Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
Bank of Baroda,bankofbaroda.bank.in,bankfraudbyron.com
Reserve Bank of India (RBI),rbi.org.in,rubi.network
Airtel,airtel.in,airt18.com
Indian Space Research Organisation (ISRO),sac.gov.in,fair-garage.sa.com
Airtel,airtel.in,airtelmetaverse.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineapps.space
Vodafone Idea (VI),myvi.in,myvisionritual.com
National Health Authority (NHA),nha.gov.in,nlohas.com
Election Commision of India (ECI),eci.gov.in,3coins.com
National Informatics Centre (NIC),cloud.gov.in,cloudpig.co.uk
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinejobnest.com
State Bank of India (SBI),sbi.co.in,5bbifb.shop
State Bank of India (SBI),sbisecurities.in,bimssecurities.com
National Informatics Centre (NIC),cloud.gov.in,cloudburst.fyi
Airtel,airtel.in,aristelle.online
National Informatics Centre (NIC),cloud.gov.in,cloudopsbench.com
Axis Bank,axis.bank.in,axisbiodiscovery.com
Indian Space Research Organisation (ISRO),sac.gov.in,sac4kids.com
Indian Space Research Organisation (ISRO),sac.gov.in,stacy.coach
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetoolbase.com
Indian Space Research Organisation (ISRO),isro.gov.in,iscgroup.co.ke
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinelingo.xyz
State Bank of India (SBI),homeloans.sbi,homeoptika.com
State Bank of India (SBI),homeloans.sbi,homeplatesla.com
Indian Space Research Organisation (ISRO),isro.gov.in,israel2020.com
Election Commision of India (ECI),eci.gov.in,windcc.ec.cc
National Informatics Centre (NIC),cloud.gov.in,cloudphotos.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineblueberries.com
Reserve Bank of India (RBI),rebit.org.in,rezibot.com
Bank of Baroda,bankofbaroda.bank.in,bankofliaoyang.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineguides.shop
National Informatics Centre (NIC),cloud.gov.in,syfcloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudedgeai.com
Vodafone Idea (VI),myvi.in,myvistarahr.com
Indian Space Research Organisation (ISRO),iirs.gov.in,igrs.info
National Informatics Centre (NIC),cloud.gov.in,cloudfleet.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudapollo.xyz
Income Tax Department,incometax.gov.in,incount.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudfinanceteam.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineshop.fyi
National Health Authority (NHA),nha.gov.in,nchwaf.com
Air India,airindiaexpress.com,virginexpress.info
Indian Space Research Organisation (ISRO),sac.gov.in,sachwort.com
Airtel,airtel.in,aietra.com
Airtel,airtel.in,aristelle.ru
National Informatics Centre (NIC),cloud.gov.in,cloudmonster.com
Indian Space Research Organisation (ISRO),sac.gov.in,saackh.org
National Informatics Centre (NIC),cloud.gov.in,cloudaball.com
National Informatics Centre (NIC),cloud.gov.in,cloudlvr.ch
Election Commision of India (ECI),eci.gov.in,ecitah.com
State Bank of India (SBI),homeloans.sbi,homeroq.lt
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineocessoo.fun
National Informatics Centre (NIC),cloud.gov.in,cloudbustechnologies.com
National Informatics Centre (NIC),cloud.gov.in,cloudoffice.site
Axis Bank,axis.bank.in,axis4.site
National Informatics Centre (NIC),cloud.gov.in,cloudsxiamen.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,b516.com
Vodafone Idea (VI),myvi.in,myer-vip3.icu
Computer Age Management Services Ltd. (CAMS),camsonline.com,campusonlinemarket.com
Airtel,airtelpayments.bank.in,aireadyminds.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedashtrading.com
National Informatics Centre (NIC),cloud.gov.in,cloudkujionai.com
Jio,jio.com,jinmoa.com
National Informatics Centre (NIC),cloud.gov.in,cloudserverspk.com
State Bank of India (SBI),homeloans.sbi,homeholy.com
National Informatics Centre (NIC),cloud.gov.in,cloudlasers.com
State Bank of India (SBI),homeloans.sbi,homemates.app
State Bank of India (SBI),homeloans.sbi,homeclaw.online
National Informatics Centre (NIC),cloud.gov.in,emcloud.click
National Informatics Centre (NIC),cloud.gov.in,35clouds.com
Income Tax Department,incometaxindia.gov.in,incomeinsidertv.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineebookwriters.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebusinessatlas.com
National Informatics Centre (NIC),cloud.gov.in,cloudstrm.com
Reserve Bank of India (RBI),rebit.org.in,rebofitness.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecashmachine.com
National Informatics Centre (NIC),cloud.gov.in,cloudparabolicagency.info
National Informatics Centre (NIC),cloud.gov.in,cloudtechksa.com
State Bank of India (SBI),sbilife.co.in,tibbs4life.com
ICICI Bank,icici.bank.in,iecci.click
National Informatics Centre (NIC),cloud.gov.in,icloud-s.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesleuth.com
National Informatics Centre (NIC),cloud.gov.in,cloudlivechat.xyz
Reserve Bank of India (RBI),rbi.org.in,rubiks.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinelifestyle.site
National Informatics Centre (NIC),cloud.gov.in,6cloud.store
National Informatics Centre (NIC),cloud.gov.in,cloudpay.city
Indian Space Research Organisation (ISRO),sac.gov.in,saucy.bot
National Informatics Centre (NIC),cloud.gov.in,cloudarax.com
State Bank of India (SBI),homeloans.sbi,home18.org
National Informatics Centre (NIC),cloud.gov.in,cloud42.dev
National Informatics Centre (NIC),cloud.gov.in,cloudkitchenhealth.xyz
National Informatics Centre (NIC),cloud.gov.in,lorud.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.vip
Vodafone Idea (VI),myvi.in,myviorashop.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camshel.com
State Bank of India (SBI),homeloans.sbi,homelivnest.com
State Bank of India (SBI),homeloans.sbi,homedecorhacks.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineberatung.plus
State Bank of India (SBI),homeloans.sbi,homekindusa.com
Reserve Bank of India (RBI),rebit.org.in,rembyt.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineainote.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudprix.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtopia.com
Vodafone Idea (VI),myvi.in,myvitaltag.com
ICICI Bank,icici.bank.in,iconickicks.com
State Bank of India (SBI),sbisecurities.in,sabiiservices.com
State Bank of India (SBI),homeloans.sbi,homeplus25.com
Indian Space Research Organisation (ISRO),sac.gov.in,ewaybanner.sa.com
Vodafone Idea (VI),myvi.in,mvydi.gs
Airtel,airtel.in,aireal.agency
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineslotsempire.com
Punjab National Bank (PNB),netpnb.com,darkwireunderground.net.ru
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bnl.one
Indian Space Research Organisation (ISRO),sac.gov.in,sharcc.dev
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,directci.info
Canara Bank,canarabank.com,canadagaming.online
National Informatics Centre (NIC),cloud.gov.in,cloudaion.site
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecashflow.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesociologytutor.com
National Health Authority (NHA),abdm.gov.in,ajbdmtke.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinovelemenyek.net
National Informatics Centre (NIC),cloud.gov.in,cloud9relay.com
State Bank of India (SBI),homeloans.sbi,homehaven.blog
State Bank of India (SBI),homeloans.sbi,homefilmcompany.online
Axis Bank,axis.bank.in,axiscout.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indira.chat
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineampi.xyz
Election Commision of India (ECI),eci.gov.in,recia.app
Reserve Bank of India (RBI),rbi.org.in,robin.by
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedemosites.com
National Informatics Centre (NIC),authwebmail.nic.in,authbandit.com
Air India,airindia.com,ricindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudgrants.xyz
Kfintech,kfintech.com,inxtech.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineqazn.us
ICICI Bank,icici.bank.in,icicilambard.com
Airtel,airtel.in,aionreal.online
Kfintech,kfintech.com,kfina.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiafolder.com
National Informatics Centre (NIC),cloud.gov.in,cloudkoisecurity.com
Reserve Bank of India (RBI),rbi.org.in,rabisa.site
Canara Bank,canarahsbclife.com,canaldiez.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,uyiai.com
Indian Space Research Organisation (ISRO),isro.gov.in,insuroq.com
National Informatics Centre (NIC),cloud.gov.in,cloudbidder.xyz
Canara Bank,canarabank.com,canandakisa.com.br
Income Tax Department,incometax.gov.in,mvincometax.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camsilk.com
State Bank of India (SBI),homeloans.sbi,homelandsecuritynet.com
Vodafone Idea (VI),myvi.in,myvito.com
Jio,jio.com,jiwon.zone
Axis Bank,axis.bank.in,axisandoak.com
National Informatics Centre (NIC),cloud.gov.in,cloudcapsule.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudprofessor.xyz
State Bank of India (SBI),homeloans.sbi,homeloansbydani.com
Indian Space Research Organisation (ISRO),sac.gov.in,shacow.com
Income Tax Department,incometax.gov.in,incode.one
Axis Bank,axismf.com,axiomlife.xyz
Canara Bank,canarahsbclife.com,canadaifrs.com
State Bank of India (SBI),homeloans.sbi,homesalento.com
National Informatics Centre (NIC),cloud.gov.in,lou.moscow
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesummitacademy.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiatronics.com
Indian Space Research Organisation (ISRO),sac.gov.in,sacperu.com
National Health Authority (NHA),abdm.gov.in,abudima.com
National Informatics Centre (NIC),cloud.gov.in,cloudbearer.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineeinstein.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,esacp.com
Coal India,coalindia.in,craindia.org
Coal India,coalindia.in,foamindia.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianautolab.com
National Informatics Centre (NIC),cloud.gov.in,cloud9cafeberks.com
Air India,airindia.com,ircindia.com
State Bank of India (SBI),homeloans.sbi,homepool.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinevillapro.com
IndusInd Bank,indusind.bank.in,industriemodels.com
State Bank of India (SBI),homeloans.sbi,homebodyhappiness.com
State Bank of India (SBI),homeloans.sbi,homeaaa.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiirish.com
State Bank of India (SBI),homeloans.sbi,homegrownxelclasico.com
National Health Authority (NHA),nha.gov.in,mnham.com
Jio,jio.com,jio365.store
National Informatics Centre (NIC),cloud.gov.in,cloudguideline.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinestoreai.link
Indian Space Research Organisation (ISRO),sac.gov.in,7sacn.com
parivahan sewa,parivahan.gov.in,paripakva.com
Axis Bank,axismf.com,aximo.cfd
Axis Bank,axis.bank.in,axiomsfx.xyz
IndusInd Bank,indusind.bank.in,indusiris.pk
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiamondcleaningma.com
Canara Bank,canarabank.com,canapacard.com
Election Commision of India (ECI),eci.gov.in,ezcidr.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-msg-esl.sbs
All India Institute of Medical Sciences (AIIMS),aiims.edu,aionis.site
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiangas.info
Bank of Baroda,bankofbaroda.bank.in,bankfs.com
National Informatics Centre (NIC),cloud.gov.in,cloud-develop.cn
National Informatics Centre (NIC),cloud.gov.in,cloaude.com
National Informatics Centre (NIC),cloud.gov.in,clouddiamond.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudmap.dev
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianapolisadhd.com
National Informatics Centre (NIC),cloud.gov.in,cloudvolunteer.com
National Informatics Centre (NIC),cloud.gov.in,cloudaltar.xyz
National Health Authority (NHA),abdm.gov.in,abdulmateen.com
National Informatics Centre (NIC),cloud.gov.in,cloud-aegis-staging.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cafesonline.com
National Health Authority (NHA),abdm.gov.in,adma.com
National Informatics Centre (NIC),cloud.gov.in,cloudgiving.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-cuisine.dev
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianoceanportsguide.com
National Health Authority (NHA),nha.gov.in,nmphan.com
"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,crustoria.com
Income Tax Department,incometaxindia.gov.in,incaion.com
National Informatics Centre (NIC),cloud.gov.in,cloud9salon-spa.com
Jio,jio.com,jioepay.biz
ICICI Bank,icici.bank.in,ipcci.click
parivahan sewa,parivahan.gov.in,parmaviagens.com.br
State Bank of India (SBI),homeloans.sbi,homecomings.store
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiagpt.app
National Health Authority (NHA),nha.gov.in,nhain3d.com
Election Commision of India (ECI),eci.gov.in,ecofin.co.mz
National Informatics Centre (NIC),cloud.gov.in,cloud-database.com
Reserve Bank of India (RBI),rbi.org.in,rubil.org
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehg.com
Axis Bank,axis.bank.in,axcs.club
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiapia.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,casimoney.bet
Kfintech,kfintech.com,kunjtech.xyz
National Informatics Centre (NIC),cloud.gov.in,icloudbug.com
State Bank of India (SBI),homeloans.sbi,homeofthehabs.com
National Informatics Centre (NIC),cloud.gov.in,cloudsyncs.com
Airtel,airtel.in,airtaxirelief.com
National Informatics Centre (NIC),accounts.mgovcloud.in,aovcloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudftw.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianecofuels.com
National Informatics Centre (NIC),cloud.gov.in,cloudnestsystems.tech
State Bank of India (SBI),homeloans.sbi,homepages.cloud
Air India,airindia.com,akfireindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudblossom.xyz
State Bank of India (SBI),homeloans.sbi,homeschoolmeals.com
Jio,jio.com,jionx.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camisnew.com
National Informatics Centre (NIC),cloud.gov.in,cloudofficekeo.store
National Informatics Centre (NIC),cloud.gov.in,cloudneighbourhood.com
parivahan sewa,parivahan.gov.in,parevacchair.com
Axis Bank,axis.bank.in,axispacks.com
IndusInd Bank,indusind.bank.in,indiandb.com
Jio,jio.com,jwaion.com
National Informatics Centre (NIC),cloud.gov.in,cloudaxisglobal.com
National Informatics Centre (NIC),cloud.gov.in,cloudaion.online
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimids.com
State Bank of India (SBI),homeloans.sbi,homeorchards.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlirise.com
National Informatics Centre (NIC),cloud.gov.in,cloudbroker.fyi
State Bank of India (SBI),sbi.co.in,sxbig.com
Airtel,airtel.in,airtoolparts.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehosting.website
Vodafone Idea (VI),myvi.in,myvisionshopping.com
Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,indianapoliselectronicrecycling.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinellm.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudxits.com
Kfintech,kfintech.com,anfitech.dev
National Health Authority (NHA),nha.gov.in,nhadat.fun
Coal India,coalindia.in,calorinda.com
State Bank of India (SBI),homeloans.sbi,homesingles.com
National Informatics Centre (NIC),cloud.gov.in,cloudforhealthcare.com
Canara Bank,canarahsbclife.com,canasuc.com
Indian Space Research Organisation (ISRO),sac.gov.in,satcom.my.id
National Informatics Centre (NIC),cloud.gov.in,cloudnineonthesquare.com
Airtel,airtel.in,aihotels.agency
National Informatics Centre (NIC),cloud.gov.in,cloudvtech.net
Airtel,airtel.in,airlne.com
National Informatics Centre (NIC),cloud.gov.in,cloudberryboutique.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiangenie.com
State Bank of India (SBI),sbilife.co.in,sexinlife.com
State Bank of India (SBI),homeloans.sbi,hola.tax
Punjab National Bank (PNB),pnbindia.in/home.html,plybooindia.com
Bank of Baroda,bankofbaroda.bank.in,bankofcuracao.com
National Informatics Centre (NIC),cloud.gov.in,cloud04.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,shaclt.com
National Informatics Centre (NIC),cloud.gov.in,cloud-worknows.click
Indian Space Research Organisation (ISRO),vssc.gov.in,vs85.com
National Informatics Centre (NIC),cloud.gov.in,cloudsynvicktrade.com
Axis Bank,axis.bank.in,axislicense.com
State Bank of India (SBI),homeloans.sbi,homelogapp.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinohunter.app
Indian Space Research Organisation (ISRO),isro.gov.in,israelpost.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtraceai.com
National Informatics Centre (NIC),cloud.gov.in,cloud9massageandmore.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedadu.live
Indian Space Research Organisation (ISRO),iirs.gov.in,iies.com
National Informatics Centre (NIC),cloud.gov.in,cloudstacked.com
Airtel,airtel.in,aireflexe.com
National Informatics Centre (NIC),cloud.gov.in,cloudcampuscases.com
Punjab National Bank (PNB),pnb.bank.in,pnbde.vip
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemedialaw.com
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.gmbh
IndusInd Bank,indusind.bank.in,industrie-decor.com
National Informatics Centre (NIC),cloud.gov.in,cloudfirstsolutions.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nbsc.app
State Bank of India (SBI),homeloans.sbi,homemdvalor.com.br
Bank of Baroda,bankofbaroda.bank.in,bobrod.com
Reserve Bank of India (RBI),rebit.org.in,reorbit.nl
National Informatics Centre (NIC),cloud.gov.in,cloudburger.com
National Informatics Centre (NIC),cloud.gov.in,cloudanceai.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudconnects.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewale.com
Indian Space Research Organisation (ISRO),isro.gov.in,ishr-o365.com
State Bank of India (SBI),homeloans.sbi,homeon.com
National Informatics Centre (NIC),cloud.gov.in,cloudaccts.biz
Reserve Bank of India (RBI),rbi.org.in,runbix.com
National Informatics Centre (NIC),cloud.gov.in,4-clouds.tech
Axis Bank,axis.bank.in,axisglobalone.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camions117.ca
National Informatics Centre (NIC),cloud.gov.in,cloudficient.com
National Informatics Centre (NIC),cloud.gov.in,cloudculturestudio.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineviper.xyz
National Informatics Centre (NIC),cloud.gov.in,ccbcloud.com
National Health Authority (NHA),abdm.gov.in,abdulmanan.cv
Computer Age Management Services Ltd. (CAMS),camsonline.com,masonine.live
IndusInd Bank,indusind.bank.in,industrialcabinets.com
Axis Bank,axis.bank.in,axistrading.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemusicinstitute.com
Airtel,airtel.in,aionreal.site
Indian Space Research Organisation (ISRO),sac.gov.in,s5acgm.beauty
Indian Oil Corporation Limited (IOCL),iocl.com,biocelo.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineipo.xyz
Airtel,airtel.in,aifortelecom.com
State Bank of India (SBI),homeloans.sbi,homelabpro.mx
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasino.win
State Bank of India (SBI),homeloans.sbi,homeset10.com
National Informatics Centre (NIC),cloud.gov.in,cloudiacity.com
Indian Space Research Organisation (ISRO),sac.gov.in,shacko.com
National Informatics Centre (NIC),cloud.gov.in,cloudwebdata.com
Indian Space Research Organisation (ISRO),sac.gov.in,smackn.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camscannerdl.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,uikami.com
National Informatics Centre (NIC),cloud.gov.in,cloudcrack.info
National Informatics Centre (NIC),cloud.gov.in,cloudcollectivekids.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-casino-magyar.ink
Axis Bank,axis.bank.in,axiids.com
State Bank of India (SBI),homeloans.sbi,home55.org
State Bank of India (SBI),homeloans.sbi,homeplustab.com
IndusInd Bank,indusind.bank.in,indusbox.com
State Bank of India (SBI),homeloans.sbi,homeofhighfantasy.com
Axis Bank,axis.bank.in,axislawnsprocare.com
Airtel,airtel.in,airtalo.com
ICICI Bank,icici.bank.in,iconicintel.com
State Bank of India (SBI),sbi.co.in,sbnitm.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewebaccounting.com
National Informatics Centre (NIC),cloud.gov.in,cloudexecutive.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcoins.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudgull.com
National Informatics Centre (NIC),cloud.gov.in,cloudcroft-motel.com
State Bank of India (SBI),homeloans.sbi,homestylenagavci.com
Air India,airindia.com,indiria.com
National Informatics Centre (NIC),cloud.gov.in,cacloudls.com
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,irccd.click
Jio,jio.com,jkliop.com
National Informatics Centre (NIC),cloud.gov.in,cloudvector.xyz
Axis Bank,axis.bank.in,axis-health.co.uk
IndusInd Bank,indusind.bank.in,industrieosm.com
National Informatics Centre (NIC),cloud.gov.in,clouddreamer.xyz
National Informatics Centre (NIC),cloud.gov.in,clod67.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,isoe.net.in
Bank of Baroda,bankofbaroda.bank.in,bankhead.com
Indian Space Research Organisation (ISRO),sac.gov.in,axchan.sa.com
Indian Space Research Organisation (ISRO),sac.gov.in,expense.sa.com
State Bank of India (SBI),homeloans.sbi,homely.sl
State Bank of India (SBI),sbisecurities.in,stubsecurities.com
Axis Bank,axis.bank.in,axiomstore.com
Axis Bank,axis.bank.in,axioslab.com.br
National Informatics Centre (NIC),cloud.gov.in,cloudpip.com
National Informatics Centre (NIC),cloud.gov.in,clouddecentral.com
Indian Space Research Organisation (ISRO),sac.gov.in,snackb.dev
National Informatics Centre (NIC),cloud.gov.in,cloudstorm.info
National Informatics Centre (NIC),cloud.gov.in,cloudvionsystems.com
State Bank of India (SBI),homeloans.sbi,homegames.dev
State Bank of India (SBI),homeloans.sbi,homedogtreats.com
National Informatics Centre (NIC),cloud.gov.in,cloudingtech.com
Airtel,airtel.in,airtasket.com
National Informatics Centre (NIC),cloud.gov.in,cloudartists.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtwin.xyz
National Health Authority (NHA),abdm.gov.in,abed.blog
National Informatics Centre (NIC),cloud.gov.in,cloudcompiler.xyz
Kfintech,kfintech.com,ktech.systems
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepsychics.online
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemarriage.pk
State Bank of India (SBI),homeloans.sbi,nchomeloan.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,catxonline.com
Airtel,airtel.in,aitecsrl.info
Airtel,airtel.in,airbanter.xyz
Indian Space Research Organisation (ISRO),vssc.gov.in,vpss.dev
IndusInd Bank,indusind.bank.in,indusigns.com
State Bank of India (SBI),homeloans.sbi,homensdaluta.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineanvil.com
National Informatics Centre (NIC),cloud.gov.in,itcloud.sbs
Computer Age Management Services Ltd. (CAMS),camsonline.com,labsonline.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbackbone.xyz
State Bank of India (SBI),sbi.co.in,subvip.com
State Bank of India (SBI),homeloans.sbi,homelove.com
National Informatics Centre (NIC),cloud.gov.in,cloud-storage-ca.click
Reserve Bank of India (RBI),rebit.org.in,trendbite.com
National Informatics Centre (NIC),cloud.gov.in,cloud-events.click
Income Tax Department,incometax.gov.in,incomecalctools.com
Bank of Baroda,bankofbaroda.bank.in,bankoflamerica.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecoinstore.com
Airtel,airtel.in,aiearthly.com
National Informatics Centre (NIC),cloud.gov.in,4-clouds.ru
Indian Oil Corporation Limited (IOCL),iocl.com,aioncli.info
IndusInd Bank,indusind.bank.in,industrialironoak.com
National Informatics Centre (NIC),cloud.gov.in,clopdi.info
National Informatics Centre (NIC),cloud.gov.in,cloudfraction.link
Axis Bank,axis.bank.in,aisc.website
Airtel,airtel.in,airtaxi911.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegamblingcom.com
National Informatics Centre (NIC),cloud.gov.in,cloudadopt.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudulp.com
Axis Bank,axismf.com,axiom.foundation
State Bank of India (SBI),homeloans.sbi,homecoming.health
National Informatics Centre (NIC),cloud.gov.in,cloudteksolutions.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianaduihelp.com
parivahan sewa,parivahan.gov.in,partaban.com
National Informatics Centre (NIC),cloud.gov.in,cloudhealthchecks.co.uk
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.mobi
ICICI Bank,icicidirect.com,visiindirect.com
Indian Space Research Organisation (ISRO),sac.gov.in,stracu.com
Punjab National Bank (PNB),pnb.bank.in,opnb.com
National Informatics Centre (NIC),cloud.gov.in,cloud-capital.xyz
State Bank of India (SBI),homeloans.sbi,homestarone.com
National Informatics Centre (NIC),cloud.gov.in,cloudhazy.com
Airtel,airtel.in,aitell.com
Income Tax Department,contents.tdscpc.gov.in,tsc.co.mz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesavingstoyou.com
National Informatics Centre (NIC),cloud.gov.in,cloudbreakthrough.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudmailerhub.us
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineconsultation.app
Indian Space Research Organisation (ISRO),sac.gov.in,sbacap.com
National Informatics Centre (NIC),cloud.gov.in,grncloud.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudeus.pics
Unique Identification Authority of India (UIDAI),uidai.gov.in,ixdai.com
State Bank of India (SBI),sbi.co.in,sbiff.com
Air India,airindiaexpress.com,harianexpress.net
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indialcs.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinolabs.com
Axis Bank,axismaxlife.com,arisanlife.com
Reserve Bank of India (RBI),rebit.org.in,rewrit.co
National Informatics Centre (NIC),cloud.gov.in,wcloud.nz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegan.xyz
National Informatics Centre (NIC),cloud.gov.in,crmcloud.info
National Informatics Centre (NIC),cloud.gov.in,cloudeus.info
Axis Bank,axis.bank.in,axirashop.com
National Health Authority (NHA),nha.gov.in,nhanthuc.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetexasltc.online
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bfsn.com
National Informatics Centre (NIC),cloud.gov.in,cloudninedating.com
Canara Bank,canarabank.com,canaryseason.com
State Bank of India (SBI),homeloans.sbi,homeschoolahoy.com
Indian Space Research Organisation (ISRO),sac.gov.in,feibeo4.sa.com
