Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
Income Tax Department,incometax.gov.in,income0807.com
Axis Bank,axis.bank.in,axirashop.com
Air India,airindia.com,airkid.com
Income Tax Department,incometax.gov.in,incomewithfatima.com
Indian Space Research Organisation (ISRO),vssc.gov.in,v5m5.dev
National Informatics Centre (NIC),cloud.gov.in,cloudrobotic.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudybooks.com
National Informatics Centre (NIC),cloud.gov.in,clouddecentral.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-finance.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespeaking.com
Indian Oil Corporation Limited (IOCL),iocl.com,iol.one
Punjab National Bank (PNB),pnb.bank.in,pnb-care.online
National Health Authority (NHA),abdm.gov.in,abdulmateen.com
ICICI Bank,icici.bank.in,iconickicks.com
National Informatics Centre (NIC),cloud.gov.in,lou.moscow
National Informatics Centre (NIC),cloud.gov.in,sixcloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudapipanel.com
National Informatics Centre (NIC),cloud.gov.in,cloudfiction.xyz
Axis Bank,axis.bank.in,axistrading.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianoceanportsguide.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,fluidapi.com
Air India,airindia.com,airindiaai.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegambling.one
National Informatics Centre (NIC),cloud.gov.in,cloudprix.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudlvr.ch
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.consulting
Election Commision of India (ECI),eci.gov.in,ecadif.com
National Informatics Centre (NIC),cloud.gov.in,cloudpip.com
National Informatics Centre (NIC),cloud.gov.in,cloudfunds.xyz
Axis Bank,axis.bank.in,axisrocket.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,isrodeal.com
IndusInd Bank,indusind.bank.in,industrialhumanoid.com
State Bank of India (SBI),sbicard.com,kubicard.com
Income Tax Department,incometax.gov.in,mvincometax.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,uditrai.com
National Informatics Centre (NIC),cloud.gov.in,cloud-nex.com
Canara Bank,canarabank.com,canandakisa.com.br
Punjab National Bank (PNB),pnb.bank.in,opnb.com
BSE Ltd.,bseindia.com,bsnda.gs
Indian Space Research Organisation (ISRO),sac.gov.in,sacadera.com
State Bank of India (SBI),sbi.co.in,swebid.com
State Bank of India (SBI),homeloans.sbi,homesforsalesandysprings.com
National Informatics Centre (NIC),cloud.gov.in,cloudimpulse.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudoverparadise.com
State Bank of India (SBI),homeloans.sbi,homeosud.com
ICICI Bank,icici.bank.in,ipcci.click
Coal India,coalindia.in,colinial.com
National Informatics Centre (NIC),cloud.gov.in,cloudalpanet.com
National Informatics Centre (NIC),cloud.gov.in,cloud-man.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesociologytutor.com
IndusInd Bank,indusind.bank.in,indusai.chat
All India Institute of Medical Sciences (AIIMS),aiims.edu,ai-ios.com
National Informatics Centre (NIC),cloud.gov.in,cloudulp.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianauctions.com
National Informatics Centre (NIC),cloud.gov.in,cloudshiftapp.com
Axis Bank,axis.bank.in,aios.bot
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianbooking.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.info
National Informatics Centre (NIC),cloud.gov.in,4-clouds.online
State Bank of India (SBI),homeloans.sbi,home18.org
Indian Space Research Organisation (ISRO),sac.gov.in,siacm.gs
National Informatics Centre (NIC),cloud.gov.in,cloudpaws.store
National Informatics Centre (NIC),cloud.gov.in,cloudcleaning.xyz
State Bank of India (SBI),homeloans.sbi,homelivnest.com
National Informatics Centre (NIC),cloud.gov.in,wcloud.nz
National Informatics Centre (NIC),cloud.gov.in,cloudburst.fyi
Axis Bank,axis.bank.in,axisadvisorypr.com
Punjab National Bank (PNB),pnb.bank.in,panbe.bond
National Informatics Centre (NIC),cloud.gov.in,cloudpagetutorials.com
National Informatics Centre (NIC),accounts.mgovcloud.in,sumocloud.xyz
National Informatics Centre (NIC),cloud.gov.in,icloudvay.com
National Informatics Centre (NIC),cloud.gov.in,cloudanydevice.com
Reserve Bank of India (RBI),rebit.org.in,rezibot.com
Coal India,coalindia.in,coalitionscan.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesummitacademy.com
Indian Oil Corporation Limited (IOCL),iocl.com,aioncli.info
Election Commision of India (ECI),eci.gov.in,ecfir.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianapolisadhd.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespringboard.co
National Informatics Centre (NIC),cloud.gov.in,cloudgoddess.xyz
Reserve Bank of India (RBI),rebit.org.in,r3eit.com
Reserve Bank of India (RBI),rbi.org.in,rubi.network
State Bank of India (SBI),homeloans.sbi,homeroq.lt
National Informatics Centre (NIC),cloud.gov.in,cloudkoisecurity.com
Coal India,coalindia.in,calorinda.com
Airtel,airtel.in,airtm.coffee
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinosvisa.com
National Informatics Centre (NIC),cloud.gov.in,cloudattitude.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinelinkscan.com
Airtel,airtel.in,airlst.com
National Informatics Centre (NIC),cloud.gov.in,cloudrender.nl
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiafolder.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camshel.com
Bank of Baroda,bankofbaroda.bank.in,bankofmesa.com
Airtel,airtel.in,airtaxi911.com
National Informatics Centre (NIC),cloud.gov.in,cloudswifts.com
National Health Authority (NHA),abdm.gov.in,adm2.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinevillapro.com
National Informatics Centre (NIC),cloud.gov.in,cloudart.yt
National Informatics Centre (NIC),cloud.gov.in,cloud-on-chip.com
Air India,airindiaexpress.com,harianexpress.net
State Bank of India (SBI),homeloans.sbi,homeeai.com
BSE Ltd.,bseindia.com,vsindia.com
State Bank of India (SBI),homeloans.sbi,home1300.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-bookstore.com
National Informatics Centre (NIC),cloud.gov.in,cloudparabolicagency.info
Air India,airindia.com,aiindianow.com
Axis Bank,axis.bank.in,taxiski.com
Reserve Bank of India (RBI),rbi.org.in,rahbiz.com
State Bank of India (SBI),homeloans.sbi,homesbylangstonturner.com
Reserve Bank of India (RBI),rebit.org.in,rbit.dev
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianacoatings.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinekursyazilimi.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetexasltc.online
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-gambling.biz
State Bank of India (SBI),homeloans.sbi,homeset10.com
Air India,airindia.com,airwestindies.com
National Informatics Centre (NIC),cloud.gov.in,cloudcertguru.com
State Bank of India (SBI),homeloans.sbi,hometoshak.com
Indian Space Research Organisation (ISRO),isro.gov.in,israel2020.com
Vodafone Idea (VI),myvi.in,myvisionritual.com
National Informatics Centre (NIC),cloud.gov.in,cloudaggregator.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiogn.com
Reserve Bank of India (RBI),rbi.org.in,krbig.com
State Bank of India (SBI),homeloans.sbi,homezoos.com
Indian Oil Corporation Limited (IOCL),iocl.com,isocalcx.ch
National Informatics Centre (NIC),accounts.mgovcloud.in,aovcloud.com
Jio,jio.com,jincoz.cloud
Kfintech,kfintech.com,kinevtech.com
National Informatics Centre (NIC),cloud.gov.in,cloudsustain.xyz
IndusInd Bank,indusind.bank.in,indiandb.com
National Informatics Centre (NIC),cloud.gov.in,cloudedgeai.com
Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,indianapoliselectronicrecycling.com
National Informatics Centre (NIC),cloud.gov.in,ccbcloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudsaur.com
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,irccj.click
Reserve Bank of India (RBI),rbi.org.in,rbifund.co.in
IndusInd Bank,indusind.bank.in,industrialny.pl
Indian Space Research Organisation (ISRO),sac.gov.in,sackids.us
State Bank of India (SBI),homeloans.sbi,homecoming.health
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetry.ru
National Informatics Centre (NIC),cloud.gov.in,cloudaicoding.xyz
Indian Space Research Organisation (ISRO),vssc.gov.in,vpss.dev
IndusInd Bank,indusind.bank.in,indusqi.com
Airtel,airtel.in,ai3.pro
National Informatics Centre (NIC),cloud.gov.in,aloud.live
National Informatics Centre (NIC),cloud.gov.in,cloudwinds.xyz
Axis Bank,axis.bank.in,axisscheduling.co.bw
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianmemorial.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aioids.com
Axis Bank,axismf.com,aximofood.com
National Informatics Centre (NIC),cloud.gov.in,cloudcareers.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudlords.xyz
State Bank of India (SBI),homeloans.sbi,homeofhighfantasy.com
Reserve Bank of India (RBI),rebit.org.in,rebvis.com
National Informatics Centre (NIC),cloud.gov.in,cloudpasha.link
Bank of Baroda,bankofbaroda.bank.in,banksadda.com
Income Tax Department,incometax.gov.in,incomecalctools.com
Coal India,coalindia.in,calnia.com
State Bank of India (SBI),homeloans.sbi,homeboatbuilding.com
Reserve Bank of India (RBI),rbi.org.in,rjboii.com
National Informatics Centre (NIC),cloud.gov.in,cloudchat.vip
National Informatics Centre (NIC),cloud.gov.in,cloudvidyashram.com
Vodafone Idea (VI),myvi.in,myvelocity.website
National Health Authority (NHA),nha.gov.in,nhath.me
Axis Bank,axis.bank.in,axisinvestment.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcreation.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudlab.biz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineutopia.xyz
Axis Bank,axis.bank.in,axishealthsupply.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,quidia.com
Airtel,airtel.in,airtuned.com
Vodafone Idea (VI),myvi.in,myvireo.com
National Informatics Centre (NIC),cloud.gov.in,cloudartists.xyz
Jio,jio.com,jionx.com
National Health Authority (NHA),nha.gov.in,nhancio.com
State Bank of India (SBI),homeloans.sbi,homeplatebrokers.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegamblingcom.com
National Informatics Centre (NIC),cloud.gov.in,cloudaiarchives.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,sacstore.ma
Airtel,airtel.in,aristelle.ru
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesai.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinefantasylive.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineordinal.xyz
Election Commision of India (ECI),eci.gov.in,ecomix.life
National Informatics Centre (NIC),cloud.gov.in,itcloudx.com
Bank of Baroda,bankofbaroda.bank.in,bankfs.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemusicfestival.com
IndusInd Bank,indusind.bank.in,industrie-dekor.com
State Bank of India (SBI),sbisecurities.in,sabiiservices.com
Bank of Baroda,bankofbaroda.bank.in,bankofcadiz.com
Airtel,airtelpayments.bank.in,tariffrepayment.com
Kfintech,kfintech.com,kiwanotech.com
Air India,airindia.com,airficial.com
National Informatics Centre (NIC),cloud.gov.in,cloudadopt.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewizard.xyz
National Informatics Centre (NIC),cloud.gov.in,clouddynasty.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudorigin.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.mobi
State Bank of India (SBI),homeloans.sbi,homesomepai.com
IndusInd Bank,indusind.bank.in,industrialduct.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewebsitedesigner.com
National Informatics Centre (NIC),cloud.gov.in,cloudchangxunt.com
National Informatics Centre (NIC),cloud.gov.in,cloud9massageandmore.com
National Informatics Centre (NIC),cloud.gov.in,cloudgull.com
National Informatics Centre (NIC),cloud.gov.in,cloud04.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudciphers.xyz
Vodafone Idea (VI),myvi.in,myvivastyle.com
Punjab National Bank (PNB),pnb.bank.in,panbe.space
State Bank of India (SBI),homeloans.sbi,homely.sl
State Bank of India (SBI),homeloans.sbi,homepool.com
Air India,airindiaexpress.com,aitripideas.com
parivahan sewa,parivahan.gov.in,parmaviagens.com.br
Airtel,airtel.in,airniteai.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetop.org
Axis Bank,axis.bank.in,axiids.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,pamsonline.com
National Informatics Centre (NIC),cloud.gov.in,cloudioxk.com
National Informatics Centre (NIC),cloud.gov.in,cloudaxis.xyz
National Informatics Centre (NIC),accounts.mgovcloud.in,goghcloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudiacity.com
Jio,jio.com,jiongdao.com
National Informatics Centre (NIC),cloud.gov.in,cloudberryboutique.com
State Bank of India (SBI),sbi.co.in,sfbigh.com
Indian Space Research Organisation (ISRO),sac.gov.in,shaclt.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemozio.com
National Informatics Centre (NIC),cloud.gov.in,cloud04.click
Income Tax Department,incometax.gov.in,inkmeta.com
Kfintech,kfintech.com,kfina.com
State Bank of India (SBI),homeloans.sbi,homestations.com
National Informatics Centre (NIC),cloud.gov.in,cloudsentiment.xyz
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nros.net
National Informatics Centre (NIC),cloud.gov.in,cloudcamp-poc.cloud
Election Commision of India (ECI),eci.gov.in,decis.app
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinez.com
Reserve Bank of India (RBI),rbi.org.in,robin.by
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineserver2.top
National Informatics Centre (NIC),cloud.gov.in,cloud9cafeberks.com
National Informatics Centre (NIC),cloud.gov.in,cloutdefined.biz
Computer Age Management Services Ltd. (CAMS),camsonline.com,casinoloan.com
National Informatics Centre (NIC),cloud.gov.in,cloudix-digital.com
National Informatics Centre (NIC),cloud.gov.in,cloudpainter.xyz
Axis Bank,axis.bank.in,axiorashop.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasino.win
National Informatics Centre (NIC),cloud.gov.in,cloudveilwinery.com
National Informatics Centre (NIC),cloud.gov.in,cloud6miner.cloud
Computer Age Management Services Ltd. (CAMS),camsonline.com,smsonline.pl
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedfs.com
National Informatics Centre (NIC),cloud.gov.in,cloudbond.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud9relay.com
Airtel,airtel.in,airtkt.in
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiafinder.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineddc.com
Axis Bank,axis.bank.in,axismundigroup.com
Indian Space Research Organisation (ISRO),sac.gov.in,saackh.org
National Informatics Centre (NIC),cloud.gov.in,cloudheed.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudsofadupe.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiskaspicenord.com
Indian Space Research Organisation (ISRO),sac.gov.in,school-research.sa.com
Reserve Bank of India (RBI),rbi.org.in,orbi2.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetoolbase.com
National Informatics Centre (NIC),cloud.gov.in,kcloude.ru
All India Institute of Medical Sciences (AIIMS),aiims.edu,aidids.com
IndusInd Bank,indusind.bank.in,industrialdash.com
National Informatics Centre (NIC),cloud.gov.in,cloud-ideas.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,campusone.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudniteai.xyz
Computer Age Management Services Ltd. (CAMS),camsonline.com,masonine.live
National Informatics Centre (NIC),cloud.gov.in,cloudevergreen.com
IndusInd Bank,indusind.bank.in,indukbetid.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoutankonto.com
National Health Authority (NHA),nha.gov.in,nchian.online
National Health Authority (NHA),nha.gov.in,nhain3d.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.pics
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiimai.dev
National Informatics Centre (NIC),cloud.gov.in,cloudali.com
Reserve Bank of India (RBI),rebit.org.in,krebsiti.com
Indian Space Research Organisation (ISRO),sac.gov.in,shacow.com
National Informatics Centre (NIC),cloud.gov.in,cloud-lkkmedia.com
Axis Bank,axis.bank.in,aisc.website
National Informatics Centre (NIC),cloud.gov.in,cloudcampuscases.com
Punjab National Bank (PNB),netpnb.com,aeronomad.net.ru
National Informatics Centre (NIC),cloud.gov.in,cloud-storage-ca.click
Indian Space Research Organisation (ISRO),sac.gov.in,flow-arch.sa.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cursoonline.site
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiabanko.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiansolder.cam
Bank of Baroda,bankofbaroda.bank.in,bankhead.com
Axis Bank,axis.bank.in,axischange.com
National Health Authority (NHA),abdm.gov.in,abad.win
Indian Space Research Organisation (ISRO),isro.gov.in,israel2025.com
State Bank of India (SBI),homeloans.sbi,homesinowasso.com
State Bank of India (SBI),homeloans.sbi,hola.tax
Reserve Bank of India (RBI),rebit.org.in,rebalio.com
Indian Space Research Organisation (ISRO),sac.gov.in,sackss.com
Canara Bank,canararobeco.com,canawave.com
Canara Bank,canarahsbclife.com,canasuc.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,amsouthonline.us
All India Institute of Medical Sciences (AIIMS),aiims.edu,ai-isc.org
State Bank of India (SBI),homeloans.sbi,homeloanfreedom.com
Indian Space Research Organisation (ISRO),sac.gov.in,satcom.my.id
Election Commision of India (ECI),eci.gov.in,ec2win.com
"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,crustoria.com
State Bank of India (SBI),sbi.co.in,5biz.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudmailerhub.us
National Informatics Centre (NIC),cloud.gov.in,cloudcube.vip
Jio,jio.com,jioepay.com
National Informatics Centre (NIC),cloud.gov.in,cloudtank.xyz
Vodafone Idea (VI),myvi.in,myviettelvn.click
State Bank of India (SBI),homeloans.sbi,home-agent.ai
National Informatics Centre (NIC),cloud.gov.in,cloudspire-work.com
National Informatics Centre (NIC),cloud.gov.in,cloudfractal.xyz
National Informatics Centre (NIC),cloud.gov.in,icloudbug.com
National Informatics Centre (NIC),authwebmail.nic.in,authstealth.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudportal.link
State Bank of India (SBI),homeloans.sbi,homelink.us
"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,corsidgr.com
Indian Space Research Organisation (ISRO),sac.gov.in,stacy.coach
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewebaccounting.com
State Bank of India (SBI),homeloans.sbi,homehealthconsult.com
Air India,airindiaexpress.com,aireadiness.life
ICICI Bank,icicidirect.com,visiindirect.com
Reserve Bank of India (RBI),rebit.org.in,rebail.info
Reserve Bank of India (RBI),rebit.org.in,resbet.top
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebo2fa-authid.help
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaeconomics.com
State Bank of India (SBI),homeloans.sbi,homemates.app
National Informatics Centre (NIC),cloud.gov.in,cloudguideline.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaradios.com
Indian Space Research Organisation (ISRO),vssc.gov.in,vs85.com
National Health Authority (NHA),abdm.gov.in,abdulmanan.cv
Computer Age Management Services Ltd. (CAMS),camsonline.com,adcsdonline.com
Airtel,airtel.in,aifortelecom.com
National Informatics Centre (NIC),cloud.gov.in,cloudpaintings.xyz
Axis Bank,axis.bank.in,axisaicore.com
National Informatics Centre (NIC),cloud.gov.in,cloudgrass.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,campusonlinemarket.com
State Bank of India (SBI),homeloans.sbi,home-luca.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineokinawa.com
Indian Space Research Organisation (ISRO),sac.gov.in,fgtk.sa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlydine.com
Kfintech,kfintech.com,kainadytech.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineaeh.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online152.com
BSE Ltd.,bseindia.com,jesindia.com
Canara Bank,canarabank.com,canadagaming.online
IndusInd Bank,indusind.bank.in,hindfusion.com
National Informatics Centre (NIC),cloud.gov.in,cloudnet75.com
State Bank of India (SBI),homeloans.sbi,homeplus25.com
State Bank of India (SBI),sbicard.com,bizzcard.store
State Bank of India (SBI),homeloans.sbi,homelove.com
Punjab National Bank (PNB),pnbint.com,pinbtwn.com
National Informatics Centre (NIC),cloud.gov.in,cloudfullstack.com
Axis Bank,axismaxlife.com,arisanlife.com
State Bank of India (SBI),homeloans.sbi,homefamilypoint.com
BSE Ltd.,bseindia.com,eindias.com
Canara Bank,canarabank.com,canarias.events
State Bank of India (SBI),homeloans.sbi,homefloodguards.us
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,ns.gold
Axis Bank,axis.bank.in,alexis66.com
Jio,jio.com,jioxx.gs
State Bank of India (SBI),homeloans.sbi,homeprops.com
State Bank of India (SBI),homeloans.sbi,homesingles.com
State Bank of India (SBI),homeloans.sbi,homezelo.link
Vodafone Idea (VI),myvi.in,myvoip.link
National Informatics Centre (NIC),cloud.gov.in,cloudmiral.com
Indian Space Research Organisation (ISRO),sac.gov.in,shacko.com
Airtel,airtel.in,airtempo.xyz
National Informatics Centre (NIC),cloud.gov.in,clouddiamond.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudconnector.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudboyproductions.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedemosites.com
Axis Bank,axis.bank.in,axies.engineer
Reserve Bank of India (RBI),rebit.org.in,32bit.watch
National Informatics Centre (NIC),cloud.gov.in,cloudmagnet.xyz
State Bank of India (SBI),homeloans.sbi,homrella.com
Kfintech,kfintech.com,flyingtech.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtreasure.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indialocalnews.com
National Health Authority (NHA),abdm.gov.in,abdmfacts.com
Airtel,airtel.in,airtele.xyz
National Informatics Centre (NIC),cloud.gov.in,vexcloud.com
HDFC Bank,hdfc.bank.in/nri-banking,whdsfck.com
State Bank of India (SBI),homeloans.sbi,homesalento.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camacconsulting.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineocessoo.fun
Axis Bank,axis.bank.in,axisframing.net
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineseducer.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bisngolf.ca
National Informatics Centre (NIC),cloud.gov.in,myclouddb.com
Indian Oil Corporation Limited (IOCL),iocl.com,iotcloud.icu
Coal India,coalindia.in,oswalindia.com
Indian Oil Corporation Limited (IOCL),iocl.com,biocelo.com
National Informatics Centre (NIC),cloud.gov.in,cloudworldinc.com
Election Commision of India (ECI),eci.gov.in,exscir.com
National Health Authority (NHA),nha.gov.in,nhgam.xyz
Jio,jio.com,jimtor.com
Jio,jio.com,jinmoa.com
National Informatics Centre (NIC),cloud.gov.in,cloudtraceai.com
National Informatics Centre (NIC),cloud.gov.in,cloudforhealthcare.com
Income Tax Department,incometax.gov.in,incogmeeto.com
National Informatics Centre (NIC),cloud.gov.in,cloudjars.com
National Informatics Centre (NIC),cloud.gov.in,cloudinspire.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofenglandtroy.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinejobnest.com
Air India,airindia.com,ciresindia.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianolarecord.info
National Informatics Centre (NIC),cloud.gov.in,cloudbridge.dev
Airtel,airtel.in,airkestrel.com
National Informatics Centre (NIC),cloud.gov.in,cloudbloc.xyz
IndusInd Bank,indusind.bank.in,industrialsanderbelts.com
National Informatics Centre (NIC),cloud.gov.in,cloudchatbots.xyz
National Informatics Centre (NIC),cloud.gov.in,aicloudy.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoproject.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online0x.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudazz.com
Jio,jio.com,jioepay.biz
Airtel,airtelpayments.bank.in,agentipayment.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77india.com
Axis Bank,axis.bank.in,axisstar.com
National Informatics Centre (NIC),cloud.gov.in,cloudstreamsoftware.cloud
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinezzp.com
National Informatics Centre (NIC),cloud.gov.in,cloudcaledonia.com
State Bank of India (SBI),homeloans.sbi,homeclaw.app
Axis Bank,axis.bank.in,axiaseo.com
IndusInd Bank,indusind.bank.in,industrialironoak.com
National Informatics Centre (NIC),cloud.gov.in,cloudbera.com
Income Tax Department,incometax.gov.in,incomestreamstoday.com
Income Tax Department,incometax.gov.in,imnota.vc
State Bank of India (SBI),homeloans.sbi,homeslegal.com
National Informatics Centre (NIC),cloud.gov.in,cloudnow.dev
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiacriclegends.com
State Bank of India (SBI),homeloans.sbi,homeeasezone.click
National Health Authority (NHA),nha.gov.in,nhadat.fun
Airtel,airtel.in,airjetfuel.com
National Informatics Centre (NIC),accounts.mgovcloud.in,moodcloud.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77belgium.com
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,impractico.com
National Informatics Centre (NIC),cloud.gov.in,syfcloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudacquire.xyz
State Bank of India (SBI),homeloans.sbi,homeplatecms.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,mponline.biz
Axis Bank,axismf.com,aximo.cfd
Axis Bank,axis.bank.in,axionistech.com
ICICI Bank,icici.bank.in,iccmhi.com
Indian Space Research Organisation (ISRO),sac.gov.in,saucer.me
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesona.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineipo.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbustechnologies.com
Indian Space Research Organisation (ISRO),sac.gov.in,seatcn.com
National Informatics Centre (NIC),cloud.gov.in,cloudambassador.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiagpt.app
National Informatics Centre (NIC),cloud.gov.in,cloudguided.xyz
Coal India,coalindia.in,co1n.ai
Kfintech,kfintech.com,keitech.xyz
Jio,jio.com,jiazoc.beauty
HDFC Bank,hdfc.bank.in/nri-banking,hdf-scope.fr
Airtel,airtel.in,aicartel.site
National Informatics Centre (NIC),cloud.gov.in,cloudignite.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,satcip.com
State Bank of India (SBI),homeloans.sbi,homesforsaleinalaska.com
National Informatics Centre (NIC),cloud.gov.in,ai9cloud.com
