input_position,input_url,normalized_url,source_workbook,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,clip_similarity,typo_similarity,generic_token_only_match,direct_brand_evidence_count,clip_corroborated,stage1_passthrough,domain_component,clip_component,hash_component
4096,tailormadebags.com,https://tailormadebags.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,ICICI Bank,icicilombard.com,0.0,,0.6627,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4915,False,0,False,False,0.0,0.0,0.0
4097,excelatic.com,https://excelatic.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6296,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5,False,0,False,False,0.0,0.0,0.0
4098,lordfilmss-2025.store,https://lordfilmss-2025.store,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://lordfilmss-2025.store,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,,0.6,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,lordfilmss-2025.store,,332,False,stage1_low_suspicion,0.0,0.3,False,0,False,False,0.0,0.0,0.0
4099,cyprusestate.org,https://cyprusestate.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://cyprusestate.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6357,False,0,0,6,6,12,False,suspicious_hosting_provider|meta_refresh,False,False,False,0,0,cyprusestate.org,,163,False,stage1_low_suspicion,0.0,0.32,False,0,False,False,0.0,0.0,0.0
4100,realcougargfs.com,https://realcougargfs.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.0,,0.6538,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.51,False,0,False,False,0.0,0.0,0.0
4101,judithbal.realtor,https://judithbal.realtor,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.judithbal.realtor/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),abdm.gov.in,0.0,,0.6296,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,1,www.judithbal.realtor,irp.cdn-website.com,32768,False,stage1_low_suspicion,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
4102,dottydovesdesigns.com,https://dottydovesdesigns.com,123456.xlsx,skipped,skipped,head_only,not_attempted,get_error,,https://dottydovesdesigns.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.5599,False,0,0,0,0,0,False,,False,False,False,0,0,dottydovesdesigns.com,,0,False,stage1_low_suspicion,0.0,0.3226,False,0,False,False,0.0,0.0,0.0
4103,teamw700.com,https://teamw700.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://teamw700.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),abdm.gov.in,0.0,,0.5833,False,0,0,0,0,0,False,,False,False,False,0,0,teamw700.com,,59,False,stage1_low_suspicion,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
4104,tryhealthwealth.net,https://tryhealthwealth.net,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.6556,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.381,False,0,False,False,0.0,0.0,0.0
4105,benjamin-boyce.com,https://benjamin-boyce.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://benjamin-boyce.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6032,False,0,0,0,0,0,False,,False,False,False,0,0,benjamin-boyce.com,,8025,False,stage1_low_suspicion,0.0,0.2353,False,0,False,False,0.0,0.0,0.0
4106,skgermany.net,https://skgermany.net,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bsestarmf.in,0.0,,0.637,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
4107,torreviejacleanpro.com,https://torreviejacleanpro.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.6574,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3027,False,0,False,False,0.0,0.0,0.0
4108,zhk-leisuzhibo.com,https://zhk-leisuzhibo.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://zhk-leisuzhibo.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6032,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,zhk-leisuzhibo.com,,332,False,stage1_low_suspicion,0.0,0.2353,False,0,False,False,0.0,0.0,0.0
4109,lis.build,https://lis.build,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axis.bank.in,0.0,,0.7222,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5714,False,0,False,False,0.0,0.0,0.0
4110,humblebeginningsministries.org,https://humblebeginningsministries.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.humblebeginningsministries.org/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6179,False,0,0,0,0,0,False,,False,False,False,0,1,www.humblebeginningsministries.org,www.humblebeginningsministries.org,32768,False,stage1_low_suspicion,0.0,0.4103,False,0,False,False,0.0,0.0,0.0
4111,nv-avocat.com,https://nv-avocat.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,0.6429,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2609,False,0,False,False,0.0,0.0,0.0
4112,sweatfoot.com,https://sweatfoot.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bsestarmf.in,0.0,,0.637,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
4113,mlgyp.top,https://mlgyp.top,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.5407,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
4114,discoveryachtsforsale.ai,https://discoveryachtsforsale.ai,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,contents.tdscpc.gov.in,0.0,,0.619,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
4115,standa-foto.cz,https://standa-foto.cz,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://standa-foto.cz,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6263,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,standa-foto.cz,,32768,False,stage1_low_suspicion,0.0,0.3478,False,0,False,False,0.0,0.0,0.0
4116,sessionfebr-25er.site,https://sessionfebr-25er.site,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.5972,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2105,False,0,False,False,0.0,0.0,0.0
4117,lazismusulsel.id,https://lazismusulsel.id,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://lazismusulsel.id,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),kavach.mail.gov.in,0.0,,0.6859,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,lazismusulsel.id,,399,False,stage1_low_suspicion,0.0,0.3529,True,0,False,False,0.0,0.0,0.0
4118,bbbsss03-03.fun,https://bbbsss03-03.fun,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.5606,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2667,False,0,False,False,0.0,0.0,0.0
4119,colterellis.store,https://colterellis.store,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,0.7606,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5185,False,0,False,False,0.0,0.0,0.0
4120,superiorautosteam.com,https://superiorautosteam.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.0,,0.6291,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4438,False,0,False,False,0.0,0.0,0.0
4121,bestbitecaterers.com,https://bestbitecaterers.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://bestbitecaterers.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6885,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,bestbitecaterers.com,,32768,False,stage1_low_suspicion,0.0,0.5517,False,0,False,False,0.0,0.0,0.0
4122,greencleanmethod.com,https://greencleanmethod.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.6071,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4667,False,0,False,False,0.0,0.0,0.0
4123,rbasouthshore.com,https://rbasouthshore.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.renewalbyandersen.com/locations/lake-superior-region,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6538,False,4,0,3,4,11,False,body_brand_match|multi_redirect_chain|final_domain_changed,False,False,False,1,3,www.renewalbyandersen.com,www.renewalbyandersen.com,32768,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
4124,freshdiscoveriesempire.shop,https://freshdiscoveriesempire.shop,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,hdfc.bank.in,0.0,,0.6439,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2308,False,0,False,False,0.0,0.0,0.0
4125,fwgoj.com,https://fwgoj.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://fwgoj.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.5407,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,fwgoj.com,,332,False,stage1_low_suspicion,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
4126,ratemynipples.com,https://ratemynipples.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://ratemynipples.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.7879,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,ratemynipples.com,,332,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
4127,samarheightsinfra.com,https://samarheightsinfra.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://samarheightsinfra.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,0.639,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,samarheightsinfra.com,,32768,False,stage1_low_suspicion,0.0,0.3871,False,0,False,False,0.0,0.0,0.0
4128,flowcytometryservices.com,https://flowcytometryservices.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://kcasbio.com/careers/,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.5575,False,40,0,0,4,44,False,title_brand_match|body_brand_match|favicon_brand_match|redirect_brand_match|final_domain_brand_match|final_domain_changed,False,False,False,1,1,kcasbio.com,kcasbio.com,32768,False,stage1_suspected_non_escalated,0.0,0.3936,False,0,False,False,0.0,0.0,0.0
4129,dyold.us,https://dyold.us,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://dyold.us,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6333,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,dyold.us,,32768,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
4130,leisuretimeholidays.com,https://leisuretimeholidays.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://leisuretimeholidays.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6985,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,leisuretimeholidays.com,,114,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
4131,gruposbsistemas.com.ar,https://gruposbsistemas.com.ar,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.7333,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
4132,panoriadz.com,https://panoriadz.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://panoriadz.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,parivahan sewa,parivahan.gov.in,0.0,,0.763,False,0,0,0,0,0,False,,False,False,False,0,0,panoriadz.com,,32768,False,stage1_low_suspicion,0.0,0.5556,False,0,False,False,0.0,0.0,0.0
4133,musttutoringservices.org,https://musttutoringservices.org,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6231,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4848,False,0,False,False,0.0,0.0,0.0
4134,theveteranssociety.com,https://theveteranssociety.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),nha.gov.in,0.0,,0.5926,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.1905,False,0,False,False,0.0,0.0,0.0
4135,broncospecialists.com,https://broncospecialists.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canararobeco.com,0.0,,0.6291,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3059,False,0,False,False,0.0,0.0,0.0
4136,system-update.cloud,https://system-update.cloud,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.641,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4615,False,0,False,False,0.0,0.0,0.0
4137,pludegru.info,https://pludegru.info,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://pludegru.info,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k|generic_token_only,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6583,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,pludegru.info,,32768,False,stage1_low_suspicion,0.0,0.4615,True,0,False,False,0.0,0.0,0.0
4138,1painintheback.com,https://1painintheback.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://1painintheback.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6706,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,1painintheback.com,,32768,False,stage1_low_suspicion,0.0,0.4845,False,0,False,False,0.0,0.0,0.0
4139,ultamusic.com,https://ultamusic.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,,0.6444,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4286,False,0,False,False,0.0,0.0,0.0
4140,leansystemacademy.com,https://leansystemacademy.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6048,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.381,False,0,False,False,0.0,0.0,0.0
4141,qq73j.top,https://qq73j.top,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://qq73j.top,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.5778,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,qq73j.top,,332,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
4142,limitlessfrequency.com,https://limitlessfrequency.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,0.637,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.25,False,0,False,False,0.0,0.0,0.0
4143,xuhetang.com,https://xuhetang.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://xuhetang.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,0.6481,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,xuhetang.com,,332,False,stage1_low_suspicion,0.0,0.4706,False,0,False,False,0.0,0.0,0.0
4144,errotabereranches.com,https://errotabereranches.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.5973,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3871,False,0,False,False,0.0,0.0,0.0
4145,qituant.com,https://qituant.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.6238,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4762,False,0,False,False,0.0,0.0,0.0
4146,ffazwf4558.top,https://ffazwf4558.top,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://ffazwf4558.top,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axis.bank.in,0.0,,0.5667,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,ffazwf4558.top,,332,False,stage1_low_suspicion,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
4147,bnyzt.my,https://bnyzt.my,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://bnyzt.my,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.6333,False,4,4,6,0,14,False,body_brand_match|auth_wording|suspicious_hosting_provider,False,False,False,1,0,bnyzt.my,,32768,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
4148,booshkoosh.com,https://booshkoosh.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://booshkoosh.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.5667,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,booshkoosh.com,,32768,False,stage1_low_suspicion,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
4149,essexcountykratom.com,https://essexcountykratom.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),vssc.gov.in,0.0,,0.6422,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
4150,weizhenxin.com,https://weizhenxin.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://weizhenxin.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bseindia.com,0.0,,0.6333,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,weizhenxin.com,,332,False,stage1_low_suspicion,0.0,0.4744,False,0,False,False,0.0,0.0,0.0
4151,priprostude.store,https://priprostude.store,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,0.6162,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
