input_position,input_url,normalized_url,dns_status,dns_decision,fetch_status,admitted,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_score,confidence_band,lexical_score,clip_similarity,typo_similarity,domain_component,clip_component,hash_component
211,sbi.co.in.login.banking-services.net/234/redirect,https://sbi.co.in.login.banking-services.net/234/redirect,dns_error,rejected,,False,dns_gate,dns_rejected,False,,True,True,False,False,,,brand_token_match,State Bank of India (SBI),0.0,,0.7051,0.0,0.5517,0.0,0.0,0.0
212,yataganharem5.click,https://yataganharem5.click,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),39.6236,Low,0.5103,0.6736,0.2609,15.3077,13.472,0.0
213,abx5n1n7.cc,https://abx5n1n7.cc,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),41.5024,Low,0.7083,0.7055,0.5556,21.25,14.1108,0.0
214,greenbeangirltrainingtutoring.com,https://greenbeangirltrainingtutoring.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),34.522,Low,0.5785,0.5869,0.125,17.3563,11.7375,0.0
215,perchproject.org,https://perchproject.org,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),42.1046,Low,0.6111,0.7158,0.2667,18.3333,14.3156,0.0
216,bit.ly,https://bit.ly,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Kfintech,36.052,Low,0.6389,0.6129,0.3636,19.1667,12.2577,0.0
217,mis4624.cc,https://mis4624.cc,no_records,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Axis Bank,0.0,,0.5952,0.0,0.3636,0.0,0.0,0.0
218,airtell.ai,https://airtell.ai,resolved,accepted,failed,True,,,True,Airtel,True,True,True,False,strict_lexical_hit,strict_lexical_hit,jw_primary|token_set_primary|skeleton_similarity|host_similarity,Airtel,0.0,Low,0.9714,0.0,0.9231,29.1429,0.0,0.0
219,learningonly.store,https://learningonly.store,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),48.7687,Low,0.5889,0.8291,0.3636,17.6667,16.5813,0.0
220,rosastoneeg.com,https://rosastoneeg.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,0.0,Low,0.5934,0.0,0.3529,17.803,0.0,0.0
221,sbi.com-kyc.net/login,https://sbi.com-kyc.net/login,dns_error,rejected,,False,dns_gate,dns_rejected,False,,True,True,False,False,,,brand_token_match,State Bank of India (SBI),0.0,,0.5026,0.0,0.25,0.0,0.0,0.0
222,web365daftar.com,https://web365daftar.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),36.4076,Low,0.5516,0.8374,0.2105,16.5476,16.7475,0.0
223,nevermindmedia.ch,https://nevermindmedia.ch,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),51.4079,Low,0.6032,0.8739,0.2353,18.0952,17.4787,0.0
224,pnbindia-services.com,https://pnbindia-services.com,dns_error,rejected,,False,dns_gate,dns_rejected,True,Punjab National Bank (PNB),True,True,True,False,,,brand_token_match|jw_primary,Punjab National Bank (PNB),0.0,,0.8941,0.0,0.64,0.0,0.0,0.0
225,fxsnowcool.com,https://fxsnowcool.com,resolved,accepted,failed,False,hashing_shortlist,fetch_timeout_or_fetch_failed,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),0.0,Low,0.6222,0.0,0.3077,18.6667,0.0,0.0
226,optimacapitalvc.com,https://optimacapitalvc.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),46.086,Low,0.5556,0.7835,0.27,16.6667,15.6692,0.0
227,192.168.1,https://192.168.1,dns_error,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),0.0,,0.7333,0.0,0.3333,0.0,0.0,0.0
228,graniteindustriesinc.com,https://graniteindustriesinc.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,ICICI Bank,39.3218,Low,0.6399,0.9044,0.43,19.197,18.088,0.0
229,annarbormarket.com,https://annarbormarket.com,resolved,accepted,fetched,False,hashing_shortlist,not_admitted_after_lexical_and_hash_checks,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),42.7305,Low,0.5651,0.7264,0.3633,16.9524,14.5284,0.0
230,preprod-ucimtbworldseries.com,https://preprod-ucimtbworldseries.com,no_records,rejected,,False,dns_gate,dns_rejected,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),0.0,,0.7067,0.0,0.2143,0.0,0.0,0.0
