Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Sandbox Verdict,Sandbox Reason,Remarks
ISS_NLP,Unknown,kointec.shop,kfintech.com,Kfintech,Legitimate,NA,NA,NA,NA,NA,103.87.116.105,NHNCLOUD,KR,A:103.87.116.105;NS:sns2.nsgodo.com.;NS:sns1.nsgodo.com.;MX:10 webmail.kointec.shop.,PS-02_ISS_NLP_Evidences\Kfintech_kointec.shop_97.pdf,28-02-2026,15:55:36,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,hirexindia.com,airindia.com,Air India,Suspected,2026-01-13T20:58:51Z,"HOSTINGER operations, UAB",NA,NA,NS1.DNS-PARKING.COM;NS2.DNS-PARKING.COM,34.120.137.41,GOOGLE-CLOUD-PLATFORM,US,A:34.120.137.41;NS:ns2.dns-parking.com.;NS:ns1.dns-parking.com.;MX:10 mx2.hostinger.com.;MX:5 mx1.hostinger.com.,PS-02_ISS_NLP_Evidences\Air_hirexindia.com_98.pdf,28-02-2026,15:55:39,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Oil & Gas,indigomalachitemedia.top,indianoilcgd.com,Indian Oil Corporation Limited (IOCL),Legitimate,2026-01-13 10:50:35+00:00,"NameSilo, LLC",User #9d9b35ea Privacy,US,norah.ns.cloudflare.com;kyrie.ns.cloudflare.com,172.67.192.231,CLOUDFLARENET,NA,A:172.67.192.231;A:104.21.20.129;NS:kyrie.ns.cloudflare.com.;NS:norah.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\IOCL_indigomalachitemedia.top_99.pdf,28-02-2026,15:55:39,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,online-cities.com,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Suspected,2026-01-13T11:59:12Z,Dynadot Inc,NA,NA,RODNEY.NS.CLOUDFLARE.COM;SUE.NS.CLOUDFLARE.COM,31.57.219.154,VIRTUO,FR,A:31.57.219.154;NS:sue.ns.cloudflare.com.;NS:rodney.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_online-cities.com_100.pdf,28-02-2026,15:55:40,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinebestgames.xyz,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,2026-01-13T11:43:45.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",NA,NA,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns3005.verify.hn,76.223.54.146,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns6.afternic.com.;NS:ns5.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlinebestgames.xyz_101.pdf,28-02-2026,15:55:43,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudboost.fr,cloud.gov.in,National Informatics Centre (NIC),Suspected,2026-01-14T16:35:57.362396Z,OVH,Florestan TRANSLER,NA,dns110.ovh.net;ns110.ovh.net,51.91.158.190,OVH SAS,FR,A:51.91.158.190;NS:dns110.ovh.net.;NS:ns110.ovh.net.;MX:100 mx3.mail.ovh.net.;MX:5 mx2.mail.ovh.net.;MX:1 mx1.mail.ovh.net.,PS-02_ISS_NLP_Evidences\NIC_cloudboost.fr_102.pdf,28-02-2026,15:55:44,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinsastelinfo.xyz,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,2026-01-13T11:44:26.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",NA,NA,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns3018.verify.hn,13.248.169.48,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns6.afternic.com.;NS:ns5.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlinsastelinfo.xyz_103.pdf,28-02-2026,15:55:45,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,incomegap.app,incometax.gov.in,Income Tax Department,Suspected,2026-01-11T16:01:15.153Z,Namecheap Inc.,NA,NA,dns1.registrar-servers.com;dns2.registrar-servers.com,178.72.154.68,JSC Selectel,RU,A:178.72.154.68;NS:dns1.registrar-servers.com.;NS:dns2.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.,PS-02_ISS_NLP_Evidences\Income_incomegap.app_104.pdf,28-02-2026,15:55:47,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,rbincometaxsvc.com,incometax.gov.in,Income Tax Department,Suspected,2026-01-13T16:05:14Z,Dynadot Inc,NA,NA,NS1.DYNA-NS.NET;NS2.DYNA-NS.NET,100.24.208.97,AMAZON-AES,US,A:100.24.208.97;A:35.172.94.1;NS:ns2.dyna-ns.net.;NS:ns1.dyna-ns.net.;MX:10 mx2.emailsrvr.com.;MX:0 mx1.emailsrvr.com.,PS-02_ISS_NLP_Evidences\Income_rbincometaxsvc.com_105.pdf,28-02-2026,15:55:53,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,indiaseedhouse.com,indiascienceandtechnology.gov.in,Indian Space Research Organisation (ISRO),Suspected,2026-01-13T10:27:15Z,"GoDaddy.com, LLC",NA,NA,L1A.VNETINDIA.COM;L1B.VNETINDIA.COM,168.119.70.159,Hetzner Online GmbH,DE,A:168.119.70.159;NS:l1a.vnetindia.com.;NS:l1b.vnetindia.com.;MX:0 indiaseedhouse.com.,PS-02_ISS_NLP_Evidences\ISRO_indiaseedhouse.com_106.pdf,28-02-2026,15:55:53,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,silime.net,sbilife.co.in,State Bank of India (SBI),Legitimate,2026-01-12T04:23:05Z,"eName Technology Co., Ltd.",NA,NA,NS1.ENAME.NET;NS2.ENAME.NET,43.133.77.136,"Tencent Building, Kejizhongyi Avenue",KR,A:43.133.77.136;NS:ns1.ename.net.;NS:ns2.ename.net.,PS-02_ISS_NLP_Evidences\SBI_silime.net_107.pdf,28-02-2026,15:55:54,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudchain.space,cloud.gov.in,National Informatics Centre (NIC),Suspected,2026-01-13T14:55:32.0Z,Namecheap,NA,NA,dora.ns.cloudflare.com;ian.ns.cloudflare.com,149.154.167.51,Telegram Messenger Inc,GB,A:149.154.167.51;NS:dora.ns.cloudflare.com.;NS:ian.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\NIC_cloudchain.space_108.pdf,28-02-2026,15:55:54,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,jipson.top,jio.com,Jio,Legitimate,NA,NA,NA,NA,NA,156.254.174.27,LUOGELANG FRANCE LIMITED,HK,A:156.254.174.27,PS-02_ISS_NLP_Evidences\Jio_jipson.top_109.pdf,28-02-2026,15:55:55,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudonesolutions.co.th,cloud.gov.in,National Informatics Centre (NIC),Suspected,2026-01-12T10:29:09.000Z,"T.H.NIC Co., Ltd.",,NA,sydney.ns.cloudflare.com;olof.ns.cloudflare.com,104.21.50.62,CLOUDFLARENET,NA,A:172.67.157.139;A:104.21.50.62;NS:sydney.ns.cloudflare.com.;NS:olof.ns.cloudflare.com.;MX:10 alt4.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\NIC_cloudonesolutions.co.th_110.pdf,28-02-2026,15:55:56,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinebingo.pl,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,2026-01-13T18:02:36Z,Aftermarket.pl Limited,,NA,ns1.parkingcrew.net;ns2.parkingcrew.net,104.247.81.99,Team Internet AG,CA,A:104.247.81.99;NS:ns2.parkingcrew.net.;NS:ns1.parkingcrew.net.,PS-02_ISS_NLP_Evidences\SBI_onlinebingo.pl_111.pdf,28-02-2026,15:55:58,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudchef.net,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-12T19:24:09Z,DropCatch.com 962 LLC,NA,NA,NSG1.NAMEBRIGHTDNS.COM;NSG2.NAMEBRIGHTDNS.COM,52.201.53.166,AMAZON-AES,US,A:52.201.53.166;A:98.82.42.139;NS:nsg2.namebrightdns.com.;NS:nsg1.namebrightdns.com.,PS-02_ISS_NLP_Evidences\NIC_cloudchef.net_112.pdf,28-02-2026,15:56:00,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudsafterdark.com,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13T02:11:22Z,"GoDaddy.com, LLC",NA,NA,NS49.DOMAINCONTROL.COM;NS50.DOMAINCONTROL.COM,76.223.105.230,AMAZON-02,US,A:76.223.105.230;A:13.248.243.5;NS:ns50.domaincontrol.com.;NS:ns49.domaincontrol.com.,PS-02_ISS_NLP_Evidences\NIC_cloudsafterdark.com_113.pdf,28-02-2026,15:56:01,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Telecom,airtm.cheap,airtel.in,Airtel,Suspected,2026-01-13T17:21:14.948Z,Dynadot Inc,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\Airtel_airtm.cheap_114.pdf,28-02-2026,15:56:02,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homedecoroasis.cyou,homeloans.sbi,State Bank of India (SBI),Suspected,2026-01-13T04:43:02.0Z,Dynadot LLC,NA,NA,davina.ns.cloudflare.com;gordon.ns.cloudflare.com,172.67.165.207,CLOUDFLARENET,NA,A:104.21.73.200;A:172.67.165.207;NS:gordon.ns.cloudflare.com.;NS:davina.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_homedecoroasis.cyou_115.pdf,28-02-2026,15:56:03,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,edcint.online,eci.gov.in,Election Commision of India (ECI),Legitimate,2026-01-13T07:14:09.0Z,Nics Telekomunikasyon A.S.,NA,NA,ns1.natrohost.com;ns2.natrohost.com,85.159.66.93,Cizgi Telekomunikasyon Anonim Sirketi,TR,A:85.159.66.93;NS:ns1.natrohost.com.;NS:ns2.natrohost.com.,PS-02_ISS_NLP_Evidences\ECI_edcint.online_116.pdf,28-02-2026,15:56:03,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,cucciolandia.net,coalindia.in,Coal India,Suspected,2025-01-08T17:30:17Z,Tucows Domains Inc.,NA,NA,DNS.TECHNORAIL.COM;DNS2.TECHNORAIL.COM;DNS3.ARUBADNS.NET;DNS4.ARUBADNS.CZ,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\Coal_cucciolandia.net_117.pdf,28-02-2026,15:56:04,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,abdl9hmnk.cc,abdm.gov.in,National Health Authority (NHA),Legitimate,2026-01-09T16:54:26Z,Gname.com Pte. Ltd.,NA,NA,N1.XUNDNS.COM;N2.XUNDNS.COM,104.218.235.119,Spartan Host Ltd,US,A:104.218.235.119;CNAME:xz2.3389vb.com.,PS-02_ISS_NLP_Evidences\NHA_abdl9hmnk.cc_118.pdf,28-02-2026,15:56:04,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudins.app,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-12T13:01:28.194Z,"Name.com, Inc.",NA,NA,ns1.vercel-dns.com;ns2.vercel-dns.com,64.29.17.65,AMAZON-02,US,A:64.29.17.65;A:64.29.17.1;NS:ns2.vercel-dns.com.;NS:ns1.vercel-dns.com.,PS-02_ISS_NLP_Evidences\NIC_cloudins.app_119.pdf,28-02-2026,15:56:05,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,camdenlink.online,camsonline.com,Computer Age Management Services Ltd. (CAMS),Suspected,2026-01-13T03:08:52.0Z,Namecheap,NA,NA,ns1.sparkedhost.us;ns2.sparkedhost.us,212.192.29.71,SPARKED,US,A:212.192.29.71;NS:ns2.sparkedhost.us.;NS:ns1.sparkedhost.us.;MX:0 camdenlink.online.,PS-02_ISS_NLP_Evidences\CAMS_camdenlink.online_120.pdf,28-02-2026,15:56:07,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,rei.pics,rebit.org.in,Reserve Bank of India (RBI),Legitimate,2026-01-13T04:14:01.0Z,Key-Systems LLC,NA,NA,ns57.domaincontrol.com;ns58.domaincontrol.com,15.197.148.33,AMAZON-02,US,A:3.33.130.190;A:15.197.148.33;NS:ns58.domaincontrol.com.;NS:ns57.domaincontrol.com.,PS-02_ISS_NLP_Evidences\RBI_rei.pics_121.pdf,28-02-2026,15:56:08,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,mloncloud.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Suspected,2026-01-13T02:14:13Z,"NameCheap, Inc.",NA,NA,DNS1.REGISTRAR-SERVERS.COM;DNS2.REGISTRAR-SERVERS.COM,162.255.119.129,NAMECHEAP-NET,US,A:162.255.119.129;NS:dns1.registrar-servers.com.;NS:dns2.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.,PS-02_ISS_NLP_Evidences\NIC_mloncloud.com_122.pdf,28-02-2026,15:56:15,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinegyno.app,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,2026-01-12T11:20:26.210Z,"10dencehispahard, S.L.U.",NA,NA,ns1.cdmon.net;ns2.cdmon.net;ns3.cdmon.net;ns4.cdmondns-01.org,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\SBI_onlinegyno.app_123.pdf,28-02-2026,15:56:16,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,hdfcbankltd.info,hdfc.bank.in/nri-banking,HDFC Bank,Suspected,2026-01-13T18:30:09.203Z,PDR Ltd. d/b/a PublicDomainRegistry.com,NA,NA,ns1.verification-hold.suspended-domain.com;ns2.verification-hold.suspended-domain.com,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\HDFC_hdfcbankltd.info_124.pdf,28-02-2026,15:56:16,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudhostservice.com,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13T09:18:34Z,"Cosmotown, Inc.",NA,NA,NS1.HOSTINGOXYGEN.COM;NS2.HOSTINGOXYGEN.COM;NS3.HOSTINGOXYGEN.COM;NS4.HOSTINGOXYGEN.COM,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\NIC_cloudhostservice.com_125.pdf,28-02-2026,15:56:17,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,onha.info,nha.gov.in,National Health Authority (NHA),Suspected,2023-01-09T13:12:57.584Z,Tucows Domains Inc.,NA,NA,ns1.vercel-dns.com;ns2.vercel-dns.com,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\NHA_onha.info_126.pdf,28-02-2026,15:56:18,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,canarysocial.in,canarahsbclife.com,Canara Bank,Legitimate,2026-01-12 11:50:19.006000+00:00,GoDaddy,NA,IN,ns31.domaincontrol.com;ns32.domaincontrol.com,216.198.79.1,AMAZON-02,US,A:216.198.79.1;NS:ns31.domaincontrol.com.;NS:ns32.domaincontrol.com.,PS-02_ISS_NLP_Evidences\Canara_canarysocial.in_127.pdf,28-02-2026,15:56:20,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudetagcars.se,cloud.gov.in,National Informatics Centre (NIC),Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\NIC_cloudetagcars.se_128.pdf,28-02-2026,15:56:20,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloud-controller.ru,cloud.gov.in,National Informatics Centre (NIC),Suspected,2026-01-13 09:23:07+00:00,REGRU-RU,NA,NA,ns1.hotttre.ru.;ns2.hotttre.ru.,51.91.159.50,OVH SAS,FR,A:51.91.159.50;NS:ns1.hotttre.ru.;NS:ns2.hotttre.ru.,PS-02_ISS_NLP_Evidences\NIC_cloud-controller.ru_129.pdf,28-02-2026,15:56:21,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudspecialty.org,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13T04:29:19.831Z,Global Domain Group LLC,NA,NA,katelyn.ns.cloudflare.com;neil.ns.cloudflare.com,104.21.17.143,CLOUDFLARENET,NA,A:172.67.176.213;A:104.21.17.143;NS:katelyn.ns.cloudflare.com.;NS:neil.ns.cloudflare.com.;MX:5 alt1.aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\NIC_cloudspecialty.org_130.pdf,28-02-2026,15:56:21,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudzeniahq.com,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-13T13:59:50Z,"GoDaddy.com, LLC",NA,NA,NS31.DOMAINCONTROL.COM;NS32.DOMAINCONTROL.COM,76.223.105.230,AMAZON-02,US,A:13.248.243.5;A:76.223.105.230;NS:ns32.domaincontrol.com.;NS:ns31.domaincontrol.com.;MX:5 alt2.aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\NIC_cloudzeniahq.com_131.pdf,28-02-2026,15:56:22,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,crocri.com,crsorgi.gov.in,"Civil Registration System, MHA (RGCCI)",Suspected,2026-01-13T21:27:19Z,"NameCheap, Inc.",NA,NA,NS1.WEBLIUM.COM;NS2.WEBLIUM.COM,35.187.82.108,GOOGLE-CLOUD-PLATFORM,BE,A:35.187.82.108;NS:ns4.weblium.com.;NS:ns3.weblium.com.;NS:ns2.weblium.com.;NS:ns1.weblium.com.;MX:20 mx2.zoho.eu.;MX:50 mx3.zoho.eu.;MX:10 mx.zoho.eu.,PS-02_ISS_NLP_Evidences\RGCCI_crocri.com_132.pdf,28-02-2026,15:56:22,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,ecfpik.info,eci.gov.in,Election Commision of India (ECI),Suspected,2026-01-13T08:01:42.834Z,"NameCheap, Inc.",NA,NA,dns1.registrar-servers.com;dns2.registrar-servers.com,47.239.79.48,"Alibaba US Technology Co., Ltd.",HK,A:47.239.79.48;NS:dns1.registrar-servers.com.;NS:dns2.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.,PS-02_ISS_NLP_Evidences\ECI_ecfpik.info_133.pdf,28-02-2026,15:56:23,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinebistraining.com,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,2026-01-13T11:21:28Z,Realtime Register B.V.,NA,NA,HOUSTON.NS.CLOUDFLARE.COM;LINDA.NS.CLOUDFLARE.COM,104.21.29.59,CLOUDFLARENET,NA,A:172.67.171.105;A:104.21.29.59;NS:houston.ns.cloudflare.com.;NS:linda.ns.cloudflare.com.;MX:5 alt1.aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebistraining.com_134.pdf,28-02-2026,15:56:23,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,acts-online.com,camsonline.com,Computer Age Management Services Ltd. (CAMS),Legitimate,2026-01-13T14:09:23Z,"GoDaddy.com, LLC",NA,NA,NS49.DOMAINCONTROL.COM;NS50.DOMAINCONTROL.COM,15.197.225.128,AMAZON-02,US,A:15.197.225.128;A:3.33.251.168;NS:ns50.domaincontrol.com.;NS:ns49.domaincontrol.com.;MX:10 alt4.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\CAMS_acts-online.com_135.pdf,28-02-2026,15:56:26,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,axis3dmeca.com,axis.bank.in,Axis Bank,Legitimate,2026-01-13T12:17:39Z,IONOS SE,NA,NA,NS1061.UI-DNS.ORG;NS1105.UI-DNS.DE;NS1126.UI-DNS.BIZ;NS1126.UI-DNS.COM,217.160.0.123,IONOS SE,DE,A:217.160.0.123;NS:ns1126.ui-dns.com.;NS:ns1126.ui-dns.biz.;NS:ns1105.ui-dns.de.;NS:ns1061.ui-dns.org.;MX:10 mx00.ionos.fr.;MX:10 mx01.ionos.fr.,PS-02_ISS_NLP_Evidences\Axis_axis3dmeca.com_136.pdf,28-02-2026,15:56:29,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homeplank.net,homeloans.sbi,State Bank of India (SBI),Legitimate,2016-02-01T19:34:07Z,"Domain.com - Network Solutions, LLC",NA,NA,NS1.MYDOMAIN.COM;NS2.MYDOMAIN.COM,173.248.170.92,WEHOSTWEBSITES-COM,US,A:173.248.170.92;NS:ns2.mydomain.com.;NS:ns1.mydomain.com.;MX:30 mx.homeplank.net.,PS-02_ISS_NLP_Evidences\SBI_homeplank.net_137.pdf,28-02-2026,15:56:31,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,ecosim.click,eci.gov.in,Election Commision of India (ECI),Suspected,2026-01-13T04:52:56.246Z,NAMECHEAP,NA,NA,aldo.ns.cloudflare.com;joselyn.ns.cloudflare.com,172.67.175.24,CLOUDFLARENET,NA,A:172.67.175.24;A:104.21.72.48;NS:aldo.ns.cloudflare.com.;NS:joselyn.ns.cloudflare.com.;MX:15 route3.mx.cloudflare.net.;MX:53 route1.mx.cloudflare.net.;MX:96 route2.mx.cloudflare.net.,PS-02_ISS_NLP_Evidences\ECI_ecosim.click_138.pdf,28-02-2026,15:56:31,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,pargan.org,parivahan.gov.in,parivahan sewa,Suspected,2026-01-13T06:08:54.274Z,"HOSTINGER operations, UAB",NA,NA,ns1.dns-parking.com;ns2.dns-parking.com,2.57.91.91,Hostinger International Limited,LT,A:2.57.91.91;NS:ns2.dns-parking.com.;NS:ns1.dns-parking.com.;MX:10 mx2.hostinger.com.;MX:5 mx1.hostinger.com.,PS-02_ISS_NLP_Evidences\parivahan_pargan.org_139.pdf,28-02-2026,15:56:32,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinebusinesscourses.site,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Suspected,2026-01-13T20:24:55.0Z,"HOSTINGER operations, UAB",NA,NA,ns1.dns-parking.com;ns2.dns-parking.com,93.127.201.72,Hostinger International Limited,SG,A:191.101.228.21;A:93.127.196.160;NS:ns2.dns-parking.com.;NS:ns1.dns-parking.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebusinesscourses.site_140.pdf,28-02-2026,15:56:33,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,nsrvc.com,nrsc.gov.in/nrscnew,Indian Space Research Organisation (ISRO),Legitimate,2026-01-13T18:15:00Z,"NameSilo, LLC",NA,NA,ANITA.NS.CLOUDFLARE.COM;RAJEEV.NS.CLOUDFLARE.COM,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\ISRO_nsrvc.com_141.pdf,28-02-2026,15:56:35,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,sacyr-uk.com,sac.gov.in,Indian Space Research Organisation (ISRO),Legitimate,2026-01-13T10:42:29Z,"Cloudflare, Inc.",NA,NA,ERIN.NS.CLOUDFLARE.COM;JEREMY.NS.CLOUDFLARE.COM,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\ISRO_sacyr-uk.com_142.pdf,28-02-2026,15:56:35,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudflaretest.net,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2026-01-12T15:28:15Z,"Spaceship, Inc.",NA,NA,LAUNCH1.SPACESHIP.NET;LAUNCH2.SPACESHIP.NET,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\NIC_cloudflaretest.net_143.pdf,28-02-2026,15:56:36,NA,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
