Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
National Informatics Centre (NIC),cloud.gov.in,cloud-dns-inc.com
Airtel,airtel.in,airjet.xyz
Indian Oil Corporation Limited (IOCL),iocl.com,ifocloud.com
Reserve Bank of India (RBI),rbi.org.in,urbio.co
National Informatics Centre (NIC),cloud.gov.in,kaicloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudvrgames.com
IDFC FIRST Bank,idfcfirst.bank.in,iffir.com
State Bank of India (SBI),homeloans.sbi,homeloanstitle.com
IDFC FIRST Bank,idfcfirst.bank.in,ifirst.biz
Canara Bank,canararobeco.com,canariasenbici.com
Punjab National Bank (PNB),netpnb.com,netpoint.id
Axis Bank,axis.bank.in,axiomstore.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesalessite.com
State Bank of India (SBI),homeloans.sbi,homeofdomehats.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiisz.com
Airtel,airtel.in,aietra.com
State Bank of India (SBI),homeloans.sbi,homelandluxe.com
Kfintech,kfintech.com,pmhfintech.com
National Informatics Centre (NIC),cloud.gov.in,cloud2agi.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudshikshak.com
National Informatics Centre (NIC),cloud.gov.in,cloudbroker.fyi
National Informatics Centre (NIC),cloud.gov.in,cloudimperiumai.com
Indian Space Research Organisation (ISRO),vssc.gov.in,vs.dev
Indian Space Research Organisation (ISRO),sac.gov.in,snaccs.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineedgeai.xyz
State Bank of India (SBI),homeloans.sbi,homelesscoinbsc.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiadesigngroup.com
Vodafone Idea (VI),myvi.in,myvisionshopping.com
National Informatics Centre (NIC),cloud.gov.in,cloudwrites.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaring.com
IndusInd Bank,indusind.bank.in,industrialcabinets.com
National Informatics Centre (NIC),cloud.gov.in,cloudfounder.xyz
Vodafone Idea (VI),myvi.in,myvisionmax.store
National Informatics Centre (NIC),cloud.gov.in,cloudcoinclub.xyz
State Bank of India (SBI),sbi.co.in,subito.today
Jio,jio.com,jioworkz.com
Indian Space Research Organisation (ISRO),sac.gov.in,diary-stories.sa.com
Airtel,airtelpayments.bank.in,agentfipayments.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,iimsn.com
Indian Space Research Organisation (ISRO),sac.gov.in,fashionhsub.sa.com
State Bank of India (SBI),sbi.co.in,sbiff.com
Punjab National Bank (PNB),pnb.bank.in,panbe.site
Bank of Baroda,bankofbaroda.bank.in,bankofamdrica.com
National Informatics Centre (NIC),cloud.gov.in,clouddatahelp.com
BSE Ltd.,bseindia.com,sezindian.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegelir360.com
National Health Authority (NHA),nha.gov.in,nihad.codes
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinefddeposit.com
National Informatics Centre (NIC),cloud.gov.in,clouds-mail.com
State Bank of India (SBI),sbi.co.in,sbai.club
National Informatics Centre (NIC),cloud.gov.in,cloudfastmail.com
Airtel,airtel.in,artiquely.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianadog.com
National Informatics Centre (NIC),cloud.gov.in,cloud-develop.cn
Computer Age Management Services Ltd. (CAMS),camsonline.com,canonis.ai
Indian Space Research Organisation (ISRO),sac.gov.in,diary-notebook.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudcrack.info
Election Commision of India (ECI),eci.gov.in,ecocie.com
IDFC FIRST Bank,idfcfirst.bank.in,findfirst.link
State Bank of India (SBI),homeloans.sbi,homedecorhacks.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,wiasonline.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online777slot.org
National Informatics Centre (NIC),cloud.gov.in,cloudkitchenhealth.xyz
National Informatics Centre (NIC),accounts.mgovcloud.in,mcgold.in
ICICI Bank,icici.bank.in,biciclick.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aionis.site
Reserve Bank of India (RBI),rebit.org.in,rebirthwellnessgroup.com
Jio,jio.com,jamioy.com
State Bank of India (SBI),sbi.co.in,sabini.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudlasers.com
Indian Space Research Organisation (ISRO),sac.gov.in,ntb3.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudstorages.com
National Informatics Centre (NIC),cloud.gov.in,cloudsynvicktrade.com
National Informatics Centre (NIC),cloud.gov.in,grncloud.cloud
Kfintech,kfintech.com,kfteach.com
Bank of Baroda,bankofbaroda.bank.in,bankofajerica.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,sjconline.pics
Axis Bank,axis.bank.in,axisconveyor.com
Vodafone Idea (VI),myvi.in,myvillagelovesme.com
State Bank of India (SBI),homeloans.sbi,homefiberglass.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehizmet.com
State Bank of India (SBI),homeloans.sbi,homestylenagavci.com
Reserve Bank of India (RBI),rebit.org.in,rebellite.com
Election Commision of India (ECI),eci.gov.in,ecomin.app
parivahan sewa,parivahan.gov.in,parikshamanch.com
Income Tax Department,contents.tdscpc.gov.in,tdscomputer.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoblogincanada.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,fconline.gg
National Informatics Centre (NIC),cloud.gov.in,cloudnet365.com
National Informatics Centre (NIC),cloud.gov.in,cloudassay.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianapolisgpr.com
National Informatics Centre (NIC),authwebmail.nic.in,authbandit.com
National Informatics Centre (NIC),cloud.gov.in,cloudinfinity.xyz
Income Tax Department,incometax.gov.in,incode.one
Reserve Bank of India (RBI),rebit.org.in,rebail.com
State Bank of India (SBI),homeloans.sbi,homeloan19.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiclean.in
National Informatics Centre (NIC),cloud.gov.in,cloud-dg.com
National Informatics Centre (NIC),authwebmail.nic.in,authbrandly.com
National Informatics Centre (NIC),cloud.gov.in,cloudkong.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudanceai.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinefiscal.com
National Informatics Centre (NIC),cloud.gov.in,cloudwasm.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoreportspa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepublicnotary.com
Axis Bank,axis.bank.in,axisprojekt.com
Axis Bank,axis.bank.in,axis-of-worlds.com
Axis Bank,axis.bank.in,axi2.com
Reserve Bank of India (RBI),rebit.org.in,reebirthz.com
parivahan sewa,parivahan.gov.in,pariaza.com
National Informatics Centre (NIC),accounts.mgovcloud.in,momicloud.com
Airtel,airtel.in,aihotels.agency
National Informatics Centre (NIC),cloud.gov.in,emcloud.click
National Informatics Centre (NIC),cloud.gov.in,cloudaiforrookies.online
National Informatics Centre (NIC),authwebmail.nic.in,authmind.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtopia.com
National Informatics Centre (NIC),cloud.gov.in,cloud1000x.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,5acu3379.com
National Informatics Centre (NIC),cloud.gov.in,cloud42.dev
National Health Authority (NHA),abdm.gov.in,abudima.com
National Informatics Centre (NIC),cloud.gov.in,hficloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudficient.com
National Informatics Centre (NIC),cloud.gov.in,enscloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsoldiers.xyz
Income Tax Department,incometax.gov.in,incometax.click
Airtel,airtel.in,aitell.com
Reserve Bank of India (RBI),rebit.org.in,rebecaizoton.com
State Bank of India (SBI),homeloans.sbi,homemaxshop.com
ICICI Bank,icici.bank.in,iconicintel.com
Axis Bank,axis.bank.in,axisitbd.com
National Informatics Centre (NIC),cloud.gov.in,cloudcraft.dev
parivahan sewa,parivahan.gov.in,partaban.com
Indian Space Research Organisation (ISRO),sac.gov.in,teamlabeart.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudlogging.com
National Informatics Centre (NIC),cloud.gov.in,clouddaddy.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegrowthbridge.org
National Informatics Centre (NIC),cloud.gov.in,cloudaball.com
National Health Authority (NHA),nha.gov.in,nchwaf.com
National Informatics Centre (NIC),authwebmail.nic.in,authen.help
Reserve Bank of India (RBI),rebit.org.in,rebirthofcigars.com
Election Commision of India (ECI),eci.gov.in,ecomix.pl
Canara Bank,canarabank.com,annabaran.com
State Bank of India (SBI),homeloans.sbi,homeroo.cz
National Informatics Centre (NIC),cloud.gov.in,cloudambient.com
Canara Bank,canararobeco.com,caniorabasco.com
Indian Space Research Organisation (ISRO),sac.gov.in,sanche.agency
Kfintech,kfintech.com,fintechgo.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesolutionstoday.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespindle.com
National Informatics Centre (NIC),cloud.gov.in,cloudaroq.com
State Bank of India (SBI),homeloans.sbi,homiqons.com
ICICI Bank,icici.bank.in,bicii.com
State Bank of India (SBI),homeloans.sbi,homeeasesc.com
National Informatics Centre (NIC),cloud.gov.in,cloudenthusiasts.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcentricpulse.click
Canara Bank,canarahsbclife.com,canadaifrs.com
National Informatics Centre (NIC),cloud.gov.in,avacloud.online
Income Tax Department,incometax.gov.in,incomeroadmaps.com
State Bank of India (SBI),homeloans.sbi,homebox.direct
Bank of Baroda,bankofbaroda.bank.in,bankofuae.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildaion.info
National Informatics Centre (NIC),cloud.gov.in,cloudcrafthq.com
Reserve Bank of India (RBI),rbi.org.in,arbi.business
Vodafone Idea (VI),myvi.in,myvibes.com
National Informatics Centre (NIC),cloud.gov.in,qshcloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudvionsystems.com
National Informatics Centre (NIC),cloud.gov.in,cloudfinanceteam.com
National Informatics Centre (NIC),cloud.gov.in,cloudaccounts.xyz
National Informatics Centre (NIC),cloud.gov.in,witcloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudandhug-quebec.com
Reserve Bank of India (RBI),rbi.org.in,rbtxio.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesteal.com
Indian Space Research Organisation (ISRO),sac.gov.in,fastlionworldmoon.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudflarereserv.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineserver3.top
National Informatics Centre (NIC),cloud.gov.in,cloudeus.click
National Informatics Centre (NIC),cloud.gov.in,cloudwerk.app
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineserver4.top
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiirish.com
National Informatics Centre (NIC),cloud.gov.in,clouddivisionstore.com
Reserve Bank of India (RBI),rebit.org.in,resist.email
National Informatics Centre (NIC),cloud.gov.in,cloudyvapor.com
Airtel,airtel.in,airlie.shop
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiatronics.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineblueberries.com
Election Commision of India (ECI),eci.gov.in,windcc.ec.cc
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,on1ne.com
National Informatics Centre (NIC),cloud.gov.in,cloudxits.com
State Bank of India (SBI),homeloans.sbi,homecomings.store
Kfintech,kfintech.com,buyfintech.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-shop-tr.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebillpaychecks.com
BSE Ltd.,bseindia.com,bsnider.dev
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineatms.com
Coal India,coalindia.in,coalrietenbach.com
IndusInd Bank,indusind.bank.in,industriasdenim.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesssk.com
State Bank of India (SBI),homeloans.sbi,homedataonline.com
IndusInd Bank,indusind.bank.in,industrialland.dev
State Bank of India (SBI),homeloans.sbi,homeforsalemankato.com
Canara Bank,canarabank.com,canadianmarketindex.com
IndusInd Bank,indusind.bank.in,indside.com
Reserve Bank of India (RBI),rebit.org.in,rebirthing-piano.com
State Bank of India (SBI),homeloans.sbi,homerecordings.us
Indian Space Research Organisation (ISRO),sac.gov.in,saicem.top
National Informatics Centre (NIC),cloud.gov.in,cloud7itservices.com
Coal India,coalindia.in,foamindia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesgpt.xyz
Income Tax Department,incometax.gov.in,incotermzealot.com
Air India,airindia.com,airinception.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudex.website
State Bank of India (SBI),sbi.co.in,sbhi.com
State Bank of India (SBI),homeloans.sbi,homtels.net
Axis Bank,axis.bank.in,axisfacilities.net
National Health Authority (NHA),abdm.gov.in,abdusms.com
Indian Space Research Organisation (ISRO),sac.gov.in,fair-garage.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudgarrison.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud-partners.info
Punjab National Bank (PNB),pnb.bank.in,panbe.website
National Informatics Centre (NIC),cloud.gov.in,cloudranges.xyz
Canara Bank,canararobeco.com,canadaincorporated.com
State Bank of India (SBI),homeloans.sbi,homeorchards.com
National Informatics Centre (NIC),cloud.gov.in,cloudfleet.xyz
BSE Ltd.,bseindia.com,byteindian.com
Bank of Baroda,bankofbaroda.bank.in,bankofmontreal.asia
National Informatics Centre (NIC),cloud.gov.in,cloudrisksolutions.com
State Bank of India (SBI),sbilife.co.in,siliye.asia
Axis Bank,axis.bank.in,axisfab3d.com
Air India,airindiaexpress.com,virginexpress.info
Computer Age Management Services Ltd. (CAMS),camsonline.com,casimoney.bet
National Informatics Centre (NIC),authwebmail.nic.in,authmin.app
National Informatics Centre (NIC),cloud.gov.in,cloudfraction.link
Indian Space Research Organisation (ISRO),isro.gov.in,israelpost.xyz
National Informatics Centre (NIC),cloud.gov.in,clouddoggos.com
National Informatics Centre (NIC),cloud.gov.in,cloudintelligence.com
Indian Space Research Organisation (ISRO),iirs.gov.in,5ifirst.com
National Informatics Centre (NIC),cloud.gov.in,cloudlane.biz
Computer Age Management Services Ltd. (CAMS),camsonline.com,commaonline.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,isgroup.space
National Informatics Centre (NIC),cloud.gov.in,cloudstatistic.com
State Bank of India (SBI),homeloans.sbi,homekindusa.com
National Informatics Centre (NIC),cloud.gov.in,cloudmore.fun
Indian Space Research Organisation (ISRO),iirs.gov.in,iicars.com
National Health Authority (NHA),abdm.gov.in,albd.app
National Health Authority (NHA),abdm.gov.in,albd.dev
National Informatics Centre (NIC),cloud.gov.in,cloudarax.com
National Informatics Centre (NIC),cloud.gov.in,cloudlinesupplyco.com
Airtel,airtel.in,airtravelspecialties.com
National Informatics Centre (NIC),cloud.gov.in,cloudcatchermusic.com
State Bank of India (SBI),sbicard.com,swwebcard.com
Axis Bank,axis.bank.in,axislawnsprocare.com
Indian Space Research Organisation (ISRO),sac.gov.in,diary-student.sa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlifeshop.com
National Informatics Centre (NIC),cloud.gov.in,cloudchaser.coffee
Airtel,airtel.in,airets.com
National Informatics Centre (NIC),cloud.gov.in,cloudpredator.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebusinessatlas.com
State Bank of India (SBI),sbisecurities.in,bscsecurities.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepatim.com
National Informatics Centre (NIC),cloud.gov.in,cloudregistfy.com
Airtel,airtel.in,airiseoul.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,campaponline.com
Election Commision of India (ECI),eci.gov.in,eechip.com
National Informatics Centre (NIC),cloud.gov.in,cloudmints.com
National Informatics Centre (NIC),cloud.gov.in,cloudailists.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineshemale.com
Airtel,airtel.in,airbanter.xyz
National Informatics Centre (NIC),cloud.gov.in,clustd.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiandrink.com
National Informatics Centre (NIC),cloud.gov.in,cloudfinancing.xyz
National Informatics Centre (NIC),cloud.gov.in,xercloud.net
Vodafone Idea (VI),myvi.in,myvapecity.com
IDFC FIRST Bank,idfcfirst.bank.in,idfconcert.com
Income Tax Department,incometaxindia.gov.in,incandia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebuckss.co
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-kredite.com
BSE Ltd.,bseindia.com,bukeindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudstash.tech
National Informatics Centre (NIC),cloud.gov.in,cloudaxisglobal.com
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.email
National Informatics Centre (NIC),cloud.gov.in,cloudasteroid.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcroft-motel.com
Election Commision of India (ECI),eci.gov.in,ecpics.com
Airtel,airtel.in,aionreal.info
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nrsh.xyz
Airtel,airtel.in,aionreal.com
National Informatics Centre (NIC),cloud.gov.in,jmjcloud.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiiks.com
State Bank of India (SBI),sbi.co.in,subib.com
State Bank of India (SBI),homeloans.sbi,homebodyhappiness.com
Income Tax Department,incometax.gov.in,income0807.com
Punjab National Bank (PNB),netpnb.com,photoanimator.net.ru
Axis Bank,axis.bank.in,axirashop.com
Air India,airindia.com,airkid.com
Income Tax Department,incometax.gov.in,incomewithfatima.com
Indian Space Research Organisation (ISRO),vssc.gov.in,v5m5.dev
National Informatics Centre (NIC),cloud.gov.in,cloudrobotic.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudybooks.com
National Informatics Centre (NIC),cloud.gov.in,clouddecentral.com
National Informatics Centre (NIC),cloud.gov.in,cloudnine.dating
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-finance.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,inanoc.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespeaking.com
Indian Oil Corporation Limited (IOCL),iocl.com,iol.one
Punjab National Bank (PNB),pnb.bank.in,pnb-care.online
National Informatics Centre (NIC),cloud.gov.in,cloudguardlite.com
Airtel,airtel.in,airatlas.xyz
BSE Ltd.,bseindia.com,senda.coffee
parivahan sewa,parivahan.gov.in,parivartangroup.com
National Informatics Centre (NIC),cloud.gov.in,clouddelivered.xyz
National Health Authority (NHA),abdm.gov.in,abdulmateen.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineusdt.com
National Informatics Centre (NIC),cloud.gov.in,cloud-e.ru
ICICI Bank,icici.bank.in,iconickicks.com
National Informatics Centre (NIC),cloud.gov.in,lou.moscow
National Informatics Centre (NIC),cloud.gov.in,sixcloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudapipanel.com
National Informatics Centre (NIC),cloud.gov.in,cloudfiction.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indirance.com
National Informatics Centre (NIC),cloud.gov.in,cloudconvergence.xyz
Axis Bank,axis.bank.in,axistrading.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianoceanportsguide.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,fluidapi.com
Air India,airindia.com,airindiaai.com
National Informatics Centre (NIC),cloud.gov.in,cloudyreason.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineslotsalberta.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegambling.one
National Informatics Centre (NIC),cloud.gov.in,cloudprix.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudlvr.ch
National Informatics Centre (NIC),cloud.gov.in,cloudfibr.com
Indian Space Research Organisation (ISRO),iirs.gov.in,iisri.com
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.consulting
Election Commision of India (ECI),eci.gov.in,ecadif.com
National Informatics Centre (NIC),cloud.gov.in,cloudpip.com
National Informatics Centre (NIC),cloud.gov.in,cloudfunds.xyz
Axis Bank,axis.bank.in,axisrocket.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,isrodeal.com
IndusInd Bank,indusind.bank.in,industrialhumanoid.com
National Informatics Centre (NIC),cloud.gov.in,cloudplots.com
State Bank of India (SBI),sbicard.com,kubicard.com
Income Tax Department,incometax.gov.in,mvincometax.com
Vodafone Idea (VI),myvi.in,myvenice.ru
Unique Identification Authority of India (UIDAI),uidai.gov.in,uditrai.com
National Informatics Centre (NIC),cloud.gov.in,cloud-nex.com
Punjab National Bank (PNB),pnb.bank.in,panbe.sbs
Jio,jio.com,jviopn.com
Canara Bank,canarabank.com,canandakisa.com.br
Punjab National Bank (PNB),pnb.bank.in,opnb.com
BSE Ltd.,bseindia.com,bsnda.gs
Indian Space Research Organisation (ISRO),sac.gov.in,sacadera.com
National Informatics Centre (NIC),cloud.gov.in,cloud-global.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,kidsroc.com
ICICI Bank,icici.bank.in,icicleservices.biz
State Bank of India (SBI),sbi.co.in,swebid.com
State Bank of India (SBI),homeloans.sbi,homesforsalesandysprings.com
National Informatics Centre (NIC),cloud.gov.in,cloudidentify.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudimpulse.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudoverparadise.com
State Bank of India (SBI),homeloans.sbi,homeosud.com
ICICI Bank,icici.bank.in,ipcci.click
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.live
Coal India,coalindia.in,colinial.com
National Informatics Centre (NIC),cloud.gov.in,cloudalpanet.com
National Informatics Centre (NIC),cloud.gov.in,cloud-man.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesociologytutor.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,aionline.run
Airtel,airtel.in,airtech-ltd.com
IndusInd Bank,indusind.bank.in,indusai.chat
National Informatics Centre (NIC),cloud.gov.in,aicloud.rent
All India Institute of Medical Sciences (AIIMS),aiims.edu,ai-ios.com
National Informatics Centre (NIC),cloud.gov.in,cloudulp.com
State Bank of India (SBI),homeloans.sbi,homelabserver.management
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianauctions.com
National Informatics Centre (NIC),cloud.gov.in,cloudshiftapp.com
Axis Bank,axis.bank.in,aios.bot
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianbooking.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.info
National Informatics Centre (NIC),cloud.gov.in,4-clouds.online
Airtel,airtel.in,artizella.com
State Bank of India (SBI),homeloans.sbi,home18.org
Indian Space Research Organisation (ISRO),sac.gov.in,siacm.gs
National Informatics Centre (NIC),cloud.gov.in,cloudpaws.store
National Informatics Centre (NIC),cloud.gov.in,cloudcleaning.xyz
State Bank of India (SBI),homeloans.sbi,homelivnest.com
Vodafone Idea (VI),myvi.in,myvirtus.com
National Informatics Centre (NIC),cloud.gov.in,wcloud.nz
National Informatics Centre (NIC),cloud.gov.in,cloudburst.fyi
Axis Bank,axis.bank.in,axisadvisorypr.com
Punjab National Bank (PNB),pnb.bank.in,panbe.bond
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaalliance.blog
National Informatics Centre (NIC),cloud.gov.in,cloudpagetutorials.com
National Informatics Centre (NIC),accounts.mgovcloud.in,sumocloud.xyz
National Informatics Centre (NIC),cloud.gov.in,icloudvay.com
National Informatics Centre (NIC),cloud.gov.in,cloudanydevice.com
Reserve Bank of India (RBI),rebit.org.in,rezibot.com
Coal India,coalindia.in,coalitionscan.com
Punjab National Bank (PNB),netpnb.com,netpersonas.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesummitacademy.com
Airtel,airtel.in,airtel-merchants.club
National Informatics Centre (NIC),cloud.gov.in,cloud-therapist.com
Indian Oil Corporation Limited (IOCL),iocl.com,aioncli.info
Election Commision of India (ECI),eci.gov.in,ecfir.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianapolisadhd.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespringboard.co
National Informatics Centre (NIC),cloud.gov.in,cloudgoddess.xyz
Reserve Bank of India (RBI),rebit.org.in,r3eit.com
Reserve Bank of India (RBI),rbi.org.in,rubi.network
Reserve Bank of India (RBI),rebit.org.in,rebirthday.jp
Indian Space Research Organisation (ISRO),sac.gov.in,teddy.sa.com
State Bank of India (SBI),homeloans.sbi,homeroq.lt
National Informatics Centre (NIC),cloud.gov.in,cloudkoisecurity.com
Reserve Bank of India (RBI),rebit.org.in,reybat.com
Coal India,coalindia.in,calorinda.com
Airtel,airtel.in,airtm.coffee
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinefruitshop.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinosvisa.com
National Informatics Centre (NIC),cloud.gov.in,cloudfaction.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudattitude.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinelinkscan.com
State Bank of India (SBI),homeloans.sbi,homesamale.com
Canara Bank,canarahsbclife.com,candarli.com
Airtel,airtel.in,airlst.com
National Informatics Centre (NIC),cloud.gov.in,cloudrender.nl
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiafolder.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camshel.com
Bank of Baroda,bankofbaroda.bank.in,bankofmesa.com
Indian Space Research Organisation (ISRO),vssc.gov.in,vvss.us
Airtel,airtel.in,airtaxi911.com
National Informatics Centre (NIC),cloud.gov.in,cloudswifts.com
National Health Authority (NHA),abdm.gov.in,adm2.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinevillapro.com
National Informatics Centre (NIC),cloud.gov.in,cloudart.yt
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecoaching.vip
Air India,airindia.com,tavirginia.com
National Informatics Centre (NIC),cloud.gov.in,cloud-on-chip.com
Air India,airindiaexpress.com,harianexpress.net
State Bank of India (SBI),homeloans.sbi,homeeai.com
BSE Ltd.,bseindia.com,vsindia.com
State Bank of India (SBI),homeloans.sbi,home1300.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-bookstore.com
Axis Bank,axis.bank.in,axisvenues.com
National Informatics Centre (NIC),accounts.mgovcloud.in,gogicloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudparabolicagency.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecrsahiper.cfd
Air India,airindia.com,aiindianow.com
Axis Bank,axis.bank.in,taxiski.com
Reserve Bank of India (RBI),rbi.org.in,rahbiz.com
Vodafone Idea (VI),myvi.in,mybi.com
State Bank of India (SBI),homeloans.sbi,homesbylangstonturner.com
National Informatics Centre (NIC),cloud.gov.in,cloudmill.xyz
State Bank of India (SBI),homeloans.sbi,homelenders.com
Reserve Bank of India (RBI),rebit.org.in,rbit.dev
Reserve Bank of India (RBI),rebit.org.in,rebila.site
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianacoatings.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinekursyazilimi.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetexasltc.online
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-gambling.biz
Income Tax Department,incometax.gov.in,incometaxvaluer.com
State Bank of India (SBI),homeloans.sbi,homeset10.com
Air India,airindia.com,airwestindies.com
National Informatics Centre (NIC),cloud.gov.in,cloudcertguru.com
