Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
National Informatics Centre (NIC),cloud.gov.in,cloud-sync-dist.com
State Bank of India (SBI),homeloans.sbi,homecoapp.uk
National Informatics Centre (NIC),cloud.gov.in,cloudiqconsult.com
National Informatics Centre (NIC),cloud.gov.in,cloudpasha.link
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,norsch.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-scalway.com
State Bank of India (SBI),homeloans.sbi,hometownallday.com
Reserve Bank of India (RBI),rebit.org.in,r3eit.com
Indian Space Research Organisation (ISRO),sac.gov.in,satcip.com
Indian Space Research Organisation (ISRO),sac.gov.in,school-student.sa.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianideology.com
Air India,airindia.com,airinitiative.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,house.sa.com
Reserve Bank of India (RBI),rebit.org.in,rebail.info
Punjab National Bank (PNB),netpnb.com,redseaairlines.net.ru
HDFC Bank,hdfc.bank.in/nri-banking,hdec.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,o7nline.info
State Bank of India (SBI),homeloans.sbi,home-liaison.store
Canara Bank,canarabank.com,cankaratas.art
National Informatics Centre (NIC),cloud.gov.in,qntcloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudterritory.xyz
Axis Bank,axis.bank.in,axionistech.com
National Informatics Centre (NIC),cloud.gov.in,cloudimmersive.com
National Informatics Centre (NIC),cloud.gov.in,cloudformula.xyz
National Informatics Centre (NIC),cloud.gov.in,itcloudx.com
Indian Space Research Organisation (ISRO),isro.gov.in,isrodeal.com
National Informatics Centre (NIC),cloud.gov.in,cloudrosemage.com
National Informatics Centre (NIC),cloud.gov.in,cloudnative.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlytrainers.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesube-garanti.click
Election Commision of India (ECI),eci.gov.in,ecamif.com
National Informatics Centre (NIC),cloud.gov.in,cloudsecurity.win
National Informatics Centre (NIC),cloud.gov.in,cloudart.tf
National Informatics Centre (NIC),cloud.gov.in,cloud-aion.info
Indian Space Research Organisation (ISRO),isro.gov.in,insround.com
Election Commision of India (ECI),eci.gov.in,ecadif.com
State Bank of India (SBI),homeloans.sbi,hometowncellars.com
National Informatics Centre (NIC),cloud.gov.in,cloudapipanel.com
ICICI Bank,icici.bank.in,irici.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indialocalnews.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineserver2.top
Indian Space Research Organisation (ISRO),sac.gov.in,diary-world.sa.com
National Health Authority (NHA),nha.gov.in,nchian.top
State Bank of India (SBI),homeloans.sbi,homepersonalspace.ru
State Bank of India (SBI),sbi.co.in,sybila.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineokinawa.com
State Bank of India (SBI),homeloans.sbi,homeweston.com
National Informatics Centre (NIC),cloud.gov.in,cloudrunner.ai
Bank of Baroda,bankofbaroda.bank.in,bankforcannabis.com
IndusInd Bank,indusind.bank.in,industriasdenim.com
National Informatics Centre (NIC),cloud.gov.in,cloudbooktech.com
National Informatics Centre (NIC),cloud.gov.in,cloudassay.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaorder.com
National Informatics Centre (NIC),cloud.gov.in,cloudretailhub.com
Canara Bank,canararobeco.com,cannabe.com
Election Commision of India (ECI),eci.gov.in,ecerio.com
Reserve Bank of India (RBI),rebit.org.in,rebvis.com
Income Tax Department,contents.tdscpc.gov.in,tdscomputer.com
Axis Bank,axis.bank.in,axiservicecard.com
National Health Authority (NHA),nha.gov.in,nhath.me
National Informatics Centre (NIC),authwebmail.nic.in,authentic8mybag.co.uk
Computer Age Management Services Ltd. (CAMS),camsonline.com,campusone.xyz
IndusInd Bank,indusind.bank.in,industrialduct.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineiq.xyz
Air India,airindiaexpress.com,aiindex.one
National Informatics Centre (NIC),cloud.gov.in,cloudstash.tech
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineaiturbo.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,spacam.com
National Informatics Centre (NIC),cloud.gov.in,cloudswifts.com
National Informatics Centre (NIC),cloud.gov.in,cloud-wmdhosting.com
Axis Bank,axis.bank.in,axisvibrantia.com
Kfintech,kfintech.com,kainadytech.com
National Informatics Centre (NIC),cloud.gov.in,cloudguided.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecq9.com
National Informatics Centre (NIC),cloud.gov.in,enscloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudiaglobal.com
Indian Space Research Organisation (ISRO),sac.gov.in,spacex.wf
Vodafone Idea (VI),myvi.in,myrvia.com
Indian Space Research Organisation (ISRO),sac.gov.in,sac-dd.com
Bank of Baroda,bankofbaroda.bank.in,bankofbanksy.com
Airtel,airtelpayments.bank.in,aireplacement.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinosvisa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegrok.com
National Health Authority (NHA),nha.gov.in,jnhab.link
Airtel,airtel.in,airiseoul.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77india.com
Airtel,airtel.in,airtei.com
Indian Space Research Organisation (ISRO),vssc.gov.in,voss.bayern
Air India,airindia.com,ailina.chat
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespringboard.co
National Informatics Centre (NIC),cloud.gov.in,cloudwasm.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsorchestration.com
Indian Space Research Organisation (ISRO),iirs.gov.in,5ifirst.com
National Informatics Centre (NIC),cloud.gov.in,cloudgensolutions.com
Election Commision of India (ECI),eci.gov.in,ecpics.com
National Informatics Centre (NIC),cloud.gov.in,cloudmagnet.xyz
BSE Ltd.,bseindia.com,bsnda.gs
Axis Bank,axis.bank.in,axisfab3d.ch
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetickets.info
Jio,jio.com,jiodigid.biz
National Informatics Centre (NIC),cloud.gov.in,cloudrobotic.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudilewis.co.uk
Indian Space Research Organisation (ISRO),sac.gov.in,selacs.com
National Informatics Centre (NIC),cloud.gov.in,cloudygoggle.cloud
Jio,jio.com,jio.dev
Airtel,airtel.in,aiairhotel.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecinema.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,sacadera.com
National Informatics Centre (NIC),cloud.gov.in,cloudbrain.dev
Punjab National Bank (PNB),pnb.bank.in,panbe.store
National Informatics Centre (NIC),cloud.gov.in,cloudali.com
IndusInd Bank,indusind.bank.in,industryfunding.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimusk.vip
State Bank of India (SBI),homeloans.sbi,homesbyjolondarealestate.com
Reserve Bank of India (RBI),rbi.org.in,rbtxiq.com
National Informatics Centre (NIC),cloud.gov.in,clouuds-sa.com
State Bank of India (SBI),homeloans.sbi,homrella.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineexregister.com
National Informatics Centre (NIC),cloud.gov.in,cloudhop.xyz
National Informatics Centre (NIC),authwebmail.nic.in,authstealth.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,teddy.sa.com
Axis Bank,axis.bank.in,axisfacilities.net
Airtel,airtel.in,airmarrel.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bhnl.org
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineenglish.cv
Indian Space Research Organisation (ISRO),isro.gov.in,israelponte.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.network
National Informatics Centre (NIC),cloud.gov.in,cloudmes.club
Airtel,airtel.in,airtell.ai
HDFC Bank,hdfc.bank.in/nri-banking,whdsfck.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineedgeai.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesona.com
State Bank of India (SBI),sbi.co.in,spybia.com
National Informatics Centre (NIC),cloud.gov.in,clouderio.com
State Bank of India (SBI),homeloans.sbi,noreloans.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-resume.me
Election Commision of India (ECI),eci.gov.in,3hcbio.beauty
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineian.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinoreportspa.com
State Bank of India (SBI),homeloans.sbi,homeloanrefund.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineplaylive.info
State Bank of India (SBI),homeloans.sbi,homeeasesc.com
Canara Bank,canararobeco.com,canawave.com
National Informatics Centre (NIC),cloud.gov.in,clousterdata.com
Indian Space Research Organisation (ISRO),sac.gov.in,fastlionworldmoon.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudcraft.dev
National Informatics Centre (NIC),cloud.gov.in,clipud.xyz
Airtel,airtel.in,airspace1.com
Income Tax Department,incometax.gov.in,incomplte.com
Airtel,airtel.in,airniteai.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudahead.xyz
National Informatics Centre (NIC),cloud.gov.in,ecncloud.com
Airtel,airtel.in,irt3.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indi-tango.com
National Informatics Centre (NIC),cloud.gov.in,cloudenterahora.site
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegram.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaring.com
National Informatics Centre (NIC),cloud.gov.in,cloudexclusive.xyz
Reserve Bank of India (RBI),rebit.org.in,rexbet.com
National Informatics Centre (NIC),cloud.gov.in,cloudalpanet.com
National Informatics Centre (NIC),cloud.gov.in,cloudnow.dev
Airtel,airtel.in,aireptile.com
Airtel,airtel.in,artiquely.com
National Informatics Centre (NIC),cloud.gov.in,aicloudy.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaradios.com
National Informatics Centre (NIC),cloud.gov.in,cloudoverparadise.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,adcsdonline.com
National Informatics Centre (NIC),cloud.gov.in,cloudbond.xyz
National Health Authority (NHA),abdm.gov.in,adm2.com
National Informatics Centre (NIC),cloud.gov.in,cloudgoddess.xyz
parivahan sewa,parivahan.gov.in,parivartan.fit
State Bank of India (SBI),homeloans.sbi,homesforlong.com
National Informatics Centre (NIC),cloud.gov.in,cloudsnack.net
Income Tax Department,incometax.gov.in,imnota.vc
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesgpt.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinejjp.com
Reserve Bank of India (RBI),rbi.org.in,rbiindex.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepublicnotary.com
National Informatics Centre (NIC),cloud.gov.in,cloudstandard.xyz
National Health Authority (NHA),nha.gov.in,enhaq.online
Reserve Bank of India (RBI),rebit.org.in,rbit.dev
National Informatics Centre (NIC),cloud.gov.in,cloudattitude.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indac.xyz
Income Tax Department,incometax.gov.in,incomestreamstoday.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineloanslouisiana.com
Income Tax Department,incometaxindia.gov.in,incandia.com
National Health Authority (NHA),nha.gov.in,nhacc.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudinvestors.xyz
Air India,airindia.com,ai-ind.net
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinosmac.com
Income Tax Department,incometaxindia.gov.in,incaion.info
ICICI Bank,icici.bank.in,bicii.com
National Informatics Centre (NIC),cloud.gov.in,cloudexaai.com
Vodafone Idea (VI),myvi.in,mpyv.com
Axis Bank,axis.bank.in,axischange.com
National Informatics Centre (NIC),cloud.gov.in,cloud7itservices.com
National Informatics Centre (NIC),cloud.gov.in,cloudsoldiers.xyz
State Bank of India (SBI),homeloans.sbi,homegrownkits.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineslotsalberta.com
State Bank of India (SBI),sbi.co.in,sbenin.com
Indian Space Research Organisation (ISRO),sac.gov.in,sabct.world
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-spirits-medium.com
National Informatics Centre (NIC),cloud.gov.in,cloudinstruments.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudflarereserv.click
All India Institute of Medical Sciences (AIIMS),aiims.edu,aioids.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indisocial.in
National Informatics Centre (NIC),cloud.gov.in,cloudmy.site
National Informatics Centre (NIC),cloud.gov.in,clouddx.net
parivahan sewa,parivahan.gov.in,parispa.com
National Informatics Centre (NIC),cloud.gov.in,cloudsovereignty.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudandhug.com
Axis Bank,axis.bank.in,aius.in
Vodafone Idea (VI),myvi.in,myviasefurla.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegrowthbridge.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online777slot.org
National Informatics Centre (NIC),cloud.gov.in,cloudbackupnow.com
State Bank of India (SBI),sbilife.co.in,bailifei.com
National Informatics Centre (NIC),cloud.gov.in,clouddynasty.xyz
Kfintech,kfintech.com,koadingtech.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,idahi.com
State Bank of India (SBI),homeloans.sbi,homesales.help
State Bank of India (SBI),homeloans.sbi,homelands.pk
Computer Age Management Services Ltd. (CAMS),camsonline.com,mponline.biz
Airtel,airtel.in,airatlas.xyz
State Bank of India (SBI),homeloans.sbi,homeloanhobart.com
Indian Space Research Organisation (ISRO),vssc.gov.in,vs.dev
National Informatics Centre (NIC),cloud.gov.in,cloudcounting.com
Indian Space Research Organisation (ISRO),isro.gov.in,israwow.com
National Informatics Centre (NIC),cloud.gov.in,cloudcontrol-media.com
Income Tax Department,incometax.gov.in,incomegold.com
Axis Bank,axis.bank.in,axi2.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.click
State Bank of India (SBI),homeloans.sbi,home-luca.com
Indian Oil Corporation Limited (IOCL),iocl.com,isocalcx.ch
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianoceanlu7.co.uk
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinespindle.com
Bank of Baroda,bankofbaroda.bank.in,bankfraudbyron.com
Reserve Bank of India (RBI),rbi.org.in,rubi.network
Airtel,airtel.in,airt18.com
Indian Space Research Organisation (ISRO),sac.gov.in,fair-garage.sa.com
Airtel,airtel.in,airtelmetaverse.com
Election Commision of India (ECI),eci.gov.in,ecaify.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineapps.space
National Informatics Centre (NIC),cloud.gov.in,cloudbyasseco.com
Vodafone Idea (VI),myvi.in,myvisionritual.com
National Informatics Centre (NIC),cloud.gov.in,cloudcanto.xyz
National Health Authority (NHA),nha.gov.in,nlohas.com
National Informatics Centre (NIC),cloud.gov.in,clouddoggos.com
Jio,jio.com,jigo25.com
Election Commision of India (ECI),eci.gov.in,3coins.com
National Informatics Centre (NIC),cloud.gov.in,cloudpig.co.uk
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinejobnest.com
State Bank of India (SBI),sbi.co.in,5bbifb.shop
State Bank of India (SBI),sbisecurities.in,bimssecurities.com
National Informatics Centre (NIC),cloud.gov.in,cloudburst.fyi
Airtel,airtel.in,aristelle.online
National Informatics Centre (NIC),cloud.gov.in,cloudopsbench.com
parivahan sewa,parivahan.gov.in,parkaa.lat
Axis Bank,axis.bank.in,axisbiodiscovery.com
Indian Space Research Organisation (ISRO),sac.gov.in,sac4kids.com
Indian Space Research Organisation (ISRO),sac.gov.in,stacy.coach
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetoolbase.com
Indian Space Research Organisation (ISRO),isro.gov.in,iscgroup.co.ke
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinelingo.xyz
State Bank of India (SBI),homeloans.sbi,homeoptika.com
National Health Authority (NHA),nha.gov.in,nrhats.com
State Bank of India (SBI),homeloans.sbi,homeplatesla.com
Indian Space Research Organisation (ISRO),isro.gov.in,israel2020.com
Income Tax Department,incometax.gov.in,comet.casa
Election Commision of India (ECI),eci.gov.in,windcc.ec.cc
National Informatics Centre (NIC),cloud.gov.in,cloudphotos.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineblueberries.com
Reserve Bank of India (RBI),rebit.org.in,rezibot.com
Reserve Bank of India (RBI),rbi.org.in,rbeif.icu
Bank of Baroda,bankofbaroda.bank.in,bankofliaoyang.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineguides.shop
IndusInd Bank,indusind.bank.in,industri.design
National Informatics Centre (NIC),cloud.gov.in,syfcloud.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildaion.site
National Informatics Centre (NIC),cloud.gov.in,cloudedgeai.com
Vodafone Idea (VI),myvi.in,myvistarahr.com
Indian Space Research Organisation (ISRO),iirs.gov.in,igrs.info
National Informatics Centre (NIC),cloud.gov.in,cloudfleet.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudapollo.xyz
Airtel,airtelpayments.bank.in,retailpayment.io
Income Tax Department,incometax.gov.in,incount.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudfinanceteam.com
Airtel,airtel.in,airenault.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineshop.fyi
National Health Authority (NHA),nha.gov.in,nchwaf.com
Air India,airindiaexpress.com,virginexpress.info
Indian Space Research Organisation (ISRO),sac.gov.in,sachwort.com
Jio,jio.com,jiomg.com
Vodafone Idea (VI),myvi.in,mybi.com
Airtel,airtel.in,aietra.com
State Bank of India (SBI),homeloans.sbi,homelybox.com
State Bank of India (SBI),homeloans.sbi,homecookin.app
Airtel,airtel.in,aristelle.ru
National Informatics Centre (NIC),cloud.gov.in,cloudmonster.com
Indian Space Research Organisation (ISRO),sac.gov.in,saackh.org
National Informatics Centre (NIC),cloud.gov.in,cloudaball.com
Election Commision of India (ECI),eci.gov.in,ecoion.com
National Informatics Centre (NIC),cloud.gov.in,cloudlvr.ch
Bank of Baroda,bankofbaroda.bank.in,bankofpoop.com
Election Commision of India (ECI),eci.gov.in,ecitah.com
State Bank of India (SBI),homeloans.sbi,homeroq.lt
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineocessoo.fun
National Informatics Centre (NIC),cloud.gov.in,cloudarc.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbustechnologies.com
National Informatics Centre (NIC),cloud.gov.in,cloudoffice.site
Axis Bank,axis.bank.in,axis4.site
National Informatics Centre (NIC),cloud.gov.in,cloudsxiamen.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,b516.com
Vodafone Idea (VI),myvi.in,myer-vip3.icu
National Informatics Centre (NIC),cloud.gov.in,cloudmill.xyz
Computer Age Management Services Ltd. (CAMS),camsonline.com,campusonlinemarket.com
Airtel,airtelpayments.bank.in,aireadyminds.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedashtrading.com
National Informatics Centre (NIC),cloud.gov.in,cloudkujionai.com
Jio,jio.com,jinmoa.com
National Informatics Centre (NIC),cloud.gov.in,cloudserverspk.com
State Bank of India (SBI),homeloans.sbi,homeholy.com
National Informatics Centre (NIC),cloud.gov.in,cloudlasers.com
State Bank of India (SBI),homeloans.sbi,homemates.app
State Bank of India (SBI),homeloans.sbi,homeclaw.online
National Informatics Centre (NIC),cloud.gov.in,emcloud.click
National Informatics Centre (NIC),cloud.gov.in,35clouds.com
Income Tax Department,incometaxindia.gov.in,incomeinsidertv.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineebookwriters.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebusinessatlas.com
National Informatics Centre (NIC),cloud.gov.in,cloudstrm.com
Reserve Bank of India (RBI),rebit.org.in,rebofitness.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecashmachine.com
National Informatics Centre (NIC),cloud.gov.in,cloudparabolicagency.info
National Informatics Centre (NIC),cloud.gov.in,cloudtechksa.com
State Bank of India (SBI),sbilife.co.in,tibbs4life.com
Vodafone Idea (VI),myvi.in,mydnaview.com
ICICI Bank,icici.bank.in,iecci.click
National Informatics Centre (NIC),cloud.gov.in,icloud-s.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesleuth.com
National Informatics Centre (NIC),cloud.gov.in,cloudlivechat.xyz
Reserve Bank of India (RBI),rbi.org.in,rubiks.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinelifestyle.site
National Informatics Centre (NIC),cloud.gov.in,6cloud.store
National Informatics Centre (NIC),cloud.gov.in,cloudpay.city
Indian Space Research Organisation (ISRO),sac.gov.in,saucy.bot
Airtel,airtel.in,airbytes.us
National Informatics Centre (NIC),cloud.gov.in,cloudarax.com
State Bank of India (SBI),homeloans.sbi,home18.org
National Informatics Centre (NIC),cloud.gov.in,cloud42.dev
National Informatics Centre (NIC),cloud.gov.in,cloudkitchenhealth.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtechmarketplace.com
National Informatics Centre (NIC),cloud.gov.in,lorud.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.vip
Vodafone Idea (VI),myvi.in,myviorashop.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineserver4.top
Computer Age Management Services Ltd. (CAMS),camsonline.com,camshel.com
State Bank of India (SBI),homeloans.sbi,homelivnest.com
State Bank of India (SBI),homeloans.sbi,homedecorhacks.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineberatung.plus
Jio,jio.com,jyriot.com
National Informatics Centre (NIC),cloud.gov.in,vkcloud.app
State Bank of India (SBI),homeloans.sbi,homekindusa.com
Reserve Bank of India (RBI),rebit.org.in,rembyt.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineainote.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudprix.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtopia.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaunicorns.club
Vodafone Idea (VI),myvi.in,myvitaltag.com
ICICI Bank,icici.bank.in,iconickicks.com
Indian Space Research Organisation (ISRO),sac.gov.in,saicos.com
State Bank of India (SBI),sbisecurities.in,sabiiservices.com
National Informatics Centre (NIC),authwebmail.nic.in,authmind.xyz
State Bank of India (SBI),homeloans.sbi,homeplus25.com
Indian Space Research Organisation (ISRO),sac.gov.in,ewaybanner.sa.com
Vodafone Idea (VI),myvi.in,mvydi.gs
Airtel,airtel.in,aireal.agency
Indian Space Research Organisation (ISRO),sac.gov.in,sacred3s.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineslotsempire.com
Punjab National Bank (PNB),netpnb.com,darkwireunderground.net.ru
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bnl.one
Indian Space Research Organisation (ISRO),sac.gov.in,sharcc.dev
National Informatics Centre (NIC),cloud.gov.in,cloudadvent.xyz
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,directci.info
Canara Bank,canarabank.com,canadagaming.online
National Informatics Centre (NIC),cloud.gov.in,cloudaion.site
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecashflow.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesociologytutor.com
National Health Authority (NHA),abdm.gov.in,ajbdmtke.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinovelemenyek.net
National Informatics Centre (NIC),cloud.gov.in,cloudsyncmarket.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud9relay.com
State Bank of India (SBI),homeloans.sbi,homehaven.blog
State Bank of India (SBI),homeloans.sbi,homefilmcompany.online
Axis Bank,axis.bank.in,axiscout.com
National Informatics Centre (NIC),cloud.gov.in,cloudhive.studio
Airtel,airtel.in,aihotel.us
State Bank of India (SBI),sbicard.com,swwebcard.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indira.chat
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineampi.xyz
Election Commision of India (ECI),eci.gov.in,recia.app
Reserve Bank of India (RBI),rbi.org.in,robin.by
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianocorp.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedemosites.com
National Informatics Centre (NIC),cloud.gov.in,cloudlney.com
National Informatics Centre (NIC),authwebmail.nic.in,authbandit.com
Air India,airindia.com,ricindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudgrants.xyz
Kfintech,kfintech.com,inxtech.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineqazn.us
ICICI Bank,icici.bank.in,icicilambard.com
Airtel,airtel.in,aionreal.online
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedns.info
National Informatics Centre (NIC),cloud.gov.in,cloudyreason.com
Kfintech,kfintech.com,kfina.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiafolder.com
National Informatics Centre (NIC),authwebmail.nic.in,authmatic.xyz
Indian Space Research Organisation (ISRO),iirs.gov.in,iicars.com
National Informatics Centre (NIC),cloud.gov.in,cloudkoisecurity.com
National Informatics Centre (NIC),cloud.gov.in,cloudeus.online
Reserve Bank of India (RBI),rbi.org.in,rabisa.site
Canara Bank,canarahsbclife.com,canaldiez.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,uyiai.com
Indian Space Research Organisation (ISRO),isro.gov.in,insuroq.com
National Informatics Centre (NIC),cloud.gov.in,cloudbidder.xyz
Canara Bank,canarabank.com,canandakisa.com.br
Income Tax Department,incometax.gov.in,mvincometax.com
Indian Space Research Organisation (ISRO),sac.gov.in,sancsj.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camsilk.com
State Bank of India (SBI),homeloans.sbi,homelandsecuritynet.com
Vodafone Idea (VI),myvi.in,myvito.com
Jio,jio.com,jiwon.zone
Axis Bank,axis.bank.in,axisandoak.com
National Informatics Centre (NIC),cloud.gov.in,cloudcapsule.cloud
Indian Space Research Organisation (ISRO),isro.gov.in,isgroup.space
Reserve Bank of India (RBI),rebit.org.in,reebirthz.com
National Informatics Centre (NIC),cloud.gov.in,cloudprofessor.xyz
State Bank of India (SBI),homeloans.sbi,homeloansbydani.com
National Informatics Centre (NIC),cloud.gov.in,cloudpanther.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,shacow.com
Income Tax Department,incometax.gov.in,incode.one
Indian Space Research Organisation (ISRO),sac.gov.in,snaccs.com
State Bank of India (SBI),homeloans.sbi,homesamale.com
National Health Authority (NHA),nha.gov.in,nihabi.com
Axis Bank,axismf.com,axiomlife.xyz
Bank of Baroda,bankofbaroda.bank.in,bank-of-cardiff.com
Canara Bank,canarahsbclife.com,canadaifrs.com
State Bank of India (SBI),homeloans.sbi,homesalento.com
National Informatics Centre (NIC),cloud.gov.in,lou.moscow
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesummitacademy.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiatronics.com
Indian Space Research Organisation (ISRO),sac.gov.in,sacperu.com
National Health Authority (NHA),abdm.gov.in,abudima.com
National Informatics Centre (NIC),cloud.gov.in,cloudbearer.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineeinstein.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,esacp.com
Coal India,coalindia.in,craindia.org
Coal India,coalindia.in,foamindia.com
