Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
Axis Bank,axis.bank.in,axisinvestment.xyz
Coal India,coalindia.in,craindia.org
National Informatics Centre (NIC),cloud.gov.in,kaicloud.xyz
State Bank of India (SBI),sbilife.co.in,dsimlife.com
Airtel,airtel.in,aireflexe.com
National Informatics Centre (NIC),cloud.gov.in,cloudbolts.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinejobnest.com
Bank of Baroda,bankofbaroda.bank.in,bankofcuracao.com
Canara Bank,canarahsbclife.com,canadaifrs.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimids.com
Coal India,coalindia.in,cooolindia.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,unwindmail.com
National Informatics Centre (NIC),cloud.gov.in,cloud42.dev
Income Tax Department,incometaxindia.gov.in,incaion.online
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-hoa.com
Air India,airindia.com,aivoraindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudpickai.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,ns.gold
State Bank of India (SBI),sbi.co.in,sbionics.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,maonline1.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudadvances.xyz
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildaion.online
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegamblingtv.com
Kfintech,kfintech.com,fintechta.ai
National Informatics Centre (NIC),cloud.gov.in,cloud1000x.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinevillapro.com
Reserve Bank of India (RBI),rebit.org.in,reberth.com
National Health Authority (NHA),nha.gov.in,nhgam.xyz
Income Tax Department,incometax.gov.in,imnota.vc
National Informatics Centre (NIC),cloud.gov.in,cloud7-hookah.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineatms.com
National Informatics Centre (NIC),cloud.gov.in,cloudninedating.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bs4l.com
Axis Bank,axismaxlife.com,axiomai.ltd
National Informatics Centre (NIC),cloud.gov.in,clouddebater.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudcoinai.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudhighway.xyz
Airtel,airtel.in,airtoolparts.com
Airtel,airtel.in,airset.net
National Informatics Centre (NIC),cloud.gov.in,cloud-nex.com
"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,crustoria.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,iams.info
State Bank of India (SBI),sbi.co.in,5biz.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,5krace.com
State Bank of India (SBI),homeloans.sbi,homefamilypoint.com
State Bank of India (SBI),homeloans.sbi,hormonesaf.com
Air India,airindia.com,aiindianow.com
Indian Space Research Organisation (ISRO),sac.gov.in,sabct.world
Airtel,airtel.in,airtasket.com
National Informatics Centre (NIC),cloud.gov.in,cloudexaai.com
National Informatics Centre (NIC),cloud.gov.in,cloudniteai.xyz
Kfintech,kfintech.com,inf0tech.com
Airtel,airtelpayments.bank.in,agentfipayments.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesssk.com
Airtel,airtel.in,aiearthly.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aliisme.com
National Informatics Centre (NIC),cloud.gov.in,jmjcloud.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,cometsonline.xyz
Election Commision of India (ECI),eci.gov.in,ecomix.pl
National Informatics Centre (NIC),cloud.gov.in,cloudale.xyz
State Bank of India (SBI),homeloans.sbi,homemdvalor.com.br
National Informatics Centre (NIC),cloud.gov.in,cloudhop.xyz
Airtel,airtel.in,ai3.pro
parivahan sewa,parivahan.gov.in,paromaistvan.com
State Bank of India (SBI),homeloans.sbi,home2sold.com
National Informatics Centre (NIC),cloud.gov.in,cloudcasts.xyz
HDFC Bank,hdfc.bank.in/nri-banking,zhdftc.com
Axis Bank,axis.bank.in,axishealthsupply.com
BSE Ltd.,bseindia.com,bend.fit
National Informatics Centre (NIC),cloud.gov.in,ecncloud.com
Jio,jio.com,jairos.fr
All India Institute of Medical Sciences (AIIMS),aiims.edu,ai-isc.org
National Informatics Centre (NIC),cloud.gov.in,cloudbera.com
Income Tax Department,incometaxindia.gov.in,incorvaia.com
parivahan sewa,parivahan.gov.in,parathamna.com
Reserve Bank of India (RBI),rbi.org.in,rubiks.com
National Informatics Centre (NIC),cloud.gov.in,cloudfinancing.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecashmachine.com
National Informatics Centre (NIC),cloud.gov.in,cloudcaledonia.com
Indian Space Research Organisation (ISRO),sac.gov.in,snackb.dev
State Bank of India (SBI),homeloans.sbi,homeplatebrokers.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aivitamuse.com
National Informatics Centre (NIC),cloud.gov.in,cloudfactor.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineutopia.xyz
"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,crogs.com
parivahan sewa,parivahan.gov.in,parzival-holding.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineparkbd.com
Jio,jio.com,jiazoc.beauty
National Informatics Centre (NIC),cloud.gov.in,cloudsecuritypodcast.com
National Informatics Centre (NIC),cloud.gov.in,cloud-on-chip.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiirish.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineipo.xyz
Computer Age Management Services Ltd. (CAMS),camsonline.com,cursoonline.site
National Informatics Centre (NIC),cloud.gov.in,aloud.live
National Informatics Centre (NIC),cloud.gov.in,icloudi.online
National Informatics Centre (NIC),cloud.gov.in,cloudyland.hu
State Bank of India (SBI),homeloans.sbi,homelygardenly.com
Punjab National Bank (PNB),pnb.bank.in,panbe.mom
Kfintech,kfintech.com,iuntech.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77poland.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesleuth.com
National Informatics Centre (NIC),cloud.gov.in,rescloud.dev
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecocktail.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinekickst.art
Axis Bank,axis.bank.in,axisconveyor.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camacconsulting.com
National Informatics Centre (NIC),cloud.gov.in,cloudaiarchives.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudlimitless.com
Income Tax Department,contents.tdscpc.gov.in,tds.ceo
National Informatics Centre (NIC),cloud.gov.in,qsicloud.com
National Informatics Centre (NIC),cloud.gov.in,enscloud.xyz
Vodafone Idea (VI),myvi.in,myvito.com
Axis Bank,axismf.com,axiomify.com
National Informatics Centre (NIC),cloud.gov.in,cloudcampuscases.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,campaponline.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedadu.live
National Informatics Centre (NIC),cloud.gov.in,bigcloud.dev
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianorganicshop.com
National Informatics Centre (NIC),cloud.gov.in,cloudwebdata.com
IndusInd Bank,indusind.bank.in,industrieosm.com
Canara Bank,canarabank.com,canadabroadcasting.com
National Informatics Centre (NIC),cloud.gov.in,cloudvidyashram.com
National Health Authority (NHA),nha.gov.in,nhadat.fun
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlydine.com
State Bank of India (SBI),homeloans.sbi,home18.org
Reserve Bank of India (RBI),rebit.org.in,beritx.lat
National Informatics Centre (NIC),cloud.gov.in,cloudartists.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinosformobile.com
Indian Space Research Organisation (ISRO),sac.gov.in,flow-arch.sa.com
Airtel,airtel.in,airek.store
Income Tax Department,incometax.gov.in,incomeethereum.xyz
Income Tax Department,incometax.gov.in,incount.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudscores.xyz
Vodafone Idea (VI),myvi.in,mvydi.gs
Bank of Baroda,bankofbaroda.bank.in,bankfs.com
IndusInd Bank,indusind.bank.in,industrialcabinets.com
National Informatics Centre (NIC),authwebmail.nic.in,authwise.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,shacow.com
National Informatics Centre (NIC),cloud.gov.in,cloud-rectification.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,fistroi.com
Canara Bank,canarabank.com,canadagaming.online
National Informatics Centre (NIC),cloud.gov.in,clouddl.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudl.help
Punjab National Bank (PNB),pnb.bank.in,pnb-care.online
National Informatics Centre (NIC),cloud.gov.in,cloudchat.vip
Punjab National Bank (PNB),pnb.bank.in,pnbde.vip
Income Tax Department,incometax.gov.in,incomewithfatima.com
Kfintech,kfintech.com,pmhfintech.com
National Informatics Centre (NIC),authwebmail.nic.in,authenticiemalli.world
National Informatics Centre (NIC),cloud.gov.in,itcloud.sbs
Vodafone Idea (VI),myvi.in,myvistarahr.com
National Informatics Centre (NIC),cloud.gov.in,icloud-s.com
ICICI Bank,icici.bank.in,biciclick.com
State Bank of India (SBI),sbi.co.in,sxbig.com
Airtel,airtel.in,airtravelspecialties.com
Reserve Bank of India (RBI),rebit.org.in,rebellite.com
IndusInd Bank,indusind.bank.in,industrialny.pl
parivahan sewa,parivahan.gov.in,para.land
Canara Bank,canarabank.com,canandakisa.com.br
BSE Ltd.,bseindia.com,bsnda.gs
IndusInd Bank,indusind.bank.in,industriallandscape.com
National Informatics Centre (NIC),cloud.gov.in,vclouds.xyz
Airtel,airtel.in,airtele.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetickets.info
National Informatics Centre (NIC),cloud.gov.in,cloudchatbots.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudnetsoft.net
National Informatics Centre (NIC),cloud.gov.in,cloudcroft-motel.com
Coal India,coalindia.in,oswalindia.com
ICICI Bank,icici.bank.in,iccmhi.com
Indian Space Research Organisation (ISRO),sac.gov.in,fashiontrends.sa.com
Reserve Bank of India (RBI),rebit.org.in,rebikini.com
National Informatics Centre (NIC),cloud.gov.in,cloudaroq.com
Indian Space Research Organisation (ISRO),sac.gov.in,feibeo4.sa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineviper.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,iusr.dev
National Informatics Centre (NIC),cloud.gov.in,cloudpaws.store
Vodafone Idea (VI),myvi.in,myvisionritual.com
State Bank of India (SBI),sbilife.co.in,sexinlife.com
National Informatics Centre (NIC),cloud.gov.in,cloud1agi.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaonai.com
Vodafone Idea (VI),myvi.in,myvirtualbuddy.chat
National Informatics Centre (NIC),cloud.gov.in,35clouds.com
Vodafone Idea (VI),myvi.in,moneyvit.com
Vodafone Idea (VI),myvi.in,mavi.network
Computer Age Management Services Ltd. (CAMS),camsonline.com,camisnew.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetoolbase.com
Income Tax Department,incometax.gov.in,incomeinfinite.com
State Bank of India (SBI),homeloans.sbi,homelandgolf.com
National Informatics Centre (NIC),cloud.gov.in,cloudnarbonne.com
National Informatics Centre (NIC),cloud.gov.in,cloudziips.com
National Informatics Centre (NIC),cloud.gov.in,cloudcontrol-media.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,uikami.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetimes.site
National Informatics Centre (NIC),cloud.gov.in,cloudframes.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,isoe.net.in
National Health Authority (NHA),nha.gov.in,neghab.click
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineshare.info
Indian Space Research Organisation (ISRO),sac.gov.in,7sacn.com
National Informatics Centre (NIC),cloud.gov.in,cloud-database.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianadog.com
IndusInd Bank,indusind.bank.in,industrialland.dev
ICICI Bank,icici.bank.in,icicilambard.com
Election Commision of India (ECI),eci.gov.in,ecomix.life
Reserve Bank of India (RBI),rbi.org.in,rbeif.icu
National Informatics Centre (NIC),cloud.gov.in,cloudshiftapp.com
Axis Bank,axismaxlife.com,axial-e.com
National Informatics Centre (NIC),cloud.gov.in,cloudybooks.com
State Bank of India (SBI),homeloans.sbi,home-850.com
National Informatics Centre (NIC),cloud.gov.in,clouddatahelp.com
National Informatics Centre (NIC),cloud.gov.in,cloudrelay.sbs
Election Commision of India (ECI),eci.gov.in,esc5i4.makeup
Unique Identification Authority of India (UIDAI),uidai.gov.in,guidafin.com
National Informatics Centre (NIC),cloud.gov.in,cloudaxion.com
IndusInd Bank,indusind.bank.in,inkedesignd.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-sportsbetting-sportsbook.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetutorsbiz.com
Reserve Bank of India (RBI),rbi.org.in,rubi.network
National Informatics Centre (NIC),cloud.gov.in,cloudmain.eu
National Health Authority (NHA),abdm.gov.in,abdulmuzeer.cv
BSE Ltd.,bsestarmf.in,sstar.uno
Election Commision of India (ECI),eci.gov.in,ec2win.com
Axis Bank,axis.bank.in,axisscheduling.co.bw
Computer Age Management Services Ltd. (CAMS),camsonline.com,fmsonline.us
Income Tax Department,incometaxindia.gov.in,incomeinsidertv.com
Airtel,airtel.in,airtech-ltd.com
Air India,airindia.com,airindiaai.com
Indian Space Research Organisation (ISRO),vssc.gov.in,voss.bayern
Canara Bank,canarabank.com,canarias.events
HDFC Bank,hdfclife.com,hdlife.ai
State Bank of India (SBI),homeloans.sbi,hometonis.com
ICICI Bank,icici.bank.in,ciiic.gs
Vodafone Idea (VI),myvi.in,myvivabloom.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesoon.com
National Informatics Centre (NIC),cloud.gov.in,cloudnine.dating
National Informatics Centre (NIC),accounts.mgovcloud.in,mcgold.in
Airtel,airtel.in,airjet.xyz
IndusInd Bank,indusind.bank.in,industrialdash.com
State Bank of India (SBI),sbisecurities.in,bscsecurities.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehotel-booking.com
National Informatics Centre (NIC),cloud.gov.in,cloudlayer1.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudculturestudio.com
National Informatics Centre (NIC),cloud.gov.in,cloudgarrison.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudlivechat.xyz
parivahan sewa,parivahan.gov.in,paarivahan.com
National Informatics Centre (NIC),cloud.gov.in,cloudretailhub.com
National Informatics Centre (NIC),cloud.gov.in,cloudpay.city
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegambling.one
IndusInd Bank,indusind.bank.in,indusiris.pk
All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,aiseras.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineeinstein.xyz
Punjab National Bank (PNB),netpnb.com,netpoint.id
State Bank of India (SBI),homeloans.sbi,homeloan19.com
Canara Bank,canararobeco.com,canawave.com
National Informatics Centre (NIC),cloud.gov.in,cloudpredator.xyz
State Bank of India (SBI),homeloans.sbi,homedataonline.com
National Informatics Centre (NIC),cloud.gov.in,lou.beauty
State Bank of India (SBI),sbicard.com,sbacards.com
Airtel,airtel.in,airt18.com
State Bank of India (SBI),homeloans.sbi,homehealthconsult.com
National Informatics Centre (NIC),cloud.gov.in,cloud-dns-inc.com
National Informatics Centre (NIC),cloud.gov.in,cloudwrites.xyz
parivahan sewa,parivahan.gov.in,parivartan.fit
State Bank of India (SBI),homeloans.sbi,homesolarac.com
National Informatics Centre (NIC),cloud.gov.in,cloaude.com
National Informatics Centre (NIC),cloud.gov.in,cloudambient.com
Reserve Bank of India (RBI),rebit.org.in,rebainfratech.com
National Informatics Centre (NIC),cloud.gov.in,cloud-worknows.click
National Informatics Centre (NIC),cloud.gov.in,cloudinvestors.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineseba.fun
Indian Space Research Organisation (ISRO),sac.gov.in,stacy.coach
National Informatics Centre (NIC),cloud.gov.in,cloudali.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-spirits-medium.com
Reserve Bank of India (RBI),rebit.org.in,rebise.com
IndusInd Bank,indusind.bank.in,indulskin.com
IndusInd Bank,indusind.bank.in,indusafricaconnect.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineapps.space
National Informatics Centre (NIC),cloud.gov.in,cloudlsolutions.com
State Bank of India (SBI),homeloans.sbi,hometowncellars.com
BSE Ltd.,bseindia.com,vsindia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineebookwriters.com
Indian Space Research Organisation (ISRO),nrsc.gov.in/nrscnew,nbsc.app
Airtel,airtel.in,artizella.com
Income Tax Department,incometax.gov.in,incomplte.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiimai.dev
National Informatics Centre (NIC),cloud.gov.in,clouderio.com
State Bank of India (SBI),homeloans.sbi,homehaven.blog
Airtel,airtel.in,aicartel.site
Axis Bank,axis.bank.in,axisprojekt.com
National Informatics Centre (NIC),cloud.gov.in,cloudridge-digital.uk
Reserve Bank of India (RBI),rebit.org.in,refita.online
State Bank of India (SBI),homeloans.sbi,homeshoplink.com
Airtel,airtel.in,airtaxirelief.com
Airtel,airtel.in,artiquely.com
Indian Space Research Organisation (ISRO),sac.gov.in,saicem.top
National Informatics Centre (NIC),cloud.gov.in,cloudfractal.xyz
National Informatics Centre (NIC),cloud.gov.in,ccloudc.com
State Bank of India (SBI),homeloans.sbi,homeweston.com
Indian Space Research Organisation (ISRO),isro.gov.in,iscgroup.co.ke
National Informatics Centre (NIC),cloud.gov.in,cloudheed.cloud
Canara Bank,canarabank.com,canadianmarketindex.com
Vodafone Idea (VI),myvi.in,myvitajourneys.com
National Informatics Centre (NIC),cloud.gov.in,cloudathena.xyz
Air India,airindia.com,ciresindia.com
Reserve Bank of India (RBI),rebit.org.in,rehability.hu
State Bank of India (SBI),homeloans.sbi,homeloanfreedom.com
State Bank of India (SBI),sbilife.co.in,bailifei.com
National Informatics Centre (NIC),cloud.gov.in,cloudcharm.xyz
National Informatics Centre (NIC),cloud.gov.in,akclouds.com
State Bank of India (SBI),homeloans.sbi,homease.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianmandionline.com
Punjab National Bank (PNB),netpnb.com,aeronomad.net.ru
National Informatics Centre (NIC),cloud.gov.in,wcloud.nz
National Informatics Centre (NIC),cloud.gov.in,cloud-ondemand.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewebaccounting.com
National Informatics Centre (NIC),cloud.gov.in,clouded-minds.com
Axis Bank,axis.bank.in,axcs.club
parivahan sewa,parivahan.gov.in,parashine.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,on1ne.com
National Informatics Centre (NIC),cloud.gov.in,cloud-schutterwald.com
Airtel,airtel.in,airtkt.in
National Informatics Centre (NIC),cloud.gov.in,cloudrisksolutions.com
Income Tax Department,incometax.gov.in,incomeroadmaps.com
State Bank of India (SBI),homeloans.sbi,homedogtreats.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,individualcoach.com
National Health Authority (NHA),nha.gov.in,nhantd.com
National Informatics Centre (NIC),cloud.gov.in,cloutdefined.biz
National Informatics Centre (NIC),cloud.gov.in,cloudpay.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudasteroid.xyz
Airtel,airtel.in,airtechhub.site
Vodafone Idea (VI),myvi.in,myvoip.link
Unique Identification Authority of India (UIDAI),uidai.gov.in,ixdai.com
State Bank of India (SBI),homeloans.sbi,homeofthehabs.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewebauth.icu
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiapia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineslotsempire.com
State Bank of India (SBI),homeloans.sbi,homestations.com
National Informatics Centre (NIC),cloud.gov.in,cloudstorages.com
State Bank of India (SBI),homeloans.sbi,home-liaison.store
National Informatics Centre (NIC),cloud.gov.in,cloudgates.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudmagnet.xyz
Axis Bank,axis.bank.in,axistogelkita.com
State Bank of India (SBI),homeloans.sbi,homeset10.com
National Informatics Centre (NIC),cloud.gov.in,cloudaggregator.xyz
Punjab National Bank (PNB),netpnb.com,netpoint-its.com
State Bank of India (SBI),sbi.co.in,5bbifb.shop
Punjab National Bank (PNB),pnb.bank.in,panbe.store
National Informatics Centre (NIC),cloud.gov.in,clousterdata.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineanvil.com
National Informatics Centre (NIC),cloud.gov.in,cloudonymous.com
Axis Bank,axis.bank.in,axisistore.com.br
Bank of Baroda,bankofbaroda.bank.in,bankwawa.com
Kfintech,kfintech.com,anfitech.dev
All India Institute of Medical Sciences (AIIMS),aiims.edu,aibimo.com
National Informatics Centre (NIC),cloud.gov.in,cloudautonomy.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudtoolstack.com
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bsnehls.com
Indian Space Research Organisation (ISRO),vssc.gov.in,vvss.us
National Informatics Centre (NIC),cloud.gov.in,clopdi.info
State Bank of India (SBI),homeloans.sbi,homrella.com
Reserve Bank of India (RBI),rebit.org.in,rebirthwellnessgroup.com
National Informatics Centre (NIC),cloud.gov.in,cloudboyproductions.com
Indian Space Research Organisation (ISRO),sac.gov.in,satcip.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemusicinstitute.com
National Informatics Centre (NIC),cloud.gov.in,cloudhabitats.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianxxx2021.com
State Bank of India (SBI),homeloans.sbi,homeplatecms.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-msg-esl.cfd
Reserve Bank of India (RBI),rbi.org.in,rbi-g.com
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.network
Kfintech,kfintech.com,keitech.xyz
Computer Age Management Services Ltd. (CAMS),camsonline.com,campusone.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,stracu.com
National Informatics Centre (NIC),cloud.gov.in,cloudiacity.com
National Informatics Centre (NIC),cloud.gov.in,cloudconnector.xyz
National Informatics Centre (NIC),cloud.gov.in,clouvels.com
National Health Authority (NHA),nha.gov.in,nhain3d.com
BSE Ltd.,bseindia.com,bsnider.dev
State Bank of India (SBI),homeloans.sbi,homeclaw.app
State Bank of India (SBI),homeloans.sbi,homecoming.health
Income Tax Department,incometax.gov.in,inconx.org
National Informatics Centre (NIC),cloud.gov.in,cloud-aegis-staging.com
Punjab National Bank (PNB),pnb.bank.in,panbe.website
National Informatics Centre (NIC),cloud.gov.in,icloudbug.com
National Informatics Centre (NIC),cloud.gov.in,cloudmy.site
ICICI Bank,icici.bank.in,iecci.click
Indian Oil Corporation Limited (IOCL),iocl.com,biocelo.com
IndusInd Bank,indusind.bank.in,industriemodels.com
Indian Space Research Organisation (ISRO),sac.gov.in,diary-world.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudwinds.xyz
IndusInd Bank,indusind.bank.in,indside.com
All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,aiim-demo.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-gambling.biz
National Informatics Centre (NIC),cloud.gov.in,cloudnestsystems.tech
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepublicnotary.com
National Informatics Centre (NIC),cloud.gov.in,ai9cloud.com
Jio,jio.com,jidoka.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineusdt.com
Indian Space Research Organisation (ISRO),vssc.gov.in,vs.dev
Kfintech,kfintech.com,fntec.com
Election Commision of India (ECI),eci.gov.in,feigege.ec.cc
Punjab National Bank (PNB),pnb.bank.in,panbe.buzz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineserver2.top
Axis Bank,axis.bank.in,aius.in
National Informatics Centre (NIC),cloud.gov.in,cloudrede.com
Reserve Bank of India (RBI),rbi.org.in,rbmin.com
Axis Bank,axis.bank.in,aiys.com
National Informatics Centre (NIC),cloud.gov.in,cloudsnack.net
State Bank of India (SBI),sbisecurities.in,bimssecurities.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinemozio.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indialcs.com
National Health Authority (NHA),abdm.gov.in,abad.win
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesteal.com
State Bank of India (SBI),homeloans.sbi,homeroo.cz
National Informatics Centre (NIC),cloud.gov.in,cloudfish.sbs
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinegan.xyz
National Informatics Centre (NIC),cloud.gov.in,icloudbr.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaring.com
State Bank of India (SBI),homeloans.sbi,homeclaw.dev
Canara Bank,canararobeco.com,cannabe.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlytrainers.com
National Informatics Centre (NIC),cloud.gov.in,cloudmuse.xyz
Air India,airindia.com,airinitiative.xyz
Airtel,airtel.in,aristelle.ru
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesalessite.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indicindia.com
National Informatics Centre (NIC),accounts.mgovcloud.in,goghcloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudahead.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudaiforrookies.online
National Informatics Centre (NIC),cloud.gov.in,cloudgrass.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianauctions.com
Indian Space Research Organisation (ISRO),sac.gov.in,firstchoice-cu.sa.com
Indian Oil Corporation Limited (IOCL),iocl.com,iol.one
Airtel,airtel.in,aristelli.online
National Informatics Centre (NIC),cloud.gov.in,cloudsonasunnyday.com
National Health Authority (NHA),nha.gov.in,nezha4.com
State Bank of India (SBI),homeloans.sbi,homemoses.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineberatung.plus
Reserve Bank of India (RBI),rebit.org.in,resbet.top
National Informatics Centre (NIC),cloud.gov.in,cloud6miner.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudworldinc.com
National Informatics Centre (NIC),cloud.gov.in,cloud-capital.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudfleet.xyz
Kfintech,kfintech.com,fintechtiv.com
Axis Bank,axis.bank.in,axsi.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-resume.me
State Bank of India (SBI),homeloans.sbi,homesomepai.com
State Bank of India (SBI),homeloans.sbi,homeloraestates.com
National Informatics Centre (NIC),cloud.gov.in,lou.moscow
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineseducer.com
National Informatics Centre (NIC),cloud.gov.in,sbmcloud.dev
State Bank of India (SBI),sbi.co.in,sbenin.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesai.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudftw.com
State Bank of India (SBI),homeloans.sbi,homeblaze.com
Reserve Bank of India (RBI),rebit.org.in,resist.email
Election Commision of India (ECI),eci.gov.in,ecadif.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinejjp.com
National Informatics Centre (NIC),cloud.gov.in,cloudandhug.com
National Informatics Centre (NIC),cloud.gov.in,4-clouds.tech
State Bank of India (SBI),homeloans.sbi,homelyda.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianiks.com
