Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
Airtel,airtel.in,airturf307.com
Vodafone Idea (VI),myvi.in,myvito.com
Airtel,airtel.in,airelator.com
IDFC FIRST Bank,idfcfirst.bank.in,iffir.com
Airtel,airtel.in,airtexashvac.com
Axis Bank,axis.bank.in,axischange.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,24onlinesmi.com
parivahan sewa,parivahan.gov.in,parzival-holding.com
National Informatics Centre (NIC),cloud.gov.in,cloud9ai.online
National Informatics Centre (NIC),accounts.mgovcloud.in,mcgold.in
Axis Bank,axis.bank.in,axisframing.net
Canara Bank,canarabank.com,canadianbread.com
State Bank of India (SBI),homeloans.sbi,homdeal.com
Income Tax Department,incometaxindia.gov.in,incandia.com
Punjab National Bank (PNB),pnb.bank.in,pcnbm.bond
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiacommunity.com
Vodafone Idea (VI),myvi.in,myview9112.com
National Health Authority (NHA),nha.gov.in,nhacc.info
Unique Identification Authority of India (UIDAI),uidai.gov.in,quidia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecq9.com
National Informatics Centre (NIC),cloud.gov.in,cloudwrites.xyz
Reserve Bank of India (RBI),rebit.org.in,rebila.site
National Informatics Centre (NIC),cloud.gov.in,cloudsafeco.com
Indian Space Research Organisation (ISRO),iirs.gov.in,iisri.com
State Bank of India (SBI),homeloans.sbi,home850.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiapia.com
State Bank of India (SBI),sbi.co.in,subvip.com
National Informatics Centre (NIC),cloud.gov.in,cloudblossom.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudprix.xyz
Airtel,airtel.in,airets.com
Vodafone Idea (VI),myvi.in,mayvite.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineipo.xyz
State Bank of India (SBI),homeloans.sbi,homeon.com
Coal India,coalindia.in,coastlinefi.com
HDFC Bank,hdfclife.com,hdlife.ai
State Bank of India (SBI),sbi.co.in,sbbig.co
State Bank of India (SBI),homeloans.sbi,homeownerships.com
IDFC FIRST Bank,idfcfirst.bank.in,ifirst.biz
National Informatics Centre (NIC),cloud.gov.in,cloudcharm.xyz
Axis Bank,axismf.com,aximofood.com
IndusInd Bank,indusind.bank.in,industryfinance.com
Axis Bank,axis.bank.in,axisfab3d.ch
State Bank of India (SBI),homeloans.sbi,home-luca.com
Airtel,airtel.in,ai3.pro
Punjab National Bank (PNB),pnb.bank.in,panbe.mom
Air India,airindia.com,cashmirindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudchaserscoffee.com
National Informatics Centre (NIC),cloud.gov.in,clouds-mail.com
National Informatics Centre (NIC),cloud.gov.in,cloudailists.xyz
Airtel,airtel.in,airtaskee.com
Axis Bank,axis.bank.in,axisvibrantia.com
Indian Space Research Organisation (ISRO),sac.gov.in,tkz981.sa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesleuth.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,inditvradio.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesiker.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,masonine.live
National Informatics Centre (NIC),cloud.gov.in,cloudaggregator.xyz
Airtel,airtel.in,airtech-ltd.com
National Health Authority (NHA),abdm.gov.in,adma.com
Airtel,airtel.in,airtv.io
National Informatics Centre (NIC),cloud.gov.in,cloudwizard.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudvaulted.xyz
National Informatics Centre (NIC),cloud.gov.in,aloud.live
National Informatics Centre (NIC),cloud.gov.in,cloudcontents.xyz
State Bank of India (SBI),sbisecurities.in,stubsecurities.com
National Informatics Centre (NIC),cloud.gov.in,cloudzo.in
Reserve Bank of India (RBI),rebit.org.in,erobit.com
Axis Bank,axis.bank.in,axispaving.com
National Informatics Centre (NIC),cloud.gov.in,cloudadvances.xyz
State Bank of India (SBI),homeloans.sbi,homeloanhobart.com
State Bank of India (SBI),homeloans.sbi,homeloansbybeatrice.com
Canara Bank,canarahsbclife.com,canalcheap.live
State Bank of India (SBI),homeloans.sbi,homeclaw.dev
State Bank of India (SBI),homeloans.sbi,homepages.cloud
Election Commision of India (ECI),eci.gov.in,windcc.ec.cc
Vodafone Idea (VI),myvi.in,mvydi.gs
Election Commision of India (ECI),eci.gov.in,recia.app
State Bank of India (SBI),homeloans.sbi,home-850.com
National Informatics Centre (NIC),cloud.gov.in,cloudartists.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud9thc.com
National Informatics Centre (NIC),cloud.gov.in,cloud-man.com
State Bank of India (SBI),homeloans.sbi,homegrownballers.app
National Informatics Centre (NIC),cloud.gov.in,cloudiosolutions.tech
Computer Age Management Services Ltd. (CAMS),camsonline.com,aiimonline.com
National Informatics Centre (NIC),cloud.gov.in,cloudeo.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebillpaychecks.com
Axis Bank,axis.bank.in,aios.bot
Indian Space Research Organisation (ISRO),sac.gov.in,sac-gpt.com
Airtel,airtel.in,airtele.xyz
BSE Ltd.,bseindia.com,jesindia.com
National Informatics Centre (NIC),cloud.gov.in,cloudsquid.xyz
Unique Identification Authority of India (UIDAI),uidai.gov.in,unwindmail.com
National Informatics Centre (NIC),cloud.gov.in,clouddefenders.xyz
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bs4l.com
Election Commision of India (ECI),eci.gov.in,ecomin.app
Election Commision of India (ECI),eci.gov.in,ecpics.com
ICICI Bank,icici.bank.in,iciiess.com
National Health Authority (NHA),nha.gov.in,nlohas.com
National Informatics Centre (NIC),cloud.gov.in,cloudenergy.tech
Air India,airindia.com,airfixnwa.com
National Health Authority (NHA),nha.gov.in,nhpass.com
State Bank of India (SBI),homeloans.sbi,homesales.help
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebbva.com
National Informatics Centre (NIC),cloud.gov.in,cliopud.com
National Informatics Centre (NIC),cloud.gov.in,clouderio.com
Vodafone Idea (VI),myvi.in,myvenice.ru
Coal India,coalindia.in,coalrietenbach.com
National Informatics Centre (NIC),cloud.gov.in,clouded-minds.com
National Informatics Centre (NIC),cloud.gov.in,cloud9relay.com
Airtel,airtel.in,airtempo.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianorganicglow.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,guidafin.com
Airtel,airtel.in,air-teo.com
National Informatics Centre (NIC),cloud.gov.in,cloudtreasure.xyz
State Bank of India (SBI),homeloans.sbi,homeaaa.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aisimps.com
National Informatics Centre (NIC),cloud.gov.in,cloudlney.com
National Informatics Centre (NIC),cloud.gov.in,cloudworldinc.com
BSE Ltd.,bseindia.com,vsindia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-scalway.com
National Informatics Centre (NIC),cloud.gov.in,cloudflare.cfd
Bank of Baroda,bankofbaroda.bank.in,bankld.xyz
Vodafone Idea (VI),myvi.in,mybi.com
State Bank of India (SBI),sbicard.com,bitcarde.vip
parivahan sewa,parivahan.gov.in,paripakva.com
National Informatics Centre (NIC),cloud.gov.in,cloudvector.xyz
Vodafone Idea (VI),myvi.in,myvitalearthist.com
IndusInd Bank,indusind.bank.in,industrialland.dev
Airtel,airtel.in,artizella.com
Air India,airindiaexpress.com,aitripideas.com
Indian Space Research Organisation (ISRO),sac.gov.in,diary-world.sa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online2pdf.com
National Informatics Centre (NIC),cloud.gov.in,itcloud.sbs
National Informatics Centre (NIC),cloud.gov.in,cloudcooperative.xyz
State Bank of India (SBI),sbi.co.in,sbnitm.com
National Informatics Centre (NIC),cloud.gov.in,cloudvrgames.com
Coal India,coalindia.in,calorinda.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinewizard.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofuae.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinolabs.com
Income Tax Department,incometax.gov.in,incomestreamstoday.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaradios.com
National Informatics Centre (NIC),cloud.gov.in,cloudaion.online
Election Commision of India (ECI),eci.gov.in,ecigtec.com
National Informatics Centre (NIC),cloud.gov.in,cloud-ideas.com
Indian Space Research Organisation (ISRO),isro.gov.in,israwow.com
Airtel,airtel.in,aionreal.online
Income Tax Department,incometaxindia.gov.in,marconiteindia.net
State Bank of India (SBI),sbi.co.in,53biz.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,adcsdonline.com
Indian Space Research Organisation (ISRO),sac.gov.in,house.sa.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinekickst.art
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineaiturbo.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudmore.fun
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,impractico.com
National Informatics Centre (NIC),cloud.gov.in,cloud-containers.com
IndusInd Bank,indusind.bank.in,industrialdash.com
Kfintech,kfintech.com,fintechtiv.com
Indian Space Research Organisation (ISRO),iirs.gov.in,5ifirst.com
Indian Space Research Organisation (ISRO),isro.gov.in,fistroi.com
Election Commision of India (ECI),eci.gov.in,ecosiv.com
Vodafone Idea (VI),myvi.in,mybviajes.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,campusone.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudimpulse.xyz
ICICI Bank,icici.bank.in,irici.com
Election Commision of India (ECI),eci.gov.in,ecowin.info
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildaion.info
National Informatics Centre (NIC),cloud.gov.in,cloudiqra.com
Jio,jio.com,jincoz.cloud
Airtel,airtel.in,airtaxiraleigh.com
National Informatics Centre (NIC),cloud.gov.in,cloudorigin.xyz
Airtel,airtel.in,airtasket.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinefantasylive.info
Indian Oil Corporation Limited (IOCL),iocl.com,iol.one
Income Tax Department,incometax.gov.in,inkmeta.com
Punjab National Bank (PNB),pnb.bank.in,pnbde.vip
National Informatics Centre (NIC),cloud.gov.in,cloudgiving.com
National Informatics Centre (NIC),cloud.gov.in,cloud-idsupport.info
State Bank of India (SBI),homeloans.sbi,homeownerstips.com
Canara Bank,canarabank.com,arcabank.com
Income Tax Department,incometax.gov.in,incometaxqueries.com
National Informatics Centre (NIC),cloud.gov.in,cloudyum.com
National Informatics Centre (NIC),cloud.gov.in,cloudali.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,iams.info
Punjab National Bank (PNB),pnb.bank.in,panbe.cyou
National Informatics Centre (NIC),cloud.gov.in,ecncloud.com
Indian Space Research Organisation (ISRO),isro.gov.in,isoe.net.in
Reserve Bank of India (RBI),rbi.org.in,runbix.com
State Bank of India (SBI),homeloans.sbi,homelogix.ai
Computer Age Management Services Ltd. (CAMS),camsonline.com,maonline1.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudciphers.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudpasha.link
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianapolisgpr.com
Indian Space Research Organisation (ISRO),sac.gov.in,nsvrpc.sa.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiacriclegends.com
National Informatics Centre (NIC),cloud.gov.in,cloudterrain.xyz
Indian Space Research Organisation (ISRO),isro.gov.in,mispro.asia
National Informatics Centre (NIC),cloud.gov.in,cloudvlog.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudguided.xyz
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indicio.click
Punjab National Bank (PNB),netpnb.com,netpig.com
Kfintech,kfintech.com,fusiontech.us
National Informatics Centre (NIC),cloud.gov.in,cloudwinds.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofbanksy.com
National Health Authority (NHA),nha.gov.in,nchian.online
Jio,jio.com,jioepay.biz
Air India,airindia.com,tavirginia.com
IndusInd Bank,indusind.bank.in,industryfunding.com
Indian Space Research Organisation (ISRO),iirs.gov.in,sixirss.xyz
State Bank of India (SBI),homeloans.sbi,hometownallday.com
National Informatics Centre (NIC),cloud.gov.in,cloudsecuritypodcast.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-astro.com
State Bank of India (SBI),homeloans.sbi,homeschoolahoy.com
National Informatics Centre (NIC),authwebmail.nic.in,authedgeai.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebru.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudnovaus.com
Election Commision of India (ECI),eci.gov.in,ecfir.com
Axis Bank,axismaxlife.com,arisanlife.com
State Bank of India (SBI),homeloans.sbi,homefloodguards.us
IndusInd Bank,indusind.bank.in,industrie2.ch
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinos77poland.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesummitacademy.com
Reserve Bank of India (RBI),rbi.org.in,rubi.network
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesteal.com
National Informatics Centre (NIC),cloud.gov.in,cloudportal.link
Jio,jio.com,jiovani.com
Indian Space Research Organisation (ISRO),isro.gov.in,israel2025.com
Income Tax Department,incometaxindia.gov.in,incaion.site
Vodafone Idea (VI),myvi.in,myviorashop.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinehypnosistherapy.com
National Informatics Centre (NIC),cloud.gov.in,cloudforge-labs.uk
National Informatics Centre (NIC),cloud.gov.in,cloudevergreen.com
National Informatics Centre (NIC),cloud.gov.in,cloudandhug-quebec.com
National Informatics Centre (NIC),cloud.gov.in,cloudcasts.xyz
Income Tax Department,incometax.gov.in,incode.one
Airtel,airtel.in,aristelle.ru
Airtel,airtel.in,aihotels.agency
Indian Space Research Organisation (ISRO),sac.gov.in,sachwort.com
Reserve Bank of India (RBI),rebit.org.in,remitq.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinejjp.com
Kfintech,kfintech.com,fntec.com
State Bank of India (SBI),homeloans.sbi,homelands.pk
State Bank of India (SBI),homeloans.sbi,homegrowncigars.com
National Informatics Centre (NIC),cloud.gov.in,xercloud.net
Axis Bank,axis.bank.in,axis-of-worlds.com
National Informatics Centre (NIC),cloud.gov.in,cloudforhealthcare.com
National Informatics Centre (NIC),cloud.gov.in,cloud-nex.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,crumbsonline.com
Reserve Bank of India (RBI),rbi.org.in,rbtxio.com
Reserve Bank of India (RBI),rbi.org.in,rmbiru.com
State Bank of India (SBI),homeloans.sbi,homesbylangstonturner.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,camisnew.com
Airtel,airtel.in,airwaterclub.com
Indian Space Research Organisation (ISRO),sac.gov.in,fashionhsub.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudbloc.xyz
State Bank of India (SBI),homeloans.sbi,homeroofcleaner.com
National Informatics Centre (NIC),cloud.gov.in,cloud-myapple.net
Computer Age Management Services Ltd. (CAMS),camsonline.com,cafesonline.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,aioids.com
Bank of Baroda,bankofbaroda.bank.in,bankofhbar.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepublicnotary.com
State Bank of India (SBI),sbi.co.in,swebid.com
National Informatics Centre (NIC),cloud.gov.in,cloudexsclasses.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianoceanlu7.co.uk
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-betting-uk.com
National Health Authority (NHA),nha.gov.in,nchian.cyou
All India Institute of Medical Sciences (AIIMS),aiims.edu,aimoms.com
Indian Space Research Organisation (ISRO),iirs.gov.in,irise.one
National Informatics Centre (NIC),cloud.gov.in,cloudiqconsult.com
Axis Bank,axis.bank.in,axisfacilities.net
National Informatics Centre (NIC),cloud.gov.in,clustd.com
Election Commision of India (ECI),eci.gov.in,ecmair.com
Punjab National Bank (PNB),netpnb.com,netpoint.id
State Bank of India (SBI),homeloans.sbi,homeofdomehats.com
National Informatics Centre (NIC),cloud.gov.in,cloudretailhub.com
Airtel,airtel.in,airsell.net
Axis Bank,axis.bank.in,axisaicore.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-msg-esl.sbs
State Bank of India (SBI),homeloans.sbi,homesinowasso.com
National Informatics Centre (NIC),cloud.gov.in,cloudpagetutorials.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiya.digital
Airtel,airtel.in,airtei.com
State Bank of India (SBI),homeloans.sbi,homelotterynews.com
State Bank of India (SBI),homeloans.sbi,homenestor.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineslotsalberta.com
National Informatics Centre (NIC),cloud.gov.in,cloudassured.xyz
Airtel,airtel.in,airenault.com
State Bank of India (SBI),homeloans.sbi,homecinemasolutions.com
Airtel,airtel.in,artiquely.com
State Bank of India (SBI),sbicard.com,srichards.us
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesssk.com
Coal India,coalindia.in,caalina.com
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,irccd.click
National Informatics Centre (NIC),authwebmail.nic.in,authmatic.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,shacow.com
parivahan sewa,parivahan.gov.in,parivartaan.com
Jio,jio.com,jbliot.com
Unique Identification Authority of India (UIDAI),uidai.gov.in,uikami.com
Computer Age Management Services Ltd. (CAMS),camsonline.com,crumbsonlinehq.com
State Bank of India (SBI),homeloans.sbi,homeleads.biz
Computer Age Management Services Ltd. (CAMS),camsonline.com,wiasonline.com
State Bank of India (SBI),homeloans.sbi,homenet.org.pl
State Bank of India (SBI),homeloans.sbi,homebodyhappiness.com
Coal India,coalindia.in,coachclinics.com
Canara Bank,canarabank.com,canandakisa.com.br
State Bank of India (SBI),sbi.co.in,sbai.club
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bs4l.online
National Health Authority (NHA),abdm.gov.in,abed.blog
National Informatics Centre (NIC),cloud.gov.in,cloudale.xyz
parivahan sewa,parivahan.gov.in,paridhi.com
Income Tax Department,incometax.gov.in,inconx.org
National Informatics Centre (NIC),cloud.gov.in,cloud7itservices.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetimes.site
National Informatics Centre (NIC),cloud.gov.in,cloudstandard.xyz
Indian Space Research Organisation (ISRO),sac.gov.in,sayaco.com
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.mobi
National Informatics Centre (NIC),cloud.gov.in,cloudart.tf
National Informatics Centre (NIC),cloud.gov.in,cloudtomorrow.xyz
Income Tax Department,incometaxindia.gov.in,incaion.online
All India Institute of Medical Sciences (AIIMS),aiims.edu,aiiks.com
IndusInd Bank,indusind.bank.in,indside.com
State Bank of India (SBI),homeloans.sbi,homelabserver.management
Kfintech,kfintech.com,ktech.systems
Reserve Bank of India (RBI),rbi.org.in,rbizone.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indira.chat
Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,bsn111.com
IndusInd Bank,indusind.bank.in,indufroid.site
Air India,airindiaexpress.com,aireadiness.life
Jio,jio.com,jsinow.com
National Informatics Centre (NIC),cloud.gov.in,cloudurn.com
Indian Space Research Organisation (ISRO),sac.gov.in,saicos.com
Indian Space Research Organisation (ISRO),sac.gov.in,spacex.vip
parivahan sewa,parivahan.gov.in,parimatch-casino-apk.com
Kfintech,kfintech.com,inxtech.com
National Informatics Centre (NIC),cloud.gov.in,clod67.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinetry.ru
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,inanol.com
National Informatics Centre (NIC),cloud.gov.in,vkcloud.app
Reserve Bank of India (RBI),rbi.org.in,rbpi.info
BSE Ltd.,bsestarmf.in,bestfarm.cfd
National Informatics Centre (NIC),cloud.gov.in,cloudnow.dev
Indian Space Research Organisation (ISRO),sac.gov.in,science-digital.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudmuse.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudsystems.email
National Informatics Centre (NIC),cloud.gov.in,clouddivisionstore.com
State Bank of India (SBI),homeloans.sbi,homelove.com
Indian Space Research Organisation (ISRO),sac.gov.in,flow-arch.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudautonomy.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-msg-esl.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudembassies.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudnet365.com
State Bank of India (SBI),homeloans.sbi,homeplatebrokers.com
Airtel,airtel.in,aionreal.info
Reserve Bank of India (RBI),rebit.org.in,rebirth-faro.com
Airtel,airtelpayments.bank.in,agentfipayments.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinefddeposit.com
Air India,airindia.com,ricindia.com
IndusInd Bank,indusind.bank.in,indiandb.com
National Informatics Centre (NIC),cloud.gov.in,cloud2agi.xyz
State Bank of India (SBI),homeloans.sbi,homeroq.lt
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinepsychicfaire.com
State Bank of India (SBI),homeloans.sbi,homemates.app
National Informatics Centre (NIC),cloud.gov.in,pfcloud.email
Computer Age Management Services Ltd. (CAMS),camsonline.com,cometsonline.xyz
National Informatics Centre (NIC),accounts.mgovcloud.in,gogicloud.com
National Informatics Centre (NIC),cloud.gov.in,cloudlayer1.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinesai.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudwiz.cloud
National Informatics Centre (NIC),cloud.gov.in,cloudeus.xyz
Income Tax Department,incometaxindia.gov.in,incaion.info
IndusInd Bank,indusind.bank.in,industryofthingsworldusa-east.com
Indian Space Research Organisation (ISRO),isro.gov.in,isdo.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudshikshak.com
National Informatics Centre (NIC),cloud.gov.in,myclouddy.com
Indian Space Research Organisation (ISRO),sac.gov.in,sackliem.ru
Unique Identification Authority of India (UIDAI),uidai.gov.in,buildaion.online
parivahan sewa,parivahan.gov.in,paarivahan.com
Punjab National Bank (PNB),pnb.bank.in,panbe.sbs
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiaring.com
All India Institute of Medical Sciences (AIIMS),aiims.edu,ai-isms.store
Airtel,airtel.in,airmarrel.com
National Informatics Centre (NIC),cloud.gov.in,cloudin.asia
Vodafone Idea (VI),myvi.in,myvirtusinc.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineearniing.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofenglandtroy.com
National Informatics Centre (NIC),cloud.gov.in,cloudcookbook.app
parivahan sewa,parivahan.gov.in,parkvistaband.com
Canara Bank,canarabank.com,caraandhank.com
National Informatics Centre (NIC),cloud.gov.in,cloudnordicsolutions.com
National Informatics Centre (NIC),authwebmail.nic.in,authwiki.xyz
Kfintech,kfintech.com,kfteach.com
National Informatics Centre (NIC),cloud.gov.in,cloudscapeproperties.com
National Informatics Centre (NIC),cloud.gov.in,cloudhood.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudpay.cloud
Airtel,airtel.in,aitecsrl.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-hoa.com
National Informatics Centre (NIC),cloud.gov.in,cloudsensors.xyz
Axis Bank,axismaxlife.com,axiomai.ltd
State Bank of India (SBI),homeloans.sbi,holearns.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbond.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudaion.info
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinebuckss.co
State Bank of India (SBI),homeloans.sbi,homewillow.com
Axis Bank,axis.bank.in,axiomstore.com
National Informatics Centre (NIC),cloud.gov.in,cloudevolution.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinomagic.net
National Informatics Centre (NIC),cloud.gov.in,cloudtechksa.com
Punjab National Bank (PNB),pnb.bank.in,panbe.website
National Health Authority (NHA),nha.gov.in,nezha8.xyz
Bank of Baroda,bankofbaroda.bank.in,bankofamdrica.com
Axis Bank,axis.bank.in,axiomsway.com
National Informatics Centre (NIC),cloud.gov.in,cloudteksolutions.com
Reserve Bank of India (RBI),rebit.org.in,rebet88.live
National Informatics Centre (NIC),cloud.gov.in,cloudstorm.info
National Informatics Centre (NIC),cloud.gov.in,cloutdefined.biz
ICICI Bank,icici.bank.in,xcici.com
Canara Bank,canarahsbclife.com,canvasbrief.art
State Bank of India (SBI),homeloans.sbi,homegames.dev
National Informatics Centre (NIC),cloud.gov.in,cacloudls.com
National Informatics Centre (NIC),cloud.gov.in,cloudinvestors.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,online-sportsbetting-sportsbook.com
State Bank of India (SBI),homeloans.sbi,hometowncellars.com
State Bank of India (SBI),homeloans.sbi,homan.dev
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indianadating.com
Indian Space Research Organisation (ISRO),sac.gov.in,sackss.com
Airtel,airtel.in,irt3.com
National Informatics Centre (NIC),cloud.gov.in,cloudnine.dating
State Bank of India (SBI),homeloans.sbi,homefilmcompany.online
Canara Bank,canararobeco.com,canawave.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineeinstein.xyz
Air India,airindia.com,ai-ind.net
National Informatics Centre (NIC),cloud.gov.in,cloudninefamilysleep.com
National Informatics Centre (NIC),cloud.gov.in,couldhr.com
parivahan sewa,parivahan.gov.in,parevacchair.com
National Informatics Centre (NIC),cloud.gov.in,kaicloud.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudbridge.dev
National Informatics Centre (NIC),cloud.gov.in,cloudskillgames.com
National Informatics Centre (NIC),cloud.gov.in,cloudxbrl.com
Indian Space Research Organisation (ISRO),isro.gov.in,ishr-o365.com
Kfintech,kfintech.com,keitech.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinecasinodownloads.com
National Informatics Centre (NIC),cloud.gov.in,cloudkitchenhealth.xyz
Reserve Bank of India (RBI),rbi.org.in,robin.by
National Informatics Centre (NIC),cloud.gov.in,cloudecho.xyz
National Informatics Centre (NIC),cloud.gov.in,cloudgrass.com
Indian Space Research Organisation (ISRO),sac.gov.in,55ac.link
Reserve Bank of India (RBI),rbi.org.in,rubil.org
Indian Space Research Organisation (ISRO),sac.gov.in,sackids.us
Indian Space Research Organisation (ISRO),vssc.gov.in,vvss.us
National Informatics Centre (NIC),cloud.gov.in,clouddealers.xyz
All India Institute of Medical Sciences (AIIMS),aiims.edu,ai-isms.info
Income Tax Department,incometax.gov.in,incomenest.work
Income Tax Department,incometax.gov.in,income-algorithm.fun
All India Institute of Medical Sciences (AIIMS),aiims.edu,piims.us
National Informatics Centre (NIC),authwebmail.nic.in,iuwebmail.com
National Informatics Centre (NIC),cloud.gov.in,cloudrunner.ai
National Informatics Centre (NIC),authwebmail.nic.in,authease.xyz
National Informatics Centre (NIC),cloud.gov.in,cloud9laundry.com
Axis Bank,axis.bank.in,axistimepieces.com
National Informatics Centre (NIC),cloud.gov.in,cloud-worknows.click
National Informatics Centre (NIC),cloud.gov.in,cloudhouseliving.com
Indian Oil Corporation Limited (IOCL),indianoilcgd.com,indiangenie.com
Reserve Bank of India (RBI),rebit.org.in,reybat.com
Vodafone Idea (VI),myvi.in,myvidaliaonions.com
Air India,airindia.com,aiinertia.com
Airtel,airtel.in,airateb.com
State Bank of India (SBI),homeloans.sbi,homemdvalor.com.br
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinelingo.xyz
