Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name,source_workbook,hash_score,confidence_band,score_margin,evidence_tier,lexical_score,jw_primary,token_set_primary,skeleton_similarity,lexical_rule_hit,brand_token_hit,candidate_generation_reason,dominant_signal_family,stage1_passthrough,survival_path,drop_path,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,best_score,domain_component,hash_component,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,typo_similarity,typo_min_score_used,typo_decision_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_anchor,hash_anchor,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,signal_hit_typo,signal_hit_domain,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash,signal_hit_keywords,screenshot_path,html_title_text,visible_text_excerpt
Reserve Bank of India (RBI),rbi.org.in,https://rubix.xyz,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,60.0,Low,60.0,weak_evidence,0.88,0.88,0.75,0.75,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Reserve Bank of India (RBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://rubix.xyz/,,,,60.0,26.4,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rubix.xyz,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\rubix.xyz.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
Reserve Bank of India (RBI),rbi.org.in,https://rbizone.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,46.4286,Low,46.4286,weak_evidence,0.8667,0.8667,0.6,0.6,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Reserve Bank of India (RBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://rbizone.com/,,,,46.4286,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rbizone.com,,0,True,lexical_hit,0.6,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\rbizone.com.png,create an ecommerce website and sell online! ecommerce software by shopify,"create an ecommerce website and sell online! ecommerce software by shopify sorry, this store is currently unavailable. 
              did you mean ?
            "
Coal India,coalindiatenders.nic.in,https://coalindia.energy,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,62.2159,Low,62.2159,weak_evidence,0.9125,0.9125,0.72,0.72,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Coal India,True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://coalindia.energy/,,,,62.2159,27.375,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,coalindia.energy,,0,True,lexical_hit,0.72,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\coalindia.energy.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Airtel,airtel.in,https://aireal.agency,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,39.5238,Low,39.5238,weak_evidence,0.9222,0.9222,0.8333,0.8333,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Airtel,True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://aireal.agency/,,,,39.5238,27.6667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aireal.agency,,0,True,lexical_hit,0.8333,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\aireal.agency.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Vodafone Idea (VI),myvi.in,https://myviralmailer.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,36.9231,Low,1.9231,weak_evidence,0.8615,0.8615,0.4706,0.4706,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Vodafone Idea (VI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://myviralmailer.com/,,,,36.9231,25.8462,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,myviralmailer.com,,0,True,lexical_hit,0.4706,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\myviralmailer.com.png,my website,"my website grow your list & earnings on autopilot send promos to thousands of responsive members, earn by reading emails, and cash out instantly. fire up your
        marketing with redmailer. ready to blast your first email in the next 5 minutes? how it works free & instant. no cc required. collect credits + cash for every view. use credits to mail thousands of members. earn lifetime commissions & bonuses. why marketers love redmailer anti-cheat tech advanced tracking & bot filters keep stats c"
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinecasinotop.ru,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,60.303,Low,60.303,weak_evidence,0.8844,0.8844,0.6667,0.6667,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://onlinecasinotop.ru/,,,,60.303,26.5333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinecasinotop.ru,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlinecasinotop.ru.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
Computer Age Management Services Ltd. (CAMS),camsonline.com,https://camzone.nl,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,59.5455,Low,59.5455,weak_evidence,0.8733,0.8733,0.7059,0.7059,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://camzone.nl/,,,,59.5455,26.2,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,camzone.nl,,0,True,lexical_hit,0.7059,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\camzone.nl.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
National Health Authority (NHA),abdm.gov.in,https://arbm.io,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,45.5357,Low,45.5357,weak_evidence,0.85,0.85,0.75,0.75,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,National Health Authority (NHA),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://www.arabam.com/?__cf_chl_rt_tk=roOBIcj1emPz4Jny9qogNS5And7vPVDmoqXZeCKFi70-1775715728-1.0.1.1-Htdaih1GSSsNxhsbERIJcVSgwQnePREA8vGY9hQFchg,,,,45.5357,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,www.arabam.com,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\arbm.io.png,just a moment...,just a moment...
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinebsnreviews.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,60.7008,Low,60.7008,weak_evidence,0.8903,0.8903,0.64,0.64,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://onlinebsnreviews.com/,,,,60.7008,26.7083,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinebsnreviews.com,,0,True,lexical_hit,0.64,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlinebsnreviews.com.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
parivahan sewa,parivahan.gov.in,https://parisian99.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,58.1818,Low,58.1818,weak_evidence,0.8533,0.8533,0.6316,0.6316,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,parivahan sewa,True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://parisian99.com/,,,,58.1818,25.6,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,parisian99.com,,0,True,lexical_hit,0.6316,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\parisian99.com.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
BSE Ltd.,bseindia.com,https://punbiz.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.5139,0.5139,0.2857,0.3157,False,False,fallback_top_k,lexical,False,network_corroboration,,True,Punjab National Bank (PNB),False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,https://punbiz.com/,,,,0.0,15.4167,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,punbiz.com,,0,True,lexical_hit,0.3157,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\punbiz.com.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
All India Institute of Medical Sciences (AIIMS),aiims.edu,https://aifixmysite.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,58.2645,Low,58.2645,weak_evidence,0.8545,0.8545,0.625,0.625,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://aifixmysite.com/,,,,58.2645,25.6364,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aifixmysite.com,,0,True,lexical_hit,0.625,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\aifixmysite.com.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Indian Space Research Organisation (ISRO),vssc.gov.in,http://vsc1.xyz,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,59.0909,Low,59.0909,weak_evidence,0.8667,0.8667,0.75,0.75,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Indian Space Research Organisation (ISRO),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,http://vsc1.xyz/,,,,59.0909,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,vsc1.xyz,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\vsc1.xyz.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,https://audai.live,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,59.0909,Low,59.0909,weak_evidence,0.8667,0.8667,0.8,0.8,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,"Unique Identification Authority of India (UIDAI)
",True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://audai.live/,,,,59.0909,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,audai.live,,0,True,lexical_hit,0.8,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\audai.live.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Punjab National Bank (PNB),netpnb.com,https://netonsbes.org,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,45.9325,Low,45.9325,weak_evidence,0.8574,0.8574,0.6667,0.6667,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Punjab National Bank (PNB),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://netonsbes.org/,,,,45.9325,25.7222,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,netonsbes.org,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\netonsbes.org.png,,
parivahan sewa,parivahan.gov.in,https://paribahis-join.xyz,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,45.8333,Low,45.8333,weak_evidence,0.8556,0.8556,0.6087,0.6087,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,parivahan sewa,True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://paribahis-join.xyz/,,,,45.8333,25.6667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,paribahis-join.xyz,,0,True,lexical_hit,0.6087,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\paribahis-join.xyz.png,"paribahis casino: güvenli bahis, yüksek kazanç fırsatları","paribahis casino: güvenli bahis, yüksek kazanç fırsatları paribahis casino paribahis, türkiye'nin önde gelen online bahis ve casino platformudur. oyunculara binlerce oyun seçeneği ve çeşitli bahis fırsatları sunarak eğlenceli bir oyun deneyimi yaratır. yenilikçi tasarımı ve kolay kullanımı sayesinde paribahis, bahis tutkunları için ideal bir tercih haline gelmiştir. paribahis, üst düzey güvenlik protokolleri ile oyuncularını korur. gelişmiş şifreleme sistemleri sayesinde tüm finansal işlemler ve"
State Bank of India (SBI),homeloans.sbi,https://homehavenspace.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,58.3333,Low,58.3333,weak_evidence,0.8556,0.8556,0.6087,0.6087,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://homehavenspace.com/,,,,58.3333,25.6667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homehavenspace.com,,0,True,lexical_hit,0.6087,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\homehavenspace.com.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Air India,airindiaexpress.com,http://aise.technology,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.65,0.65,0.3158,0.3158,False,False,fallback_top_k,lexical,False,network_corroboration,,True,Axis Bank,False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,http://aise.technology/,,,,0.0,19.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aise.technology,,0,True,lexical_hit,0.3158,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\aise.technology.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
State Bank of India (SBI),corp.onlinesbi.sbi,http://online-broker.uz,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,46.2454,Low,46.2454,weak_evidence,0.8632,0.8632,0.6364,0.6364,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,http://online-broker.uz/,,,,46.2454,25.8974,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online-broker.uz,,0,True,lexical_hit,0.6364,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\online-broker.uz.png,402 please renew your subscription.,402 please renew your subscription.
Reserve Bank of India (RBI),rbi.org.in,https://orbis.ink,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,59.0909,Low,59.0909,weak_evidence,0.8667,0.8667,0.75,0.75,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Reserve Bank of India (RBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://orbis.ink/,,,,59.0909,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,orbis.ink,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\orbis.ink.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
Computer Age Management Services Ltd. (CAMS),camsonline.com,http://uconline.com.co,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,58.5227,Low,58.5227,weak_evidence,0.8583,0.8583,0.7778,0.7778,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,http://uconline.com.co/,,,,58.5227,25.75,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,uconline.com.co,,0,True,lexical_hit,0.7778,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\uconline.com.co.png,web filter violation,web filter violation fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page that is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here. 
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinedevops.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,46.7262,Low,46.7262,weak_evidence,0.8722,0.8722,0.6667,0.6667,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://onlinedevops.com/,,,,46.7262,26.1667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinedevops.com,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlinedevops.com.png,redirecting...,redirecting...
All India Institute of Medical Sciences (AIIMS),aiims.edu,https://dmaxis.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.7389,0.7389,0.5455,0.5455,False,False,fallback_top_k,lexical,False,network_corroboration,,True,Axis Bank,False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,https://dmaxis.com/,,,,0.0,22.1667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dmaxis.com,,0,True,lexical_hit,0.5455,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\dmaxis.com.png,dm axis intelligence™ — applied research intelligence™ platform,"dm axis intelligence™ — applied research intelligence™ platform stop guessing yoursubscription churn rate the first churn simulator calibrated by real research — not ai-generated benchmarks. model retention, nrr, health scores, and cohort curves across 63+ empirical sources covering 40,000+ companies. not another calculator every number is backed by cited research with sample sizes and confidence scores. no black boxes, no hallucinated benchmarks. research-calibrated every output traces to speci"
Air India,airindiaexpress.com,https://axisstrategies.ca,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.6599,0.6599,0.4828,0.4828,False,False,fallback_top_k,lexical,False,network_corroboration,,True,Axis Bank,False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,https://www.axisstrategies.ca/,,,,0.0,19.7976,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,www.axisstrategies.ca,,0,True,lexical_hit,0.4828,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\axisstrategies.ca.png,axis stratégies | consultant alimentaire,"axis stratégies | consultant alimentaire accueil nous choisir nos services à propos contact plus accélérer la croissance. connecter les bonnes opportunités. accélérer la croissance des entreprises alimentaires en les connectant aux bons partenaires et en les guidant à travers des stratégies commerciales concrètes, réalistes et adaptées à leur stade de développement. nous
choisir dans l’industrie alimentaire, la qualité d’un produit ne suffit pas. la croissance repose sur la capacité à accéder au"
State Bank of India (SBI),corp.onlinesbi.sbi,http://onlinealta.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,36.5714,Low,36.5714,weak_evidence,0.8533,0.8533,0.6316,0.6316,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://onlinealta.com/,,,,36.5714,25.6,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinealta.com,,0,True,lexical_hit,0.6316,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlinealta.com.png,oficina virtual,oficina virtual
State Bank of India (SBI),homeloans.sbi,https://homeloomrealestate.com,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,46.4286,Low,46.4286,weak_evidence,0.8667,0.8667,0.5926,0.5926,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://homeloomrealestate.com/,,,,46.4286,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeloomrealestate.com,,0,True,lexical_hit,0.5926,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\homeloomrealestate.com.png,homeloom real estate,"homeloom real estate 
        building futures.delivering excellence.
 we are a full‑service real estate consultancy specialising in residential, commercial, and off‑plan advisory across the uae — trusted by clients and developers alike. guided by purpose, driven by values our mission and vision shape every relationship we build and every milestone we achieve. our mission to empower individuals, families, and businesses with expert-led real estate advisory that transforms goals into reality — de"
Airtel,airtel.in,http://axisaviation.aero,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,0.0,Low,0.0,weak_evidence,0.5833,0.5833,0.3333,0.3333,False,False,fallback_top_k,lexical,False,network_corroboration,,True,Axis Bank,False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,http://axisaviation.aero/,,,,0.0,17.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axisaviation.aero,,0,True,lexical_hit,0.3333,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\axisaviation.aero.png,seite nicht verfügbar,"seite nicht verfügbar konfigurations­fehler aufgrund eines konfigurationsfehlers scheint die website, welche sie besuchen möchten, nicht verfügbar zu sein. sind sie betreiber:in dieser website? überprüfen sie bitte, ob sie in ihrem control panel die betroffene domain sowie die betroffene website eingerichtet haben. erreur de configuration suite à une erreur de configuration, le site web que vous souhaitez consulter ne semble plus disponible. êtes-vous l’exploitant de ce site internet ? veuillez "
