Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
Airtel,airtel.in,aireklaam.ee
State Bank of India (SBI),onlinesbi.sbi,online-casino-ru.pro
State Bank of India (SBI),onlinesbi.sbi,onlinesharefiles.icu
National Informatics Centre (NIC),accounts.mgovcloud.in,ocloud.us
State Bank of India (SBI),onlinesbi.sbi,onlinelaces.in
Airtel,airtel.in,air.motorcycles
Airtel,airtel.in,airtravel.consulting
State Bank of India (SBI),sbi.co.in,sbicpy.com
State Bank of India (SBI),onlinesbi.sbi,online-sessions.com
State Bank of India (SBI),onlinesbi.sbi,online-pdf.app
Airtel,airtel.in,airtraveltips.org
HDFC Bank,hdfc.com,hfec.info
State Bank of India (SBI),sbicard.com,bizmcard.com
State Bank of India (SBI),onlinesbi.sbi,onlinewebsitemaker.in
Bank of Baroda (BoB),bankofbaroda.in,bankofamerlca.online
State Bank of India (SBI),onlinesbi.sbi,onlinerealitka.cz
Punjab National Bank (PNB),netpnb.com,olcum.net.tc
State Bank of India (SBI),onlinesbi.sbi,online-inquiry.com
HDFC Bank,hdfcbank.com,3hdfcbank.com
State Bank of India (SBI),onlinesbi.sbi,online-secondopinion.com
State Bank of India (SBI),onlinesbi.sbi,onlinediff.dev
Bank of Baroda (BoB),bankofbaroda.in,bankaya.online
Bank of Baroda (BoB),bankofbaroda.in,bankr.lat
State Bank of India (SBI),sbi.co.in,sbiec.com
State Bank of India (SBI),sbi.co.in,sdbois.com
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,crocri.com
State Bank of India (SBI),onlinesbi.sbi,onlinebridalfashion.co.za
State Bank of India (SBI),onlinesbi.sbi,onlineschooloflight.org
State Bank of India (SBI),onlinesbi.sbi,onlinestore-au.com
Airtel,airtel.in,aireliefs.com
Bank of Baroda (BoB),bankofbaroda.in,bankio.fun
State Bank of India (SBI),onlinesbi.sbi,online-tekstbureau.nl
State Bank of India (SBI),onlinesbi.sbi,onlineredcasino.com
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,crimsonri.ink
Punjab National Bank (PNB),netpnb.com,net2b.ru
Airtel,airtel.in,aitrvl.com
State Bank of India (SBI),onlinesbi.sbi,onlinselling.shop
State Bank of India (SBI),onlinesbi.sbi,onlinesolution.shop
State Bank of India (SBI),sbi.co.in,sbti.com.cn
State Bank of India (SBI),onlinesbi.sbi,onlinebaccarat.vip
State Bank of India (SBI),onlinesbi.sbi,onlinewebservice.ru
State Bank of India (SBI),sbi.co.in,sbinp.info
Airtel,airtel.in,ai3.hair
State Bank of India (SBI),onlinesbi.sbi,onliconver.com
State Bank of India (SBI),onlinesbi.sbi,onlinepref.com
State Bank of India (SBI),onlinesbi.sbi,online12.info
Airtel,airtel.in,aiutravel.com
State Bank of India (SBI),onlinesbi.sbi,onlinepiano.in
State Bank of India (SBI),onlinesbi.sbi,onlineozon.site
State Bank of India (SBI),onlinesbi.sbi,onlinelumina.com
State Bank of India (SBI),yonobusiness.sbi,youbusiness.biz
Airtel,airtel.in,ajirental.com
State Bank of India (SBI),onlinesbi.sbi,onlinebahissirketleri14.com
State Bank of India (SBI),sbicard.com,seabird.in
Airtel,airtel.in,airtime.pl
State Bank of India (SBI),sbilife.co.in,sbi118e25.shop
State Bank of India (SBI),onlinesbi.sbi,onlinecasinoirish.shop
Indian Oil Corporation Limited (IOCL),iocl.com,iwoc.shop
State Bank of India (SBI),sbi.co.in,spbi.se
State Bank of India (SBI),sbi.co.in,sb-it.srl
State Bank of India (SBI),onlinesbi.sbi,onlineport.click
Punjab National Bank (PNB),netpnb.com,nep.email
Airtel,airtel.in,airtime.boats
State Bank of India (SBI),onlinesbi.sbi,onlinembain2026.com
ICICI Bank,icicidirect.com,icicisecuritiespd.com
State Bank of India (SBI),onlinesbi.sbi,onlinecasinospace.net
State Bank of India (SBI),onlinesbi.sbi,onlinecasino.plus
State Bank of India (SBI),onlinesbi.sbi,onlinebabu.com
State Bank of India (SBI),sbi.co.in,sbumig.asia
State Bank of India (SBI),onlinesbi.sbi,onlinevpn.co.uk
State Bank of India (SBI),sbilife.co.in,smilif.com
Punjab National Bank (PNB),netpnb.com,netvinbet.com
State Bank of India (SBI),onlinesbi.sbi,onlineaspsoft.com
State Bank of India (SBI),sbicard.com,sbcars.se
Punjab National Bank (PNB),netpnb.com,netplusinc.net
State Bank of India (SBI),onlinesbi.sbi,online2tv.com
Airtel,airtel.in,airjet-1win.ru
State Bank of India (SBI),onlinesbi.sbi,onlineshabakeh.shop
Airtel,airtel.in,arbitle.click
Airtel,airtel.in,akgiertl.sk
State Bank of India (SBI),sbi.co.in,suabit.com
State Bank of India (SBI),onlinesbi.sbi,onlinecasinoohneoasis.site
State Bank of India (SBI),onlinesbi.sbi,onlinerk.com
State Bank of India (SBI),onlinesbi.sbi,online-deeslot.com
State Bank of India (SBI),sbi.co.in,s3bivr.asia
State Bank of India (SBI),onlinesbi.sbi,onlinechemists.shop
State Bank of India (SBI),onlinesbi.sbi,onlineshoppingmaisbr.com
State Bank of India (SBI),onlinesbi.sbi,onlineshopping2026.com
State Bank of India (SBI),onlinesbi.sbi,onlineexpires.site
State Bank of India (SBI),onlinesbi.sbi,onlineio-bet365.com
State Bank of India (SBI),onlinesbi.sbi,onlineapo-schweiz.ch
State Bank of India (SBI),sbi.co.in,subfix.ru
State Bank of India (SBI),onlinesbi.sbi,onlineislamicbooks.us
State Bank of India (SBI),onlinesbi.sbi,onlinevariety.com.co
Airtel,airtel.in,airtalktech.com
Airtel,airtel.in,ai3.click
Airtel,airtel.in,airbtechnologies.com
Airtel,airtel.in,airshield.xyz
State Bank of India (SBI),onlinesbi.sbi,online-casino-2026.site
State Bank of India (SBI),onlinesbi.sbi,onlineadisyon.com
State Bank of India (SBI),onlinesbi.sbi,onlin-melbet.club
National Informatics Centre (NIC),accounts.mgovcloud.in,moa-cloud.com
State Bank of India (SBI),sbi.co.in,subi.earth
State Bank of India (SBI),onlinesbi.sbi,onlinepay.fun
State Bank of India (SBI),yonobusiness.sbi,newbusiness.services
