target_url,source_workbook,hostname,resolved_ips,dns_answer_count,first_resolved_ip,asn,asn_org,country,dns_status,decision,attempts,retry_count,retry_success,resolver_profile
enfejbaz2024z.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,enfejbaz2024z.sa.com,104.21.93.149;172.67.211.92;2606:4700:3030::6815:5d95;2606:4700:3037::ac43:d35c,4,104.21.93.149,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
axisedge.tech,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,axisedge.tech,216.198.79.1,1,216.198.79.1,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
airtv.app,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,airtv.app,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
jiqo.jp,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,jiqo.jp,202.172.26.8,1,202.172.26.8,37907,"DigiRock, Inc.",JP,resolved,accepted,1,0,False,default
cloudnovabo.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudnovabo.com,18.164.52.118;18.164.52.38;18.164.52.4;18.164.52.5;2600:9000:2450:4000:8:34ee:ad80:93a1;2600:9000:2450:7000:8:34ee:ad80:93a1;2600:9000:2450:7a00:8:34ee:ad80:93a1;2600:9000:2450:9000:8:34ee:ad80:93a1;2600:9000:2450:9a00:8:34ee:ad80:93a1;2600:9000:2450:a200:8:34ee:ad80:93a1;2600:9000:2450:ba00:8:34ee:ad80:93a1;2600:9000:2450:e400:8:34ee:ad80:93a1,12,18.164.52.118,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
netprobio.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,netprobio.com,46.30.211.38,1,46.30.211.38,51468,One.com A/S,DK,resolved,accepted,1,0,False,default
audm.me,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,audm.me,194.120.144.4,1,194.120.144.4,214785,369 IntoNet Limited,HK,resolved,accepted,1,0,False,default
aiart.loan,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aiart.loan,185.53.179.128,1,185.53.179.128,61969,Team Internet AG,DE,resolved,accepted,1,0,False,default
closeup.cloud,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,closeup.cloud,2.57.91.91,1,2.57.91.91,47583,Hostinger International Limited,LT,resolved,accepted,1,0,False,default
https://airia.studio,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,airia.studio,216.150.1.1;216.150.1.65,2,216.150.1.1,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
https://holyindia.net,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,holyindia.net,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
canalprices.co.uk,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,canalprices.co.uk,185.27.134.128,1,185.27.134.128,34119,Wildcard UK Limited,GB,resolved,accepted,1,0,False,default
cloud-x.pro,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud-x.pro,2.57.91.91,1,2.57.91.91,47583,Hostinger International Limited,LT,resolved,accepted,1,0,False,default
ironclaw.cloud,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,ironclaw.cloud,34.216.117.25;54.149.79.189,2,34.216.117.25,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
axisupi.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,axisupi.com,162.255.119.13,1,162.255.119.13,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
cloudultra.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudultra.store,23.227.38.65;2620:127:f00f:5::,2,23.227.38.65,13335,CLOUDFLARENET,CA,resolved,accepted,1,0,False,default
cloudflarezageno.shop,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudflarezageno.shop,104.21.77.136;172.67.208.145;2606:4700:3034::ac43:d091;2606:4700:3035::6815:4d88,4,104.21.77.136,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
moon.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,moon.sa.com,104.21.77.185;172.67.210.242;2606:4700:3031::6815:4db9;2606:4700:3035::ac43:d2f2,4,104.21.77.185,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
robica.ai,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,robica.ai,15.197.225.128;3.33.251.168,2,15.197.225.128,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
rabii.in,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,rabii.in,,0,,,,,no_records,rejected,1,0,False,default
abdlzldmer.cc,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,abdlzldmer.cc,147.161.37.61,1,147.161.37.61,59371,Dimension Network & Communication Limited,HK,resolved,accepted,1,0,False,default
https://engagement.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,engagement.sa.com,104.21.33.167;172.67.165.8;2606:4700:3032::6815:21a7;2606:4700:3035::ac43:a508,4,104.21.33.167,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
https://aimex.ltd,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aimex.ltd,162.159.140.166,1,162.159.140.166,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
idol.shopping,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,idol.shopping,,0,,,,,no_records,rejected,1,0,False,default
nihaix.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,nihaix.makeup,,0,,,,,no_records,rejected,1,0,False,default
cloudsnap.events,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudsnap.events,2a01:4f8:d0a:27bd::2;88.198.219.246,2,2a01:4f8:d0a:27bd::2,24940,Hetzner Online GmbH,DE,resolved,accepted,1,0,False,default
aisp.moe,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aisp.moe,67.219.103.166,1,67.219.103.166,20473,AS-VULTR,AU,resolved,accepted,1,0,False,default
i2ol.info,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,i2ol.info,15.197.225.128;3.33.251.168,2,15.197.225.128,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
cloudinform.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudinform.store,2.57.243.76,1,2.57.243.76,,,AE,resolved,accepted,1,0,False,default
axiasolar.ai,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,axiasolar.ai,35.215.120.58,1,35.215.120.58,15169,GOOGLE,US,resolved,accepted,1,0,False,default
coindiya.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,coindiya.com,159.198.68.38,1,159.198.68.38,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
cloudrealm.life,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudrealm.life,116.62.165.136,1,116.62.165.136,37963,"Hangzhou Alibaba Advertising Co.,Ltd.",CN,resolved,accepted,1,0,False,default
http://absindikat.fit,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,absindikat.fit,92.243.74.2;92.243.74.3,2,92.243.74.2,209242,"Cloudflare London, LLC",SG,resolved,accepted,1,0,False,default
https://kcf-tech.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,kcf-tech.com,104.21.43.165;172.67.181.184;2606:4700:3033::6815:2ba5;2606:4700:3036::ac43:b5b8,4,104.21.43.165,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
https://onlinecrusader.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlinecrusader.com,52.20.84.62,1,52.20.84.62,14618,AMAZON-AES,US,resolved,accepted,1,0,False,default
aisert.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aisert.org,,0,,,,,no_records,rejected,1,0,False,default
cloud2.buzz,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud2.buzz,,0,,,,,no_records,rejected,1,0,False,default
tdnsp.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,tdnsp.org,198.54.117.242,1,198.54.117.242,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
pninc.ca,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,pninc.ca,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
sancta.nexus,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,sancta.nexus,,0,,,,,no_records,rejected,1,0,False,default
aifyindia.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aifyindia.com,162.255.119.153,1,162.255.119.153,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
krd.net.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,krd.net.ru,95.163.244.138,1,95.163.244.138,197695,"Domain names registrar REG.RU, Ltd",RU,resolved,accepted,1,0,False,default
onlineubi.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlineubi.com,156.234.223.48,1,156.234.223.48,138415,Yancy Limited,HK,resolved,accepted,1,0,False,default
canaries.onl,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,canaries.onl,185.53.179.128,1,185.53.179.128,61969,Team Internet AG,DE,resolved,accepted,1,0,False,default
bancada.app,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,bancada.app,104.21.50.105;172.67.204.238;2606:4700:3033::6815:3269;2606:4700:3035::ac43:ccee,4,104.21.50.105,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
cloud-ridge.cv,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud-ridge.cv,,0,,,,,no_records,rejected,1,0,False,default
reb.llc,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,reb.llc,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
ispro.app,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,ispro.app,216.150.1.129;216.150.1.65,2,216.150.1.129,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
https://cloudberrywhip.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudberrywhip.com,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145,4,198.185.159.144,53831,SQUARESPACE,US,resolved,accepted,1,0,False,default
s5a6cz.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,s5a6cz.makeup,,0,,,,,no_records,rejected,1,0,False,default
itcl.website,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,itcl.website,162.255.119.158,1,162.255.119.158,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
mbacloude.engineer,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,mbacloude.engineer,2.57.91.91,1,2.57.91.91,47583,Hostinger International Limited,LT,resolved,accepted,1,0,False,default
http://cloudgarage.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudgarage.online,2a00:f940:2:2:1:1:0:262;31.31.196.9,2,2a00:f940:2:2:1:1:0:262,197695,"Domain names registrar REG.RU, Ltd",RU,resolved,accepted,1,0,False,default
pfcloud.gmbh,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,pfcloud.gmbh,104.21.86.175;172.67.223.74;2606:4700:3034::6815:56af;2606:4700:3035::ac43:df4a,4,104.21.86.175,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
aies.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aies.makeup,198.200.45.113,1,198.200.45.113,54600,PEG-SV,US,resolved,accepted,1,0,False,default
clouduclab.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,clouduclab.store,91.106.207.13,1,91.106.207.13,198610,Beget LLC,RU,resolved,accepted,1,0,False,default
jmrl.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,jmrl.sa.com,104.21.89.199;172.67.164.148;2606:4700:3033::6815:59c7;2606:4700:3037::ac43:a494,4,104.21.89.199,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
aionreal.us,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aionreal.us,104.21.12.113;172.67.152.68;2606:4700:3035::ac43:9844;2606:4700:3037::6815:c71,4,104.21.12.113,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
auth.cafe,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,auth.cafe,185.53.179.128,1,185.53.179.128,61969,Team Internet AG,DE,resolved,accepted,1,0,False,default
online-sponsor-bilgi-tr.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,online-sponsor-bilgi-tr.com,,0,,,,,dns_error,rejected,1,0,False,default
cloudagentbuilder.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudagentbuilder.com,34.111.179.208,1,34.111.179.208,396982,GOOGLE-CLOUD-PLATFORM,US,resolved,accepted,1,0,False,default
https://myvooxia.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,myvooxia.com,23.227.38.65;2620:127:f00f:5::,2,23.227.38.65,13335,CLOUDFLARENET,CA,resolved,accepted,1,0,False,default
https://cloud-tn.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud-tn.com,151.80.149.112,1,151.80.149.112,16276,OVH SAS,FR,resolved,accepted,1,0,False,default
myvitaminstrips.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,myvitaminstrips.com,75.2.60.5,1,75.2.60.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
onlineresell.in,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlineresell.in,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
homeschoolandu.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,homeschoolandu.com,162.255.119.161,1,162.255.119.161,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
onlinedaniel.blog,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlinedaniel.blog,104.21.77.196;172.67.211.109;2606:4700:3030::6815:4dc4;2606:4700:3030::ac43:d36d,4,104.21.77.196,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
casinonye.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,casinonye.com,104.21.57.241;172.67.194.58;2606:4700:3030::6815:39f1;2606:4700:3036::ac43:c23a,4,104.21.57.241,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
cloud-vision.com.ar,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloud-vision.com.ar,216.198.79.1,1,216.198.79.1,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
onlinecrfshipmrkt.cfd,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlinecrfshipmrkt.cfd,185.241.208.22,1,185.241.208.22,210558,1337 Services GmbH,PL,resolved,accepted,1,0,False,default
netvpn.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,netvpn.online,,0,,,,,no_records,rejected,1,0,False,default
cloudfrei.tech,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudfrei.tech,104.21.16.178;172.67.215.60;2606:4700:3033::ac43:d73c;2606:4700:3037::6815:10b2,4,104.21.16.178,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
puunbx.asia,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,puunbx.asia,43.240.144.138,1,43.240.144.138,135357,"HONG KONG KOWLOON TELECOMMUNICATIONS CO.,LIMITED",CN,resolved,accepted,1,0,False,default
axisagency.info,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,axisagency.info,13.215.239.219;52.74.6.109,2,13.215.239.219,16509,AMAZON-02,SG,resolved,accepted,1,0,False,default
jiso88.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,jiso88.org,91.195.240.123,1,91.195.240.123,47846,SEDO GmbH,DE,resolved,accepted,1,0,False,default
nuyhad.sbs,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,nuyhad.sbs,2a02:4780:1f:a7dd:5af:bd5:1848:54b6;2a02:4780:3d:4bf5:a97f:a2ca:909a:9ac0;88.222.243.88;93.127.173.123,4,2a02:4780:1f:a7dd:5af:bd5:1848:54b6,47583,Hostinger International Limited,IN,resolved,accepted,1,0,False,default
cloudcouch.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudcouch.online,157.90.33.73;157.90.33.74,2,157.90.33.73,24940,Hetzner Online GmbH,DE,resolved,accepted,1,0,False,default
sbrdit.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,sbrdit.com,119.18.49.18,1,119.18.49.18,394695,PUBLIC-DOMAIN-REGISTRY,IN,resolved,accepted,1,0,False,default
jilo.digital,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,jilo.digital,216.198.79.1,1,216.198.79.1,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
canarysafeport.vu,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,canarysafeport.vu,104.21.15.57;172.67.161.187;2606:4700:3030::6815:f39;2606:4700:3033::ac43:a1bb,4,104.21.15.57,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
robi.bot,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,robi.bot,54.215.31.113,1,54.215.31.113,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
kidai.tech,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,kidai.tech,207.148.39.221,1,207.148.39.221,59371,Dimension Network & Communication Limited,HK,resolved,accepted,1,0,False,default
myzenvio.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,myzenvio.com,13.215.239.219;52.74.6.109,2,13.215.239.219,16509,AMAZON-02,SG,resolved,accepted,1,0,False,default
online-melbet.cfd,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,online-melbet.cfd,104.21.5.68;172.67.133.36;2606:4700:3030::6815:544;2606:4700:3032::ac43:8524,4,104.21.5.68,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
idgs.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,idgs.sa.com,104.21.86.251;172.67.138.220;2606:4700:3031::ac43:8adc;2606:4700:3033::6815:56fb,4,104.21.86.251,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
5bfi66.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,5bfi66.makeup,,0,,,,,no_records,rejected,1,0,False,default
givingyour.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,givingyour.sa.com,104.21.13.7;172.67.132.116;2606:4700:3031::6815:d07;2606:4700:3032::ac43:8474,4,104.21.13.7,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
resobi.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,resobi.com,185.31.240.240,1,185.31.240.240,49604,Zone Media OU,EE,resolved,accepted,1,0,False,default
silifu.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,silifu.com,,0,,,,,no_records,rejected,1,0,False,default
nhanlike.pro,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,nhanlike.pro,104.21.61.237;172.67.216.249;2606:4700:3030::ac43:d8f9;2606:4700:3037::6815:3ded,4,104.21.61.237,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
isoceles.ai,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,isoceles.ai,,0,,,,,no_records,rejected,1,0,False,default
homeysoleco.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,homeysoleco.com,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
ai-te.app,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,ai-te.app,104.21.61.44;172.67.206.2;2606:4700:3032::6815:3d2c;2606:4700:3034::ac43:ce02,4,104.21.61.44,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
http://eclindias.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,eclindias.com,2600:1f18:4ae:c605:f094:2a0a:4985:526e;2600:1f18:4ae:c606:def:b9d9:eb9e:7766;52.201.53.166;98.82.42.139,4,2600:1f18:4ae:c605:f094:2a0a:4985:526e,14618,AMAZON-AES,US,resolved,accepted,1,0,False,default
cloudflick.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudflick.ru,92.124.142.219,1,92.124.142.219,12389,Rostelecom,RU,resolved,accepted,1,0,False,default
j4iro8.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,j4iro8.makeup,,0,,,,,no_records,rejected,1,0,False,default
https://incomegap.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,incomegap.org,104.21.40.19;172.67.174.131;2606:4700:3031::ac43:ae83;2606:4700:3037::6815:2813,4,104.21.40.19,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
https://iopenclaw.app,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,iopenclaw.app,104.21.82.41;172.67.194.244;2606:4700:3030::6815:5229;2606:4700:3033::ac43:c2f4,4,104.21.82.41,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
airtrade.site,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,airtrade.site,72.52.178.23,1,72.52.178.23,32244,LIQUIDWEB,US,resolved,accepted,1,0,False,default
http://cloudagencyos.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudagencyos.com,34.216.117.25;54.149.79.189,2,34.216.117.25,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
https://aii.live,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,aii.live,198.185.159.144;198.185.159.145;198.49.23.144;198.49.23.145,4,198.185.159.144,53831,SQUARESPACE,US,resolved,accepted,1,0,False,default
onlinenewspaperbd24.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlinenewspaperbd24.com,,0,,,,,dns_error,rejected,1,0,False,default
cloudcitycollective.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,cloudcitycollective.org,198.54.117.242,1,198.54.117.242,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
handy-berry.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,handy-berry.sa.com,104.21.32.94;172.67.185.83;2606:4700:3032::6815:205e;2606:4700:3037::ac43:b953,4,104.21.32.94,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
gmtcloud6.best,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,gmtcloud6.best,51.77.126.58,1,51.77.126.58,16276,OVH SAS,FR,resolved,accepted,1,0,False,default
onlinecasino0011.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlinecasino0011.com,104.21.48.191;172.67.156.14;2606:4700:3033::6815:30bf;2606:4700:3035::ac43:9c0e,4,104.21.48.191,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
digiibank.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,digiibank.com,2600:1f18:4ae:c605:f094:2a0a:4985:526e;2600:1f18:4ae:c606:def:b9d9:eb9e:7766;52.201.53.166;98.82.42.139,4,2600:1f18:4ae:c605:f094:2a0a:4985:526e,14618,AMAZON-AES,US,resolved,accepted,1,0,False,default
axeris.io,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,axeris.io,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
airtoolspro.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,airtoolspro.com,104.143.9.110;104.143.9.111,2,104.143.9.110,399522,TP,US,resolved,accepted,1,0,False,default
http://fintechpal.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,fintechpal.com,2600:1f18:4ae:c605:f094:2a0a:4985:526e;2600:1f18:4ae:c606:def:b9d9:eb9e:7766;52.201.53.166;98.82.42.139,4,2600:1f18:4ae:c605:f094:2a0a:4985:526e,14618,AMAZON-AES,US,resolved,accepted,1,0,False,default
samct.ren,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,samct.ren,118.107.45.181;118.107.45.182;182.16.48.100;182.16.48.99,4,118.107.45.181,152194,CTG Server Limited,SG,resolved,accepted,1,0,False,default
rembat.info,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,rembat.info,34.42.100.71,1,34.42.100.71,396982,GOOGLE-CLOUD-PLATFORM,US,resolved,accepted,1,0,False,default
ececloud.com.mx,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,ececloud.com.mx,147.79.69.255;2a02:4780:20:6a5f:1870:fbd1:d2a6:1bc;2a02:4780:3d:e822:7c8c:1399:a570:ab93;93.127.173.106,4,147.79.69.255,47583,Hostinger International Limited,FR,resolved,accepted,1,0,False,default
penbm4.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,penbm4.makeup,,0,,,,,no_records,rejected,1,0,False,default
https://canary.work,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,canary.work,104.21.49.34;172.67.158.121;2606:4700:3034::ac43:9e79;2606:4700:3035::6815:3122,4,104.21.49.34,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
canada4ai.ca,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,canada4ai.ca,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
ji98ou.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,ji98ou.makeup,,0,,,,,no_records,rejected,1,0,False,default
onlinegabru.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,onlinegabru.com,162.255.119.54,1,162.255.119.54,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
https://incomeoutcome.net,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,incomeoutcome.net,13.248.243.5;76.223.105.230,2,13.248.243.5,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
homeairconsolutions.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,homeairconsolutions.com,2.57.91.91,1,2.57.91.91,47583,Hostinger International Limited,LT,resolved,accepted,1,0,False,default
tsc.studio,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,tsc.studio,162.255.119.151,1,162.255.119.151,22612,NAMECHEAP-NET,US,resolved,accepted,1,0,False,default
https://axisrx.io,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,axisrx.io,15.197.148.33;3.33.130.190,2,15.197.148.33,16509,AMAZON-02,US,resolved,accepted,1,0,False,default
http://coalitionservice.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,coalitionservice.com,104.21.63.89;172.67.145.19;2606:4700:3030::6815:3f59;2606:4700:3037::ac43:9113,4,104.21.63.89,13335,CLOUDFLARENET,,resolved,accepted,1,0,False,default
axismaxlife.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,axismaxlife.org,,0,,,,,dns_error,rejected,1,0,False,default
