input_position,input_url,normalized_url,source_workbook,raw_url,hashed_at_utc,target_url_sha256,hash_mode,domain,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,score_margin,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_similarity,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,stage1_passthrough,domain_component,hash_component,hash_anchor,review_reason,screenshot_path,favicon_hash_raw,ssl_hash_raw,html_hash_raw,page_hash_raw,domain_hash_raw,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash
100,vertexapexgroupoptimalprocess.blog,https://vertexapexgroupoptimalprocess.blog,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.0,,,0.6058,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.2927,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
101,navaitour.online,https://navaitour.online,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.0,,,0.6574,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4762,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
102,doggiemax.com,https://doggiemax.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axismaxlife.com,0.0,,,0.6027,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.43,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
103,intelectusai.com,https://intelectusai.com,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for intelectusai.com,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,False,,False,False,False,True,,,fallback_top_k,Kfintech,kfintech.com,0.0,,,0.6806,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,intelectusai.com,,0,False,dns_gate_inactive,,,,,,,,,0.53,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
104,perchproject.org,https://perchproject.org,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canararobeco.com,0.0,,,0.6111,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4167,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
105,5ggnp.buzz,https://5ggnp.buzz,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,,0.6333,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4444,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
106,777gvipclub.com,https://777gvipclub.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,,0.67,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.5,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
107,thepatoolkit.com,https://thepatoolkit.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),nha.gov.in,0.0,,,0.6111,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.2667,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
108,zentozavoveltopentolaxinilo.click,https://zentozavoveltopentolaxinilo.click,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),netpnb.com,0.0,,,0.6062,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.303,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
109,hixemuzydo.pro,https://hixemuzydo.pro,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,,0.5651,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.25,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
110,logrenuunics.com,https://logrenuunics.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,,0.6442,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3846,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
111,aifinance.global,https://aifinance.global,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Air India,airindiaexpress.com,0.0,,,0.6889,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.5,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
112,jskbalaghat.org,https://jskbalaghat.org,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbi.co.in,0.0,,,0.6162,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.2857,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
113,sbi.com-kyc.net/login,https://sbi.com-kyc.net/login,urls.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for sbi.com-kyc.net,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,False,,True,True,False,False,,,brand_token_match,State Bank of India (SBI),sbi.bank.in,0.0,,,0.5263,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,sbi.com-kyc.net,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,0.5263,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
114,onl1nesbi.sbi/login,https://onl1nesbi.sbi/login,urls.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for onl1nesbi.sbi,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,True,State Bank of India (SBI),True,True,True,False,,,jw_primary|skeleton_similarity,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,,0.9481,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,onl1nesbi.sbi,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,0.9189,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
115,onlinesbi.sbi.update-rewards.xyz,https://onlinesbi.sbi.update-rewards.xyz,urls.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for onlinesbi.sbi.update-rewards.xyz,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,False,,True,True,False,False,,,brand_token_match,State Bank of India (SBI),onlinesbi.sbi.bank.in,0.0,,,0.6522,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,onlinesbi.sbi.update-rewards.xyz,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,0.6522,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
116,airindiaair.com,https://airindiaair.com,urls.xlsx,https://airindiaair.com,2026-04-13T18:06:10+00:00,11c2835a27ce4cab2ce49f5a1d939ad76ba353f048eb1b233d5a738c66b38236,similarity,airindiaair.com,resolved,accepted,fetched,available,,,https://airindiaair.com/,,,,True,True,False,,weak_direct_evidence|network_corroboration,,,,True,Air India,True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,jw_primary,Air India,airindiaexpress.com,47.3377,47.3377,Low,0.8836,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airindiaair.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7223,False,1,False,False,False,26.5091,0.0,False,,C:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\airindiaair.com.png,bb35eec2913d24c2,777ce387f49cb49b,,8081ad56c6a95fd7,ebf4002f6612208a,False,False,False,False
117,sbi-secure-login.com,https://sbi-secure-login.com,urls.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for sbi-secure-login.com,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,False,,True,True,False,False,,,brand_token_match,State Bank of India (SBI),sbisecurities.in,0.0,,,0.8353,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,sbi-secure-login.com,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,0.6207,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
118,192.168.1,https://192.168.1,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for 192.168.1,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.7333,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,192.168.1,,0,False,dns_gate_inactive,,,,,,,,,0.3333,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
119,reward-expiry.com,https://reward-expiry.com,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for reward-expiry.com,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,False,,False,False,False,True,,,fallback_top_k,Air India,airindiaexpress.com,0.0,,,0.5912,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,reward-expiry.com,,0,False,dns_gate_inactive,,,,,,,,,0.53,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
120,sbi.co.in.login.banking-services.net/234/redirect,https://sbi.co.in.login.banking-services.net/234/redirect,urls.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for sbi.co.in.login.banking-services.net,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,False,,True,True,True,False,,,brand_token_match,State Bank of India (SBI),onlinesbi.sbi.bank.in,0.0,,,0.85,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,sbi.co.in.login.banking-services.net,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,0.4,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
121,verify-kyc.com,https://verify-kyc.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,,0.6222,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3077,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
122,icic-bank.com,https://icic-bank.com,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for icic-bank.com,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,False,,False,False,False,True,,,fallback_top_k|generic_token_only,ICICI Bank,icici.bank.in,0.0,,,0.8421,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,icic-bank.com,,0,False,dns_gate_inactive,,,,,,,,,0.8421,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
123,icicibank.net/login,https://icicibank.net/login,urls.xlsx,https://icicibank.net/login,2026-04-13T18:06:29+00:00,6560a833036f98c21ce237f1d2f041034e1f980961fa2ce71e409423ba6a6724,similarity,icicibank.net,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://icicibank.net/login | Call log: - navigating to ""https://icicibank.net/login"", waiting until ""commit""",about:blank,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,ICICI Bank,True,True,True,False,,,host_similarity,ICICI Bank,icici.bank.in,0.0,0.0,Low,0.9474,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,icicibank.net,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.9474,False,0,False,False,True,28.4211,0.0,False,,,,,,,,False,False,False,False
124,secure-login.com,https://secure-login.com,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for secure-login.com,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,False,,False,False,False,True,,,fallback_top_k,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,,,0.7302,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,secure-login.com,,0,False,dns_gate_inactive,,,,,,,,,0.5263,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
125,bit.ly,https://bit.ly,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rebit.org.in,0.0,,,0.75,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.75,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
126,accountauthenticate.com,https://accountauthenticate.com,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for accountauthenticate.com,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,incometaxindia.gov.in,0.0,,,0.6314,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,accountauthenticate.com,,0,False,dns_gate_inactive,,,,,,,,,0.4242,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
127,icici-bank-support.in,https://icici-bank-support.in,urls.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for icici-bank-support.in,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,True,ICICI Bank,True,True,False,False,,,brand_token_match,ICICI Bank,icicilombard.com,0.0,,,0.8222,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,icici-bank-support.in,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,0.5333,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
128,cppcccare.com,https://cppcccare.com,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for cppcccare.com,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,contents.tdscpc.gov.in,0.0,,,0.6111,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,cppcccare.com,,0,False,dns_gate_inactive,,,,,,,,,0.4,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
129,pnb-india.in,https://pnb-india.in,urls.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for pnb-india.in,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,True,Punjab National Bank (PNB),True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity|host_similarity,Punjab National Bank (PNB),pnbindia.in,0.0,,,0.9741,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,pnb-india.in,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,0.9712,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
130,pnblndia.in,https://pnblndia.in,urls.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for pnblndia.in,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,True,Punjab National Bank (PNB),True,True,True,False,,,jw_primary|skeleton_similarity,Punjab National Bank (PNB),pnbindia.in,0.0,,,0.9083,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,pnblndia.in,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,0.905,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
131,pnbindia-kyd.com,https://pnbindia-kyd.com,urls.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for pnbindia-kyd.com,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,True,Punjab National Bank (PNB),True,True,True,False,,,brand_token_match|jw_primary,Punjab National Bank (PNB),pnbindia.in,0.0,,,0.9333,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,pnbindia-kyd.com,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,0.8,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
132,pnblndia-app.in,https://pnblndia-app.in,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for pnblndia-app.in,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),pnbindia.in,0.0,,,0.8403,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,pnblndia-app.in,,0,False,dns_gate_inactive,,,,,,,,,0.73,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
133,pnb-netbanking.net,https://pnb-netbanking.net,urls.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for pnb-netbanking.net,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,False,,True,True,False,False,,,brand_token_match,Punjab National Bank (PNB),pnbindia.in,0.0,,,0.6706,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,pnb-netbanking.net,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,0.4545,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
134,pnblndia.bank.in,https://pnblndia.bank.in,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for pnblndia.bank.in,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,True,Punjab National Bank (PNB),False,False,False,True,,,fallback_top_k|generic_token_only,Airtel,airtelpayments.bank.in,0.0,,,1.0,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,pnblndia.bank.in,,0,False,dns_gate_inactive,,,,,,,,,1.0,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
135,secure-kyc.com,https://secure-kyc.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,,0.6282,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.5217,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
136,update-account.online,https://update-account.online,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for update-account.online,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,False,,False,False,False,True,,,fallback_top_k,Income Tax Department,contents.tdscpc.gov.in,0.0,,,0.6635,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,update-account.online,,0,False,dns_gate_inactive,,,,,,,,,0.3,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
137,pnbindia-services.com,https://pnbindia-services.com,urls.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for pnbindia-services.com,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,True,Punjab National Bank (PNB),True,True,True,False,,,brand_token_match|jw_primary,Punjab National Bank (PNB),pnbindia.in,0.0,,,0.8941,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,pnbindia-services.com,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,0.64,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
138,verify-account.net,https://verify-account.net,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for verify-account.net,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,,0.6032,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,verify-account.net,,0,False,dns_gate_inactive,,,,,,,,,0.2353,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
139,dq67r.top,https://dq67r.top,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bsestarmf.in,0.0,,,0.5407,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.2857,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
140,annarbormarket.com,https://annarbormarket.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canararobeco.com,0.0,,,0.7235,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.5685,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
141,manto90.store,https://manto90.store,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,onlinecasa.bankofbaroda.com,0.0,,,0.6349,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4211,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
142,chargemoment.com,https://chargemoment.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,,0.6667,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4762,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
143,allsetfacilitygroup.com,https://allsetfacilitygroup.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,,0.7193,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.2727,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
144,fjudoeuskadi.eus,https://fjudoeuskadi.eus,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,,0.6111,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.2667,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
145,786786786786.com,https://786786786786.com,urls.xlsx,,,,,,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for 786786786786.com,,,,,False,False,False,,,dns_gate_inactive,stage1_http,dns_gate_inactive,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),netpnb.com,0.0,,,0.5,False,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,786786786786.com,,0,False,dns_gate_inactive,,,,,,,,,0.2522,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
146,nevermindmedia.ch,https://nevermindmedia.ch,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),pnbindia.in,0.0,,,0.7262,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.5455,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
147,519zx.top,https://519zx.top,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbilife.co.in,0.0,,,0.5619,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3333,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
148,71042.vip,https://71042.vip,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,,0.6,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
