input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
136,update-account.online,https://update-account.online,urls.xlsx,Income Tax Department,contents.tdscpc.gov.in,0.6635,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,update-account.online,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for update-account.online,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
137,pnbindia-services.com,https://pnbindia-services.com,urls.xlsx,Punjab National Bank (PNB),pnbindia.in,0.8941,True,True,True,False,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,0,False,False,pnbindia-services.com,,0,False,dns_not_mapped_lexical_hit,False,False,False,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for pnbindia-services.com,,,,,0.0,False,False,False,,dns_not_mapped_lexical_passthrough,,dns_not_mapped_lexical_hit,stage1_http
138,verify-account.net,https://verify-account.net,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.6032,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,verify-account.net,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for verify-account.net,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
139,dq67r.top,https://dq67r.top,urls.xlsx,BSE Ltd.,bsestarmf.in,0.5407,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
140,annarbormarket.com,https://annarbormarket.com,urls.xlsx,Canara Bank,canararobeco.com,0.7235,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
141,manto90.store,https://manto90.store,urls.xlsx,Bank of Baroda,onlinecasa.bankofbaroda.com,0.6349,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
142,chargemoment.com,https://chargemoment.com,urls.xlsx,State Bank of India (SBI),homeloans.sbi,0.6667,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
143,allsetfacilitygroup.com,https://allsetfacilitygroup.com,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.7193,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
144,fjudoeuskadi.eus,https://fjudoeuskadi.eus,urls.xlsx,Jio,jio.com,0.6111,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
145,786786786786.com,https://786786786786.com,urls.xlsx,Punjab National Bank (PNB),netpnb.com,0.5,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,786786786786.com,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for 786786786786.com,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
146,nevermindmedia.ch,https://nevermindmedia.ch,urls.xlsx,Punjab National Bank (PNB),pnbindia.in,0.7262,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
147,519zx.top,https://519zx.top,urls.xlsx,State Bank of India (SBI),sbilife.co.in,0.5619,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
148,71042.vip,https://71042.vip,urls.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.6,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
149,n6k6jqg8.top,https://n6k6jqg8.top,urls.xlsx,Airtel,airtelpayments.bank.in,0.5833,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,n6k6jqg8.top,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for n6k6jqg8.top,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
150,essentialcleaningservicesusa.com,https://essentialcleaningservicesusa.com,urls.xlsx,National Informatics Centre (NIC),nic.gov.in,0.7024,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
151,soyprotagonistafinanciero.com,https://soyprotagonistafinanciero.com,urls.xlsx,parivahan sewa,parivahan.gov.in,0.5907,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
152,rush-bodyplan.homes,https://rush-bodyplan.homes,urls.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.6068,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
153,fxsnowcool.com,https://fxsnowcool.com,urls.xlsx,National Informatics Centre (NIC),nic.gov.in,0.6222,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
154,94498.qpon,https://94498.qpon,urls.xlsx,Punjab National Bank (PNB),netpnb.com,0.4556,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,94498.qpon,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for 94498.qpon,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
155,enerzyph.com,https://enerzyph.com,urls.xlsx,Kfintech,kfintech.com,0.5833,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,enerzyph.com,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for enerzyph.com,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
156,joel-angelina-wedding.com,https://joel-angelina-wedding.com,urls.xlsx,Jio,jio.com,0.6032,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
157,ofertaa643842315.sbs,https://ofertaa643842315.sbs,urls.xlsx,Coal India,coalindiatenders.nic.in,0.5774,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,ofertaa643842315.sbs,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for ofertaa643842315.sbs,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
158,inesceramica.pt,https://inesceramica.pt,urls.xlsx,Canara Bank,canarahsbclife.com,0.6627,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
159,tayceculture.com,https://tayceculture.com,urls.xlsx,ICICI Bank,iciciprulife.com,0.6111,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
160,ybiscom.fr,https://ybiscom.fr,urls.xlsx,National Informatics Centre (NIC),nic.gov.in,0.6508,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
161,digifant.network,https://digifant.network,urls.xlsx,HDFC Bank,netbanking.hdfcbank.com,0.6667,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,digifant.network,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for digifant.network,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
162,brandmappr.com,https://brandmappr.com,urls.xlsx,National Health Authority (NHA),abdm.gov.in,0.7167,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
163,tredmind.com,https://tredmind.com,urls.xlsx,Reserve Bank of India (RBI),rebit.org.in,0.6583,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
164,carelessvibe.com,https://carelessvibe.com,urls.xlsx,Airtel,airtel.in,0.6667,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
165,vipslot.casino,https://vipslot.casino,urls.xlsx,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.5952,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
166,itplayegypt.win,https://itplayegypt.win,urls.xlsx,Airtel,airtel.in,0.6293,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
167,mediavision.store,https://mediavision.store,urls.xlsx,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.7515,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
168,8eight.com.tw,https://8eight.com.tw,urls.xlsx,Reserve Bank of India (RBI),rebit.org.in,0.7389,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
169,permabrows.us,https://permabrows.us,urls.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.6222,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
170,ibramep.com,https://ibramep.com,urls.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.6984,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
171,laoshuanliagou.bond,https://laoshuanliagou.bond,urls.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.6048,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
172,traverseskier.com,https://traverseskier.com,urls.xlsx,Assam,assam.census.gov.in,0.5769,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
173,twentysixer.ru,https://twentysixer.ru,urls.xlsx,Assam,assam.census.gov.in,0.5909,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
174,dynamicdigitalmastery.com,https://dynamicdigitalmastery.com,urls.xlsx,National Informatics Centre (NIC),nic.gov.in,0.7143,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
175,quadbottles.store,https://quadbottles.store,urls.xlsx,Coal India,coalindiatenders.nic.in,0.596,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
176,lfsidou.com,https://lfsidou.com,urls.xlsx,State Bank of India (SBI),sbi.co.in,0.6508,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
177,5500betsk.com,https://5500betsk.com,urls.xlsx,State Bank of India (SBI),sbisecurities.in,0.6538,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
178,roisgloballogam.com,https://roisgloballogam.com,urls.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.6222,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
179,cifibiu.pro,https://cifibiu.pro,urls.xlsx,State Bank of India (SBI),sbisecurities.in,0.6618,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
180,abfquoelx.com,https://abfquoelx.com,urls.xlsx,Airtel,airtel.in,0.6111,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,abfquoelx.com,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for abfquoelx.com,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
181,wfbmus.org,https://wfbmus.org,urls.xlsx,National Health Authority (NHA),abdm.gov.in,0.6111,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
182,edugig.xyz,https://edugig.xyz,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.6667,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
183,app-mkwangzhi.com,https://app-mkwangzhi.com,urls.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.5692,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
184,wantianzf.com,https://wantianzf.com,urls.xlsx,National Informatics Centre (NIC),nic.gov.in,0.6296,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
185,shaart.com,https://shaart.com,urls.xlsx,Airtel,airtel.in,0.6667,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
186,unqvrhr60.shop,https://unqvrhr60.shop,urls.xlsx,Canara Bank,canararobeco.com,0.5926,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,unqvrhr60.shop,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for unqvrhr60.shop,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
187,lesfermesdespoir.fr,https://lesfermesdespoir.fr,urls.xlsx,CENSUS INDIA,censusindia.gov.in,0.589,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
188,preprod-ucimtbworldseries.com,https://preprod-ucimtbworldseries.com,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.7067,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,preprod-ucimtbworldseries.com,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for preprod-ucimtbworldseries.com,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
189,inwestonauci.pl,https://inwestonauci.pl,urls.xlsx,Punjab National Bank (PNB),netpnb.com,0.6667,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
190,anptght-jp.com,https://anptght-jp.com,urls.xlsx,National Health Authority (NHA),nha.gov.in,0.6556,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
191,hometownsewickley.com,https://hometownsewickley.com,urls.xlsx,State Bank of India (SBI),homeloans.sbi,0.8379,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
192,clayhole.click,https://clayhole.click,urls.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.7375,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
193,f1blue.com,https://f1blue.com,urls.xlsx,HDFC Bank,hdfclife.com,0.625,False,False,False,True,0,0,0,0,0,False,dns_gate_inactive,False,False,False,0,0,0,False,False,f1blue.com,,0,False,dns_gate_inactive,False,False,False,no_answer,filtered,dns_inactive,not_attempted,dns_gate_no_answer,no A/AAAA answers for f1blue.com,,,,,0.0,False,False,False,,,dns_gate_inactive,dns_gate_inactive,stage1_http
194,suesholidayhub.com,https://suesholidayhub.com,urls.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.6952,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
195,jiaotongzd.com,https://jiaotongzd.com,urls.xlsx,Jio,jio.com,0.8133,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
196,soilandturfconsulting.com,https://soilandturfconsulting.com,urls.xlsx,State Bank of India (SBI),sbicard.com,0.6587,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
197,my-auth23948.com,https://my-auth23948.com,urls.xlsx,Airtel,airtel.in,0.5833,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
198,metaads.pro,https://metaads.pro,urls.xlsx,Income Tax Department,incometaxindia.gov.in,0.6905,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
199,globalbookpublication.com,https://globalbookpublication.com,urls.xlsx,Airtel,airtelpayments.bank.in,0.631,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
200,creditrepair-help.com,https://creditrepair-help.com,urls.xlsx,Reserve Bank of India (RBI),rebit.org.in,0.6784,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
201,ampmskincare.com,https://ampmskincare.com,urls.xlsx,All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,0.6444,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
202,s-s-a.us,https://s-s-a.us,urls.xlsx,BSE Ltd.,bsestarmf.in,0.6444,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
203,sportrade.blog,https://sportrade.blog,urls.xlsx,Canara Bank,canararobeco.com,0.5907,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
204,brierleysovereigngroup.info,https://brierleysovereigngroup.info,urls.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.6034,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
205,surpriseoflifellc.com,https://surpriseoflifellc.com,urls.xlsx,Indian Oil Corporation Limited (IOCL),iocl.com,0.6422,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
206,aetyk.cc,https://aetyk.cc,urls.xlsx,Airtel,airtelpayments.bank.in,0.6333,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
207,outlandscodex.ai,https://outlandscodex.ai,urls.xlsx,Income Tax Department,contents.tdscpc.gov.in,0.6581,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
208,kycedeoni.autos,https://kycedeoni.autos,urls.xlsx,CENSUS INDIA,censusindia.gov.in,0.6034,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
