input_position,input_url,normalized_url,source_workbook,exclusion_stage,reason,survival_path,drop_path,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted_to_holdout,kept_for_review_only,review_only_reason,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason,best_matching_domain,generic_token_only_match,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,stage1_passthrough
2222,js-plas.com,https://js-plas.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,bsnl.co.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2223,poropatic.com,https://poropatic.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2224,entepods.com,https://entepods.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,,False,False,True,fallback_top_k,netpnb.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2225,congoboots.com,https://congoboots.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.berkshirehathawayshoes.com/,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,8,4,0,4,16,False,meta_brand_match|auth_wording|final_domain_changed,False,False,False,1,1,www.berkshirehathawayshoes.com,www.berkshirehathawayshoes.com,28689,False,stage1_low_suspicion,False
2226,einzbern.icu,https://einzbern.icu,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2227,woodhousesspeciality.net,https://woodhousesspeciality.net,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://woodhousesspeciality.net,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,8,0,0,6,14,False,redirect_brand_match|final_domain_brand_match|js_redirect,False,False,False,1,0,woodhousesspeciality.net,,114,False,stage1_low_suspicion,False
2228,abringenieria.com,https://abringenieria.com,123456.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,https://abringenieria.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,0,abringenieria.com,,32768,False,stage1_suspected_non_escalated,False
2229,lgameric.com,https://lgameric.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://lgameric.com,,,,False,False,,False,False,True,fallback_top_k,airtelpayments.bank.in,False,False,0,0,3,12,15,False,suspicious_certificate|meta_refresh|js_redirect,False,False,False,0,0,lgameric.com,,1052,False,stage1_low_suspicion,False
2230,0x295bae89192c32.com,https://0x295bae89192c32.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,,False,False,True,fallback_top_k,sbi.co.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2231,valmoreperfume.com,https://valmoreperfume.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,airtelpayments.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2232,mydroneporn.com,https://mydroneporn.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,airindiaexpress.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2233,843casinolevant.com,https://843casinolevant.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://843casinolevant.com,,,,False,False,,False,False,True,fallback_top_k,bsnl.co.in,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,843casinolevant.com,,8126,False,stage1_low_suspicion,False
2234,olgamelnik.com,https://olgamelnik.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.olgamelnik.com/,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,12,2,0,4,18,False,meta_brand_match|body_brand_match|multi_input_form|iframe_present,False,False,False,1,1,www.olgamelnik.com,www.olgamelnik.com,32768,False,stage1_low_suspicion,False
2235,nastwoman.com,https://nastwoman.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,nha.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2236,dsmq7.autos,https://dsmq7.autos,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,sbimf.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2237,bellamy-young.com,https://bellamy-young.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://bellamy-young.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,bellamy-young.com,,8015,False,stage1_low_suspicion,False
2238,todaysdecking.com,https://todaysdecking.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://todaysdecking.com,,,,False,False,,False,False,True,fallback_top_k,contents.tdscpc.gov.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,todaysdecking.com,,114,False,stage1_low_suspicion,False
2239,rocketflooring.com,https://rocketflooring.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://rocketflooring.com,,,,False,False,,False,False,True,fallback_top_k,iocl.com,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,rocketflooring.com,,114,False,stage1_low_suspicion,False
2240,hoyaboys.com,https://hoyaboys.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://hoyaboys.com,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,False,0,0,0,0,0,False,,False,False,False,0,0,hoyaboys.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False
2241,fccnigeria.org,https://fccnigeria.org,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://fccnigeria.org,,,,False,False,,False,False,True,fallback_top_k,nic.gov.in,False,False,0,0,3,12,15,False,suspicious_certificate|meta_refresh|js_redirect,False,False,False,0,0,fccnigeria.org,,1060,False,stage1_low_suspicion,False
2242,abhigyanconsulting.com,https://abhigyanconsulting.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://abhigyanconsulting.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,abhigyanconsulting.com,,32768,False,stage1_low_suspicion,False
2243,peterplotica.com,https://peterplotica.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://peterplotica.com,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,False,0,0,0,0,0,False,,False,False,False,0,0,peterplotica.com,peterplotica.com,32768,False,stage1_low_suspicion,False
2244,tonsmor.com,https://tonsmor.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://tonsmor.com,,,,False,False,,False,False,True,fallback_top_k,corp.onlinesbi.sbi,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,tonsmor.com,,114,False,stage1_low_suspicion,False
2245,tokenplay.com,https://tokenplay.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://tokenplay.com,,,,False,False,,False,False,True,fallback_top_k,airtelpayments.bank.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,tokenplay.com,,114,False,stage1_low_suspicion,False
2246,tzswj.top,https://tzswj.top,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,contents.tdscpc.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2247,ilmanualeditelemarketing.com,https://ilmanualeditelemarketing.com,123456.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,https://www.aidaeducational.com/pubblicazioni/tania-bianchi/il-manuale-di-telemarketing/index.html,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,28,0,3,4,35,False,title_brand_match|body_brand_match|multi_redirect_chain|final_domain_changed,False,False,False,1,2,www.aidaeducational.com,,32768,False,stage1_suspected_non_escalated,False
2248,641386.com,https://641386.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,corp.onlinesbi.sbi,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2249,whydunitstories.com,https://whydunitstories.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://whydunitstories.com,,,,False,False,,False,False,True,fallback_top_k,irctctourism.com,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,whydunitstories.com,,114,False,stage1_low_suspicion,False
2250,havabanana.com,https://havabanana.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://havabanana.com,,,,False,False,,False,False,True,fallback_top_k,canarabank.bank.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,havabanana.com,,114,False,stage1_low_suspicion,False
2251,toprakhanhukuk.com,https://toprakhanhukuk.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://toprakhanhukuk.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,toprakhanhukuk.com,toprakhanhukuk.com,7148,False,stage1_low_suspicion,False
2252,arteesel.com,https://arteesel.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,,False,False,True,fallback_top_k,airtel.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2253,lekhapora24.com,https://lekhapora24.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,,False,False,True,fallback_top_k,nha.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2254,handofhelp-navigator-ru.ru,https://handofhelp-navigator-ru.ru,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://handofhelp-navigator-ru.ru,,,,False,False,,False,False,True,fallback_top_k,hdfc.bank.in,False,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,handofhelp-navigator-ru.ru,,861,False,stage1_low_suspicion,False
2255,misfitpioneer.com,https://misfitpioneer.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://misfitpioneer.com,,,,False,False,,False,False,True,fallback_top_k,airindiaexpress.com,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,misfitpioneer.com,,114,False,stage1_low_suspicion,False
2256,accurateairandheatsd.com,https://accurateairandheatsd.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://accurateairandheatsd.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,0,0,0,4,False,redirect_brand_match,False,False,False,1,0,accurateairandheatsd.com,,3145,False,stage1_low_suspicion,False
2257,chinesis.com,https://chinesis.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://perfectdomain.com/domain/chinesis.com,,,,False,False,,False,False,True,fallback_top_k,nic.gov.in,False,False,0,0,0,10,10,False,meta_refresh|final_domain_changed,False,False,False,0,1,perfectdomain.com,,4985,False,stage1_low_suspicion,False
2258,xn--70-6kc8bjmnc1d7c.xn--p1ai,https://xn--70-6kc8bjmnc1d7c.xn--p1ai,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://xn--70-6kc8bjmnc1d7c.xn--p1ai,,,,False,False,,False,False,True,fallback_top_k,nic.gov.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,xn--70-6kc8bjmnc1d7c.xn--p1ai,,4564,False,stage1_low_suspicion,False
2259,deanlight2026.com,https://deanlight2026.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://deanlight2026.com,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,deanlight2026.com,campaignpartner.blob.core.windows.net,12091,False,stage1_low_suspicion,False
2260,fimgallery.com,https://fimgallery.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://fimgallery.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,kavach.mail.gov.in,True,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,fimgallery.com,,114,False,stage1_low_suspicion,False
2261,theglamourdecor.com,https://theglamourdecor.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://theglamourdecor.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,theglamourdecor.com,theglamourdecor.com,1137,False,stage1_low_suspicion,False
2262,superintelligentpay.com,https://superintelligentpay.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://superintelligentpay.com,,,,False,False,,False,False,True,fallback_top_k,bsnl.co.in,False,False,0,0,3,12,15,False,suspicious_certificate|meta_refresh|js_redirect,False,False,False,0,0,superintelligentpay.com,,1096,False,stage1_low_suspicion,False
2263,websitesbygabriel.org,https://websitesbygabriel.org,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://websitesbygabriel.org,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,websitesbygabriel.org,img.sedoparking.com,25499,False,stage1_low_suspicion,False
2264,jqijlpxmeaws.top,https://jqijlpxmeaws.top,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,aiimsexams.ac.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2265,gracelifeaoi.com,https://gracelifeaoi.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2266,chanoemon.com,https://chanoemon.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.chanoemon.com/,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,1,www.chanoemon.com,static.parastorage.com,32768,False,stage1_low_suspicion,False
2267,gor390-private.ru,https://gor390-private.ru,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,crsorgi.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2268,writeuptheblock.com,https://writeuptheblock.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://writeuptheblock.com,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,8,0,0,0,8,False,meta_brand_match,False,False,False,1,0,writeuptheblock.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False
2269,bluishred.org,https://bluishred.org,123456.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,https://bluishred.org,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,12,6,0,22,False,body_brand_match|login_form|auth_wording|suspicious_hosting_provider,False,True,False,1,0,bluishred.org,bluishred.org,32768,False,stage1_suspected_non_escalated,False
2270,dluvn.vip,https://dluvn.vip,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,,False,False,True,fallback_top_k,hdfcfund.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2271,otccvb.vip,https://otccvb.vip,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://otccvb.vip,,,,False,False,,False,False,True,fallback_top_k,contents.tdscpc.gov.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,otccvb.vip,,114,False,stage1_low_suspicion,False
2272,chaoscartography.net,https://chaoscartography.net,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,,False,False,True,fallback_top_k,canararobeco.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2273,smslsmmy.com,https://smslsmmy.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://smslsmmy.com,,,,False,False,,False,False,True,fallback_top_k,bsnl.co.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,smslsmmy.com,,26693,False,stage1_low_suspicion,False
2274,ladyperryenterprise.com,https://ladyperryenterprise.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://ladyperryenterprise.com,,,,False,False,,False,False,True,fallback_top_k,airtelpayments.bank.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,ladyperryenterprise.com,,114,False,stage1_low_suspicion,False
2275,production-accounting.com,https://production-accounting.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://production-accounting.com,,,,False,False,,False,False,True,fallback_top_k,contents.tdscpc.gov.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,production-accounting.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False
2276,dlhlovely10.org,https://dlhlovely10.org,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,,False,False,True,fallback_top_k,hdfclife.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2277,rochestertreepros.net,https://rochestertreepros.net,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://rochestertreepros.net,,,,False,False,,False,False,True,fallback_top_k,irctctourism.com,False,False,0,0,0,6,6,False,meta_refresh,False,False,False,0,0,rochestertreepros.net,,163,False,stage1_low_suspicion,False
2278,amandaboutaud.com,https://amandaboutaud.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2279,campingwithchris.com,https://campingwithchris.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,head_error,,https://campingwithchris.com,,,,False,False,,False,False,True,fallback_top_k,coalindiatenders.nic.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,campingwithchris.com,,114,False,stage1_low_suspicion,False
2280,logitechsale.com,https://logitechsale.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,iocl.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2281,visionarycreativo.com,https://visionarycreativo.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,,False,False,True,fallback_top_k,canararobeco.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2282,cohl1g.vip,https://cohl1g.vip,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cohl1g.vip,,,,False,False,,False,False,True,fallback_top_k,crsorgi.gov.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,cohl1g.vip,,114,False,stage1_low_suspicion,False
2283,hyderabadresidentialprojects.com,https://hyderabadresidentialprojects.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://hyderabadresidentialprojects.com,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,2,0,0,6,False,body_brand_match|multi_input_form,False,False,False,1,0,hyderabadresidentialprojects.com,hyderabadresidentialprojects.com,32768,False,stage1_low_suspicion,False
2284,vadbqforms.com,https://vadbqforms.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,,False,False,True,fallback_top_k,idfcfirst.bank.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2285,physicaltherapyhomeservices.com,https://physicaltherapyhomeservices.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://physicaltherapyhomeservices.com,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,0,0,6,10,False,body_brand_match|js_redirect,False,False,False,1,0,physicaltherapyhomeservices.com,,11129,False,stage1_low_suspicion,False
2286,klccleaning.com,https://klccleaning.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://klccleaning.com,,,,False,False,,False,False,True,fallback_top_k,icici.bank.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,klccleaning.com,,1815,False,stage1_low_suspicion,False
2287,walkupking.com,https://walkupking.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,kavach.mail.gov.in,True,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2288,tweiss.cloud,https://tweiss.cloud,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://tweiss.cloud,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,tweiss.cloud,,146,False,stage1_low_suspicion,False
2289,earthnut.dev,https://earthnut.dev,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://earthnut.dev,,,,False,False,,False,False,True,fallback_top_k,parivahan.gov.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,earthnut.dev,,4569,False,stage1_low_suspicion,False
2290,sculptandstretchpilates.com,https://sculptandstretchpilates.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://sculptandstretchpilates.com,,,,False,False,,False,False,True,fallback_top_k,contents.tdscpc.gov.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,sculptandstretchpilates.com,,3148,False,stage1_low_suspicion,False
2291,kroozzy.com,https://kroozzy.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://kroozzy.com,,,,False,False,,False,False,True,fallback_top_k,crsorgi.gov.in,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,kroozzy.com,,15173,False,stage1_low_suspicion,False
2292,xrmcleats.com,https://xrmcleats.com,123456.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
2293,petsdad.com,https://petsdad.com,123456.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://petsdad.com,,,,False,False,,False,False,True,fallback_top_k,incometaxindia.gov.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,petsdad.com,,114,False,stage1_low_suspicion,False
