input_position,input_url,normalized_url,exclusion_stage,reason,dns_status,dns_decision,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason
33963,mytradewheel.com,https://mytradewheel.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33964,ecodepotsales.com,https://ecodepotsales.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33965,top-epoxy-floor-2282.click,https://top-epoxy-floor-2282.click,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33966,katzcreem.com,https://katzcreem.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33967,dynamicparties.com,https://dynamicparties.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33968,joesulpyscustomcars.com,https://joesulpyscustomcars.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33969,yka87f.vip,https://yka87f.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33970,wellingtonstoneridge.info,https://wellingtonstoneridge.info,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33971,reallycoolfunerals.com,https://reallycoolfunerals.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33972,acrotren.ru,https://acrotren.ru,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33973,dukevictorious.com,https://dukevictorious.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33974,thelittletowelcompany.org,https://thelittletowelcompany.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33975,1893wf.com,https://1893wf.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
33976,ataahua.nl,https://ataahua.nl,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
33977,pinegroupco.info,https://pinegroupco.info,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33978,knowledgecreationeconomy.org,https://knowledgecreationeconomy.org,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
33979,87dsk.top,https://87dsk.top,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33980,zendanbury.com,https://zendanbury.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33981,shinebrightmentalhealth.com,https://shinebrightmentalhealth.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33982,starnewstoday.net,https://starnewstoday.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33983,xn--b1adda5bp2i.space,https://xn--b1adda5bp2i.space,dns_gate,dns_rejected,timeout,rejected,False,False,True,fallback_top_k
33984,apers.website,https://apers.website,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33985,xcaash.com,https://xcaash.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33986,hebeimingzhi.com,https://hebeimingzhi.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33987,blueberrytrade.com,https://blueberrytrade.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33988,thethoughtvoice.com,https://thethoughtvoice.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33989,quickbuyys.store,https://quickbuyys.store,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33990,tomeesojournergroup.ca,https://tomeesojournergroup.ca,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33991,aloscontabilidade.com,https://aloscontabilidade.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
33992,katschcapitallighthouse.com,https://katschcapitallighthouse.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
33993,1-mugallym-2.site,https://1-mugallym-2.site,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33994,izleks.com,https://izleks.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
33995,wpstudentapp.net,https://wpstudentapp.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33996,aivibebuilders.com,https://aivibebuilders.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33997,genealogie-vandervoorden.nl,https://genealogie-vandervoorden.nl,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33998,sylvapaq.com,https://sylvapaq.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
33999,tuotyb02.top,https://tuotyb02.top,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34000,myacemodelshub.com,https://myacemodelshub.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34001,uputoh.asia,https://uputoh.asia,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34002,1000voicesstrong.org,https://1000voicesstrong.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34003,3328447.com,https://3328447.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34004,volvopartsdept.com,https://volvopartsdept.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34005,brightplay.art,https://brightplay.art,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34006,killingworthbar.com,https://killingworthbar.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34007,kolbeplanner.space,https://kolbeplanner.space,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34008,federationpgh.org,https://federationpgh.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34009,ballyclava.com,https://ballyclava.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34010,kenyacoolingexperts.me.ke,https://kenyacoolingexperts.me.ke,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34011,ros6fuuq.com,https://ros6fuuq.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34012,pre-alpha.club,https://pre-alpha.club,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34013,bluecurrents.com,https://bluecurrents.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34014,lovusclass.com,https://lovusclass.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34015,premorepair.site,https://premorepair.site,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34016,o1g.shop,https://o1g.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34017,truesends.net,https://truesends.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34018,juliaeasaphe.com,https://juliaeasaphe.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34019,ro4dgas.com,https://ro4dgas.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34020,anunciosinteligentes.pt,https://anunciosinteligentes.pt,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34021,matrix-jeschke.com,https://matrix-jeschke.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34022,vwsales.store,https://vwsales.store,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34023,montrose-towing.top,https://montrose-towing.top,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34024,laichongli.com,https://laichongli.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34025,ottawahomeslist.net,https://ottawahomeslist.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34026,faultlineedutools.com,https://faultlineedutools.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34027,relativebrewingcompany.com,https://relativebrewingcompany.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34028,mobile-fuw.xin,https://mobile-fuw.xin,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34029,mergencandle.com,https://mergencandle.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34030,iletaitunejoie.app,https://iletaitunejoie.app,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34031,loveisabstractart.shop,https://loveisabstractart.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34032,oazasarbinowo.pl,https://oazasarbinowo.pl,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34033,fitnessbyleslie.com,https://fitnessbyleslie.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34034,brewsomefun.com,https://brewsomefun.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34035,whatsapapysa.com,https://whatsapapysa.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
34036,winsnet.org,https://winsnet.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34037,relaxolife.com,https://relaxolife.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
34038,nationaltrustamerica.com,https://nationaltrustamerica.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
34039,clave-emocional.org,https://clave-emocional.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34040,bustingbarriers.com,https://bustingbarriers.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34041,riobet-cazino.bond,https://riobet-cazino.bond,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34042,1000meere.org,https://1000meere.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34043,lampoz.fr,https://lampoz.fr,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34044,wisconsinwords.org,https://wisconsinwords.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34045,bespokebyusher.com,https://bespokebyusher.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34046,gradkeeper.com,https://gradkeeper.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34047,toplessdog.com,https://toplessdog.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34048,blewbuy.com,https://blewbuy.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34049,villamove.com,https://villamove.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34050,paulinezhang.com,https://paulinezhang.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34051,advancedmanufacturingindustry.com,https://advancedmanufacturingindustry.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34052,kaboomedia.com,https://kaboomedia.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34053,trueluckk.net,https://trueluckk.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34054,xjbbt.com,https://xjbbt.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34055,fengyi6665.top,https://fengyi6665.top,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34056,dymc.com,https://dymc.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34057,77cba.com,https://77cba.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34058,joiasdorei.com,https://joiasdorei.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34059,securityguardservicehyannis.com,https://securityguardservicehyannis.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34060,thickmodelagency.com,https://thickmodelagency.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
34061,noon-ta.info,https://noon-ta.info,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34062,surveillancegroup.online,https://surveillancegroup.online,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34063,rkjk37t.makeup,https://rkjk37t.makeup,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
34064,lojade4rodas.com.br,https://lojade4rodas.com.br,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34065,abogilan.top,https://abogilan.top,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34066,fits2go.online,https://fits2go.online,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34067,yourhappyhomegirl.com,https://yourhappyhomegirl.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34068,500goodthings.com,https://500goodthings.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34069,ottfullform.com,https://ottfullform.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
34070,protecttelligence.com,https://protecttelligence.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34071,t9a.store,https://t9a.store,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34072,sharkiesonthebeach.net,https://sharkiesonthebeach.net,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
34073,buttstett-dilke.com,https://buttstett-dilke.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34074,contdelivone.site,https://contdelivone.site,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
34075,toolsapple.net,https://toolsapple.net,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
34076,f1-stats.com,https://f1-stats.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34077,kccoelho.shop,https://kccoelho.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34078,wwespinthebottle.com,https://wwespinthebottle.com,dns_gate,dns_rejected,timeout,rejected,False,False,True,fallback_top_k
34079,apriclaw.store,https://apriclaw.store,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34080,gouram.com,https://gouram.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34081,bestbrevardrental.com,https://bestbrevardrental.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34082,drsirb.com,https://drsirb.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34083,one-fold-app.info,https://one-fold-app.info,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34084,weremobile.com,https://weremobile.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34085,ninjatopia.com,https://ninjatopia.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34086,petfyto.com,https://petfyto.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34087,groveopsteam.com,https://groveopsteam.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34088,thegrangetheatre.co.uk,https://thegrangetheatre.co.uk,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34089,u9wa19.vip,https://u9wa19.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34090,kii51.icu,https://kii51.icu,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34091,0ll.cc,https://0ll.cc,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34092,darrinjonathanbanks.com,https://darrinjonathanbanks.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34093,bitzunlongkaishi.com,https://bitzunlongkaishi.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34094,newwebio.com,https://newwebio.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34095,mightymew.com,https://mightymew.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34096,millenniallegends.com,https://millenniallegends.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34097,openslot.pro,https://openslot.pro,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34098,npslpro.com,https://npslpro.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34099,sweadenseguros.net,https://sweadenseguros.net,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
34100,varvelmq.com,https://varvelmq.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34101,reset50plus.net,https://reset50plus.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34102,no-kyc-swap-d.com,https://no-kyc-swap-d.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34103,evpti.com,https://evpti.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34104,ddexcom.com,https://ddexcom.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34105,eassessor.org,https://eassessor.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34106,salgadoconsulting.online,https://salgadoconsulting.online,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34107,uwkwnnfv.icu,https://uwkwnnfv.icu,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34108,hannashealth.com,https://hannashealth.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34109,cleanzyhome.net,https://cleanzyhome.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34110,n3m.fun,https://n3m.fun,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34111,localvisibilityboost.website,https://localvisibilityboost.website,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34112,order-1972.shop,https://order-1972.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34113,friendlinessai.com,https://friendlinessai.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34114,packagestours.com,https://packagestours.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34115,epenglekadife.com,https://epenglekadife.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
34116,bytrixislabs.store,https://bytrixislabs.store,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34117,shortedu.com,https://shortedu.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34118,rmbg.tools,https://rmbg.tools,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34119,bahsegel-promos.com,https://bahsegel-promos.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34120,worlddynamicdirectsignaldesign.shop,https://worlddynamicdirectsignaldesign.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34121,tipsdownnw.com,https://tipsdownnw.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34122,1-winkasino-frispiny.site,https://1-winkasino-frispiny.site,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34123,topneeed.com,https://topneeed.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34124,boutiquecrew.com,https://boutiquecrew.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34125,ttfyfs.vip,https://ttfyfs.vip,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
34126,smyjsj.com,https://smyjsj.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34127,beheiraserver.click,https://beheiraserver.click,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34128,redbarnnatureschools.com,https://redbarnnatureschools.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34129,taobaodvran.com,https://taobaodvran.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34130,claydragon.org,https://claydragon.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34131,seektheefirst.org,https://seektheefirst.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34132,emilyscott.tech,https://emilyscott.tech,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
34133,thehomedepotoutlet.com,https://thehomedepotoutlet.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34134,peezypee.top,https://peezypee.top,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34135,ghorelatransportservice.in,https://ghorelatransportservice.in,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34136,generationpreparedandready.com,https://generationpreparedandready.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34137,isteniyo.com,https://isteniyo.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
34138,joker777.cash,https://joker777.cash,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34139,jacketrepair.com,https://jacketrepair.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34140,nyyonyou.com,https://nyyonyou.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34141,mikegmc.com,https://mikegmc.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34142,doggadly.com,https://doggadly.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34143,thesamethingonlydifferent.com,https://thesamethingonlydifferent.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34144,lesoutlets.com,https://lesoutlets.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34145,esppricingcomparison.com,https://esppricingcomparison.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34146,themalloryapartments.com,https://themalloryapartments.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34147,norkleriershop.dk,https://norkleriershop.dk,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34148,maxhodl.com,https://maxhodl.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34149,deluxehospitality.com,https://deluxehospitality.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34150,shisui-megumi.com,https://shisui-megumi.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34151,greenglass-tsukuba.com,https://greenglass-tsukuba.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34152,maisonjannat.com,https://maisonjannat.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34153,lamarquefranca.com,https://lamarquefranca.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34154,manningvalleyfresh.com,https://manningvalleyfresh.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34155,sehumt159.vip,https://sehumt159.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34156,onvip.my.id,https://onvip.my.id,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
34157,hebeikuai3kaijiangjieguohezoushitu.com.cn,https://hebeikuai3kaijiangjieguohezoushitu.com.cn,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34158,epiclimitlessinnovators.realty,https://epiclimitlessinnovators.realty,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
34159,kxeyjy.asia,https://kxeyjy.asia,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34160,exploria.bar,https://exploria.bar,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
34161,boystowneipa.com,https://boystowneipa.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
